power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward,episode,step,total_reward
854.6898819846708,4.593096305170557,15.0,0.011482740762926394,9253.6213216,4.593096305170557,8,738.3786784,-93.536213216,0,1,-93.536213216
796.805716516201,5.130674084063681,15.0,0.024309425973085597,8803.869416012263,9.72377038923424,8,683.7519055877367,-89.03869416012263,0,2,-182.5749073761226
799.6337354422227,3.5315232174596884,15.0,0.033138234016734824,8826.365493764086,13.255293606693929,1,79.6805716516201,-89.26365493764087,0,3,-271.8385623137635
778.9549793682828,3.6137082422813522,15.0,0.0421725046224382,8660.548626042975,16.86900184897528,5,399.81686772111135,-87.60548626042976,0,4,-359.44404857419323
769.4120369769083,3.2956677382718693,15.0,0.050411673968117875,8582.966634295663,20.16466958724715,4,311.58199174731317,-86.82966634295663,0,5,-446.27371491714985
732.7610902099018,4.020704484303809,15.0,0.0604634351788774,8278.378208411827,24.18537407155096,7,538.5884258838358,-83.78378208411827,0,6,-530.0574970012681
700.3366165464942,4.289934765540022,15.0,0.07118827209272745,7999.445445264895,28.47530883709098,7,512.9327631469313,-80.99445445264895,0,7,-611.051951453917
671.510470102416,4.371374542586603,15.0,0.08211670844919397,7743.20981368235,32.846683379677586,7,490.23563158254586,-78.4320981368235,0,8,-689.4840495907405
660.3181420718315,3.8898989963621426,15.0,0.09184145594009932,7641.454578631142,36.73658237603973,5,335.755235051208,-77.41454578631142,0,9,-766.898595377052
635.7424815836396,4.042989937734835,15.0,0.10194893078443641,7413.23187918086,40.779572313774565,7,462.22269945028205,-75.1323187918086,0,10,-842.0309141688606
594.2533106228013,4.692474922605652,15.0,0.11368011809095055,7011.489397597221,45.47204723638022,10,635.7424815836396,-71.11489397597221,0,11,-913.1458081448328
596.6962752757097,3.0125751883697935,15.0,0.12121155606187503,7035.765910996846,48.484622424750015,1,59.42533106228014,-71.35765910996847,0,12,-984.5034672548013
599.1453189606302,1.2618336320470442,15.0,0.12436614014199264,7060.020950737173,49.74645605679706,1,59.669627527570974,-71.60020950737173,0,13,-1056.103676762173
563.1477320277736,3.8617847490747605,15.0,0.13402060201467955,6694.875631776543,53.608240805871816,10,599.1453189606302,-67.94875631776543,0,14,-1124.0524330799385
565.0325618152413,2.496136885387908,15.0,0.1402609442281493,6714.475494647495,56.10437769125972,2,112.62954640555472,-68.14475494647495,0,15,-1192.1971880264134
565.9609387635028,2.261337727199536,15.0,0.14591428854614816,6724.108949774071,58.36571541845926,4,226.01302472609652,-68.24108949774072,0,16,-1260.438277524154
568.3302990810064,-0.3430335886884353,15.0,0.14505670457442707,6748.63415312234,58.022681829770825,1,56.59609387635028,-168.4863415312234,0,17,-1428.9246190553774
570.221037501148,2.0963852023346403,15.0,0.15029766758026367,6768.142906464495,60.11906703210546,2,113.66605981620128,-68.68142906464496,0,18,-1497.6060481200225
571.6262201416731,1.715173265080516,15.0,0.15458560074296496,6782.60617770559,61.83424029718598,3,171.0663112503444,-68.8260617770559,0,19,-1566.4321098970784
550.2577950571083,3.291422829342525,15.0,0.16281415781632128,6559.305201592251,65.12566312652851,8,457.3009761133385,-66.59305201592251,0,20,-1633.0251619130008
553.040729855366,0.8736989026548667,15.0,0.16499840507295843,6588.805201592251,65.99936202918337,0,0.0,-66.88805201592251,0,21,-1699.9132139289234
543.8590746776204,2.760204058597026,15.0,0.171898915219451,6490.980763679032,68.7595660877804,6,331.8244379132196,-65.90980763679032,0,22,-1765.8230215657136
515.6604372244088,3.8419886841273008,15.0,0.18150388692976926,6181.121689001411,72.6015547719077,10,543.8590746776204,-62.811216890014116,0,23,-1828.6342384557277
518.2871822319664,1.7100857186508585,15.0,0.1857791012263964,6210.621689001411,74.31164049055856,0,0.0,-63.10621689001411,0,24,-1891.7404553457418
506.907985426657,2.851587053877336,15.0,0.19290806886108974,6081.820661439035,77.1632275444359,7,362.8010275623765,-61.81820661439035,0,25,-1953.5586619601322
509.1023851515059,0.9472312060082777,15.0,0.19527614687611045,6106.864940247135,78.11045875044418,1,50.6907985426657,-62.06864940247135,0,26,-2015.6273113626035
502.8640966994068,2.6034119665814637,15.0,0.2017846767925641,6035.403509156231,80.71387071702564,6,305.46143109090355,-61.35403509156231,0,27,-2076.9813464541658
504.2754584103356,1.7833093439576935,15.0,0.20624295015245836,6051.642982926268,82.49718006098334,3,150.85922900982203,-61.51642982926268,0,28,-2138.4977762834283
506.4612990621681,-0.8723354617562546,15.0,0.20406211149806772,6076.710401646841,81.62484459922709,1,50.42754584103356,-161.7671040164684,0,29,-2300.2648802998965
504.78363006091286,3.258426604558199,15.0,0.2122081780094632,6057.479752115757,84.88327120378528,5,253.23064953108405,-61.57479752115757,0,30,-2361.839677821054
498.8179144356544,3.050481602227196,15.0,0.2198343820150312,5988.60957407921,87.93375280601248,6,302.8701780365477,-60.8860957407921,0,31,-2422.725773561846
488.98974332256256,3.1581870932524176,15.0,0.22772984974816224,5873.437033974252,91.0919398992649,7,349.17254010495805,-59.73437033974252,0,32,-2482.4601439015883
490.7597406570471,1.7665293319683513,15.0,0.23214617307808313,5894.340594286641,92.85846923123326,2,97.79794866451252,-59.94340594286641,0,33,-2542.4035498444546
492.16617872474467,1.4129409405259432,15.0,0.235678525429398,5910.899259925514,94.2714101717592,3,147.2279221971141,-60.108992599255146,0,34,-2602.5125424437097
493.2044733374568,1.8346785525268934,15.0,0.24026522181071525,5923.094697081552,96.1060887242861,4,196.8664714898979,-60.23094697081552,0,35,-2662.7434894145254
471.58451478097896,3.4523575054215225,15.0,0.24889611557426902,5663.890223744095,99.55844622970761,10,493.2044733374568,-57.63890223744095,0,36,-2720.3823916519664
