episode,epsilon,total_reward,steps,exit_reason
64,0.3794012292584612,-178.5428828774143,130,terminated
65,0.3766038832384397,-82.92879780961562,74,terminated
66,0.3734535032188322,-95.3655665233055,84,terminated
67,0.3704776456998185,-90.48925666204,80,terminated
68,0.3675990173753709,-86.42002486601812,78,terminated
69,0.3642688749373269,-106.72190068959097,91,terminated
70,0.36096890082981015,-111.34871903226151,91,terminated
71,0.35759152283682966,-110.82465027327436,94,terminated
72,0.35435204000527515,-103.46845535148131,91,terminated
73,0.35145808998894584,-98.8660664092727,82,terminated
74,0.3485877745104532,-91.39807004903791,82,terminated
75,0.3460176177780652,-79.4861931944202,74,terminated
76,0.34319173397447794,-91.39424568404041,82,terminated
77,0.3398107303388111,-128.3711241214741,99,terminated
78,0.3376090138348457,-66.9510559242722,65,terminated
79,0.33528741428731196,-72.06231585717977,69,terminated
80,0.332715487226075,-84.10855519274781,77,terminated
81,0.33006424985430016,-88.49280685920921,80,terminated
82,0.3275323887107749,-85.14592617104049,77,terminated
83,0.32531261326738303,-73.34830620374304,68,terminated
84,0.32310788184158745,-71.10294165993447,68,terminated
85,0.3207897444928301,-76.29819665695385,72,terminated
86,0.31861566577005096,-70.792963857905,68,terminated
87,0.31632975782341977,-76.75273748518133,72,terminated
88,0.3140602501222938,-77.1137707547568,72,terminated
89,0.3119941747150619,-67.65820276688883,66,terminated
90,0.3099106970134768,-69.6913228284312,67,terminated
91,0.3076257084894619,-79.13924420883171,74,terminated
92,0.3055714031337371,-70.6131007920228,67,terminated
93,0.30353081630145845,-68.45072010652028,67,terminated
94,0.30045038486002545,-134.6134812290828,102,terminated
95,0.2984439958693969,-69.6310585753516,67,terminated
96,0.29624355196025015,-79.60814518644224,74,terminated
97,0.2944418769039301,-60.843195308234705,61,terminated
98,0.292563372591043,-66.22891787440915,64,terminated
99,0.2906677832279668,-66.83419185362472,65,terminated
100,0.2884381250133785,-82.59863455736925,77,terminated
101,0.28645465362167516,-72.7516415040967,69,terminated
102,0.28439948484182054,-77.01492689826429,72,terminated
103,0.282585049801276,-65.43579384672233,64,terminated
104,0.2806698946110136,-72.52257556555423,68,terminated
105,0.2787677189446339,-70.539564585145,68,terminated
106,0.27674002330405545,-78.5008719258672,73,terminated
107,0.2748919706337877,-71.02240979860582,67,terminated
108,0.27311087858896477,-67.59765634436819,65,terminated
109,0.27125993241536267,-71.9854011628015,68,terminated
110,0.26912531505753107,-86.40511509700164,79,terminated
111,0.26698079482819065,-86.5905192290857,80,terminated
112,0.26511836226050695,-72.9709033605407,70,terminated
113,0.26311099997679605,-82.12955581616644,76,terminated
114,0.26143238294914484,-66.2663618051205,64,terminated
115,0.25947887720416235,-87.43879524532237,75,terminated
116,0.25769454675317954,-74.12496656352057,69,terminated
117,0.2560760936651565,-64.48036949147584,63,terminated
118,0.25441691427099383,-66.77530941737395,65,terminated
119,0.25246532969380114,-82.95095750993545,77,terminated
120,0.2505788286169178,-80.53634449357573,75,terminated
121,0.2489054787782887,-69.18210805587586,67,terminated
122,0.2473422255165096,-64.73580451026048,63,terminated
123,0.2455922280568023,-75.22988926976475,71,terminated
124,0.24334302927637616,-103.03471421735213,92,terminated
125,0.2415730051089548,-77.10170429037126,73,terminated
126,0.239983793979204,-67.84566079233228,66,terminated
127,0.23842888051499,-67.54292993361095,65,terminated
128,0.23678930230931622,-72.32402969827467,69,terminated
129,0.2349729358473803,-82.87676663497037,77,terminated
130,0.2332171434894667,-80.51890294807967,75,terminated
131,0.23163656793132545,-71.25978881383571,68,terminated
132,0.2298597271313182,-84.5219049112683,77,terminated
133,0.22830190569045478,-71.09396488597372,68,terminated
134,0.22679999975811366,-68.93039232761691,66,terminated
135,0.2253755801706719,-63.86454561281255,63,terminated
136,0.22371387368797888,-78.42379695803247,74,terminated
137,0.22206441905809332,-78.71857769915496,74,terminated
138,0.22064767435681049,-65.77439147064632,64,terminated
139,0.219218044322148,-67.75873039627312,65,terminated
140,0.21773234443930578,-70.60619232183319,68,terminated
141,0.216278341379898,-69.45172398400065,67,terminated
142,0.21470517985449658,-77.71290045786003,73,terminated
143,0.21307952451896092,-81.86469948266168,76,terminated
144,0.21180481159822886,-59.57876652151841,60,terminated
145,0.21045352197780806,-65.08735798084646,64,terminated
146,0.2090690333455971,-68.5801483130559,66,terminated
147,0.20773519766651327,-64.9413456952804,64,terminated
148,0.2062035546891128,-78.35275198932746,74,terminated
149,0.2049084912737135,-63.4701780470836,63,terminated
150,0.20366229193835886,-60.72448285224412,61,terminated
151,0.20238318894819265,-64.44575929027357,63,terminated
152,0.20109200816476389,-65.2035709976034,64,terminated
153,0.19960934578700282,-79.28412143827859,74,terminated
154,0.19815743090315846,-77.37834688032208,73,terminated
155,0.19659807678910682,-85.50303252457127,79,terminated
156,0.19534380433629897,-65.76339699434446,64,terminated
157,0.19390352377984416,-80.4862677466441,74,terminated
158,0.19243536964296903,-81.10758763720119,76,terminated
159,0.19120765476889104,-65.15881349454473,64,terminated
160,0.1897978702694819,-78.85866037986852,74,terminated
161,0.18839848018831465,-78.3856178089577,74,terminated
162,0.187140366850643,-69.00558436978,67,terminated
163,0.18576057068757254,-78.55835406612603,74,terminated
164,0.1844093887759774,-77.31519943251136,73,terminated
165,0.18306803506716768,-77.75021083943744,73,terminated
166,0.181936468152862,-62.126684172935015,62,terminated
167,0.18073958168797855,-67.95717245023967,66,terminated
168,0.17942492135622928,-77.18893312475653,73,terminated
169,0.1781020115948943,-78.5834344113129,74,terminated
170,0.17698344019212053,-64.65842564917236,63,terminated
171,0.1759246661101066,-59.682689361394665,60,terminated
172,0.1748197695466646,-63.83379414960909,63,terminated
173,0.17373918621537482,-62.246007281635926,62,terminated
174,0.1724754452348182,-77.69725591257802,73,terminated
175,0.17137507231522003,-64.79646316163956,64,terminated
176,0.17026469147260093,-66.63409853161839,65,terminated
177,0.1690262232096668,-77.14251352863586,73,terminated
178,0.16796465238344138,-63.911074266674795,63,terminated
179,0.16672623981222373,-78.71778127923588,74,terminated
180,0.16559629106315207,-72.06283560463056,68,terminated
181,0.16452335235204765,-66.6021051052667,65,terminated
182,0.16334297963672942,-75.95687087862696,72,terminated
183,0.16215485839736057,-77.7781223042073,73,terminated
184,0.16110421756687351,-67.07394371231132,65,terminated
185,0.16009240097354677,-64.04368390086205,63,terminated
186,0.15910284938903893,-61.99407759567945,62,terminated
187,0.1580403704524901,-69.43914879789644,67,terminated
188,0.1568594426418823,-79.80216644032818,75,terminated
189,0.1558742853984405,-64.11731760648712,63,terminated
190,0.1548643379304387,-66.3676388800388,65,terminated
191,0.15390710167156016,-62.21535294421556,62,terminated
192,0.15274178325130225,-82.55726500853145,76,terminated
193,0.15173695681462526,-68.40130636359957,66,terminated
194,0.15079905129799115,-62.197423935396706,62,terminated
195,0.14971714357423443,-77.07362774960896,72,terminated
196,0.14862813369714156,-77.38327244921254,73,terminated
197,0.14753229033608142,-78.31665493271333,74,terminated
198,0.14647381998733425,-75.3259447238581,72,terminated
199,0.1455684465918705,-62.42828313623106,62,terminated
200,0.14449516247123026,-78.70781665708327,74,terminated
201,0.14344413614674464,-77.44272197200486,73,terminated
202,0.14240075475871128,-77.11392117807762,73,terminated
