episode,step,action,reward,total_reward
1,45,4,-1.6552711009830072,-282.94208814841335
1,46,0,-1.622428345894374,-284.5645164943077
1,47,0,-1.5862310727216358,-286.1507475670294
1,48,3,-1.5465713302306712,-287.69731889726006
1,49,0,-1.5040272537607982,-289.20134615102086
1,50,4,-1.4584547103427987,-290.65980086136364
1,51,2,-1.4205085162030588,-292.0803093775667
1,52,2,-1.3894442100736004,-293.4697535876403
1,53,2,-1.364716951463996,-294.8344705391043
1,54,7,-1.344812629175303,-296.1792831682796
1,55,10,-1.3284218346717611,-297.50770500295135
1,56,5,-1.3166434514534266,-298.8243484544048
1,57,1,-1.3114054727696545,-300.13575392717445
1,58,4,-1.3084803112626893,-301.44423423843716
1,59,6,-1.3030656597511983,-302.7472998981884
1,60,8,-1.2966376739073788,-304.04393757209573
1,61,0,-101.30138552166227,-405.345323093758
1,62,5,-1.290906101447595,-406.6362291952056
1,63,7,-1.2831174358856394,-407.91934663109123
1,64,5,-1.278347382180434,-409.19769401327164
1,65,5,-1.2744204692365482,-410.4721144825082
1,66,10,-1.266904233020571,-411.73901871552874
1,67,10,-1.2592522970437205,-412.99827101257245
1,68,4,-1.255786806806635,-414.25405781937906
1,69,8,-1.2496645203803858,-415.50372233975946
1,70,5,-1.2411634818693864,-416.7448858216288
1,71,10,-1.2292265863391587,-417.974112407968
1,72,1,-1.2172586854338339,-419.1913710934018
1,73,7,-1.2035866449866415,-420.3949577383884
1,74,5,-1.1889645920524075,-421.5839223304408
1,75,6,-1.1732667924292786,-422.7571891228701
1,76,4,-1.1570518665939713,-423.9142409894641
1,77,10,-1.1391268266419619,-425.05336781610606
1,78,3,-1.1210837180522648,-426.1744515341583
1,79,4,-1.1027384683995547,-427.27719000255786
1,80,7,-1.0835598637090254,-428.3607498662669
1,81,9,-1.0632985605720124,-429.4240484268389
1,82,4,-1.0429254519046594,-430.46697387874354
1,83,7,-1.0219542294465978,-431.4889281081901
1,84,10,-1.0,-432.4889281081901
2,1,1,-1.9959402380699638,-1.9959402380699638
2,2,2,-1.9915992160418217,-3.9875394541117855
2,3,1,-1.9899919403114925,-5.977531394423278
2,4,2,-1.9851462921848273,-7.962677686608105
2,5,3,-1.9791190617138275,-9.941796748321932
2,6,6,-1.9696908904180637,-11.911487638739995
2,7,3,-1.9617433132230642,-13.873230951963059
2,8,4,-1.9537051504977563,-15.826936102460815
2,9,0,-1.9519207229134155,-17.77885682537423
2,10,7,-1.9420638428914958,-19.720920668265727
2,11,5,-1.9323904181916571,-21.653311086457386
2,12,10,-1.9197388832782698,-23.573049969735656
2,13,9,-1.906439331645446,-25.4794893013811
2,14,1,-1.8972711845093642,-27.376760485890465
2,15,7,-1.887355824361868,-29.264116310252334
2,16,4,-1.8790892878220928,-31.143205598074427
2,17,3,-1.872777977538436,-33.015983575612864
2,18,1,-1.8708954588915963,-34.88687903450446
2,19,4,-1.8648952608398435,-36.751774295344305
2,20,1,-1.863439839544999,-38.61521413488931
2,21,1,-1.8617557693584565,-40.47696990424777
2,22,8,-1.8526068910783144,-42.32957679532608
2,23,10,-1.8414361911024473,-44.17101298642853
2,24,10,-1.829509146043856,-46.00052213247238
2,25,10,-1.817370128615892,-47.817892261088275
2,26,5,-1.8074231646239003,-49.625315425712174
2,27,0,-1.802713005395709,-51.42802843110788
2,28,2,-1.8004223021339345,-53.228450733241814
2,29,9,-1.7919291239478856,-55.0203798571897
2,30,8,-1.783049258582371,-56.803429115772076
2,31,8,-1.7740811027420194,-58.57751021851409
2,32,7,-1.765657679714749,-60.34316789822884
2,33,6,-1.7581414166434208,-62.10130931487226
2,34,1,-1.7554103171508009,-63.85671963202306
2,35,8,-1.7481033240024382,-65.6048229560255
2,36,1,-1.736732404668066,-67.34155536069356
2,37,2,-1.7209457738313485,-69.06250113452491
2,38,3,-1.700610916784095,-70.76311205130901
2,39,0,-1.67639788968411,-72.43950994099312
2,40,0,-1.6484175331300244,-74.08792747412315
2,41,2,-1.6165623763985986,-75.70448985052175
2,42,1,-1.5811770666089822,-77.28566691713074
2,43,7,-1.5418477399114678,-78.8275146570422
2,44,4,-1.4992210638811945,-80.3267357209234
2,45,7,-1.4633482815209664,-81.79008400244436
2,46,1,-1.434338665510873,-83.22442266795524
2,47,1,-1.4117313216568745,-84.63615398961211
2,48,1,-1.3952505630061438,-86.03140455261826
2,49,6,-1.38304531613265,-87.4144498687509
2,50,3,-1.3760209128406262,-88.79047078159154
2,51,8,-1.369318469139221,-90.15978925073075
2,52,1,-101.37302212587453,-191.53281137660528
2,53,9,-1.3619490647198818,-192.89476044132516
2,54,4,-1.3554794138127861,-194.25023985513795
2,55,3,-1.3544612408041996,-195.60470109594215
2,56,0,-101.35745951659162,-296.96216061253375
2,57,8,-1.3473774071075182,-298.30953801964125
2,58,9,-1.339029613169375,-299.6485676328106
2,59,5,-1.334146879759384,-300.98271451257
2,60,1,-101.338263656816,-402.32097816938597
2,61,5,-1.328492683429379,-403.64947085281534
2,62,6,-1.3219546609245418,-404.97142551373986
2,63,10,-1.314652121254544,-406.2860776349944
2,64,7,-1.3090141761792893,-407.5950918111737
2,65,1,-101.31312033001079,-508.9082121411845
2,66,10,-1.3017078923371943,-510.2099200335217
2,67,10,-1.2924699531814245,-511.5023899867031
2,68,2,-1.289933742161154,-512.7923237288643
2,69,5,-1.2859408081373502,-514.0782645370016
2,70,9,-1.2797154863559848,-515.3579800233575
2,71,0,-101.28451739510986,-616.6424974184674
2,72,4,-1.2746254725441832,-617.9171228910116
2,73,5,-1.2689203295780893,-619.1860432205897
2,74,9,-1.2627846225180897,-620.4488278431078
2,75,2,-101.26591699212297,-721.7147448352307
2,76,4,-1.2576877670684141,-722.9724326022991
2,77,7,-1.251953948423612,-724.2243865507228
2,78,0,-101.25685117486668,-825.4812377255895
2,79,1,-1.2479506825735394,-826.729188408163
2,80,7,-1.236848508720647,-827.9660369168837
2,81,9,-1.2234835764446874,-829.1895204933284
2,82,4,-1.2094485339085024,-830.3989690272368
2,83,6,-1.1943567311631296,-831.5933257583999
2,84,7,-1.1781216270185042,-832.7714473854185
2,85,4,-1.161472947527976,-833.9329203329464
2,86,3,-1.1446392668999343,-835.0775595998464
2,87,3,-1.1276318142030064,-836.2051914140494
2,88,1,-1.1108557953915266,-837.316047209441
2,89,3,-1.093897340547548,-838.4099445499885
2,90,5,-1.076377746396747,-839.4863222963852
2,91,1,-1.0591129281844003,-840.5454352245696
2,92,8,-1.0407449748687019,-841.5861801994383
2,93,1,-1.0226757167845162,-842.6088559162229
2,94,1,-1.0048892800520393,-843.6137451962749
2,95,5,-1.0,-844.6137451962749
3,1,2,-1.9942586296185367,-1.9942586296185367
3,2,5,-1.9857798024893591,-3.9800384321078957
3,3,9,-1.9735211074159036,-5.953559539523799
3,4,6,-1.9616118097525344,-7.915171349276333
3,5,5,-1.9507088804852533,-9.865880229761586
3,6,10,-1.93763634224704,-11.803516572008625
3,7,4,-1.9267672587198557,-13.730283830728482
3,8,8,-1.9152185335489196,-15.645502364277402
3,9,10,-1.902514351466033,-17.548016715743433
3,10,3,-1.8927876001513453,-19.440804315894777
3,11,8,-1.8824069579874698,-21.323211273882247
3,12,2,-1.8754397647179335,-23.198651038600183
3,13,4,-1.8692875625698684,-25.067938601170052
3,14,1,-1.8679595513635163,-26.935898152533568
3,15,10,-1.8580626065678385,-28.793960759101406
3,16,5,-1.8496054151949117,-30.643566174296318
3,17,9,-1.8398108712222818,-32.4833770455186
3,18,10,-1.8290830454334925,-34.312460090952094
3,19,3,-1.8214073255203103,-36.133867416472405
3,20,1,-1.818345475926435,-37.95221289239884
3,21,7,-1.8112909149722487,-39.76350380737109
3,22,10,-1.8020815441919789,-41.565585351563065
3,23,2,-1.7965148903313501,-43.36210024189442
3,24,10,-1.7879154003286644,-45.15001564222308
3,25,8,-1.779351540574899,-46.92936718279798
3,26,7,-1.771378609819471,-48.700745792617454
3,27,7,-1.7637800599604496,-50.46452585257791
3,28,9,-1.7554315365874475,-52.21995738916535
3,29,10,-1.746408856969833,-53.96636624613519
3,30,10,-1.7309895350236648,-55.697355781158855
3,31,9,-1.7100477479196272,-57.40740352907848
3,32,1,-1.6851019307078412,-59.092505459786324
3,33,7,-1.6555754075633793,-60.7480808673497
3,34,0,-1.6225105083725966,-62.3705913757223
3,35,6,-1.585534386159112,-63.95612576188141
3,36,4,-1.5451277736922577,-65.50125353557367
3,37,7,-1.5013333489620715,-67.00258688453575
3,38,7,-1.4544764951834201,-68.45706337971916
3,39,0,-1.4156066806362315,-69.87267006035539
3,40,4,-1.3835380655517122,-71.25620812590711
3,41,10,-1.3568812867002424,-72.61308941260735
3,42,10,-1.335092914946184,-73.94818232755354
3,43,10,-1.3176614937479263,-75.26584382130146
3,44,10,-1.3040471106711897,-76.56989093197265
3,45,9,-1.293909237913724,-77.86380016988637
3,46,0,-1.293069393747615,-79.15686956363399
3,47,8,-1.2865430954995416,-80.44341265913353
3,48,7,-1.2819289719591427,-81.72534163109268
3,49,4,-1.2812233923029919,-83.00656502339567
3,50,5,-1.2762537405805636,-84.28281876397622
3,51,2,-101.27971905552953,-185.56253781950574
3,52,3,-1.2716556837092683,-186.834193503215
3,53,6,-1.26694137943502,-188.10113488265003
3,54,3,-101.26929021208065,-289.37042509473065
3,55,0,-1.2639358019631337,-290.6343608966938
3,56,7,-1.2594548075737668,-291.8938157042676
3,57,1,-101.26368523172731,-393.1575009359949
3,58,8,-1.2531679009462238,-394.4106688369411
3,59,9,-1.2453363478373984,-395.6560051847785
3,60,9,-1.2346340368256037,-396.8906392216041
3,61,4,-1.2230564917895113,-398.1136957133936
3,62,3,-1.2109510387411422,-399.32464675213475
3,63,2,-1.1986091455178327,-400.5232558976526
3,64,2,-1.186044663379717,-401.7093005610323
3,65,5,-1.1725587707307086,-402.881859331763
3,66,6,-1.1580342724000476,-404.03989360416307
3,67,6,-1.142588937998232,-405.1824825421613
3,68,9,-1.125752495258276,-406.3082350374196
3,69,10,-1.1075553828099123,-407.4157904202295
3,70,2,-1.0894974443159344,-408.50528786454544
3,71,4,-1.071232476489049,-409.5765203410345
3,72,10,-1.0518061954012285,-410.62832653643574
3,73,4,-1.0322842245782144,-411.66061076101397
3,74,9,-1.011918439673955,-412.6725292006879
3,75,4,-1.0,-413.6725292006879
4,1,9,-1.9878207142098914,-1.9878207142098914
4,2,5,-1.9764947826622188,-3.96431549687211
4,3,10,-1.9628457544314966,-5.927161251303607
4,4,0,-1.9539923235541314,-7.881153574857739
4,5,3,-1.9468779552374476,-9.828031530095187
4,6,10,-1.935453521194844,-11.763485051290031
4,7,2,-1.9273150554089757,-13.690800106699006
4,8,8,-1.9171699447560309,-15.607970051455037
4,9,2,-1.9102410961043548,-17.51821114755939
4,10,10,-1.8996132082528474,-19.41782435581224
4,11,7,-1.8892530080520726,-21.307077363864313
4,12,5,-1.880296479956405,-23.18737384382072
4,13,10,-1.8695082347638994,-25.056882078584618
4,14,8,-1.8589365171543912,-26.915818595739008
4,15,3,-1.8512888991737144,-28.76710749491272
4,16,0,-1.8509088109871807,-30.618016305899904
4,17,2,-1.8468461814076242,-32.46486248730753
4,18,7,-1.8395416682980033,-34.30440415560553
4,19,10,-1.8299629521939527,-36.134367107799484
4,20,10,-1.8195995126429159,-37.9539666204424
4,21,0,-1.814380291461856,-39.76834691190426
4,22,2,-1.8121570271906138,-41.580503939094875
4,23,9,-1.804047596457361,-43.384551535552234
4,24,0,-1.8021059240401684,-45.1866574595924
4,25,8,-1.794616426920538,-46.981273886512945
4,26,2,-1.7907023392931443,-48.771976225806085
4,27,6,-1.7847878322074402,-50.55676405801353
4,28,1,-101.78609276180705,-152.34285681982058
4,29,7,-1.7778050013835294,-154.12066182120412
4,30,8,-1.769458114462633,-155.89011993566675
4,31,8,-1.761164116802664,-157.6512840524694
4,32,1,-1.7575520252528396,-159.40883607772224
4,33,9,-1.7500960378562378,-161.15893211557847
4,34,9,-1.7419322999375646,-162.90086441551603
4,35,9,-1.7274976594409295,-164.62836207495695
4,36,5,-1.7081752648474566,-166.3365373398044
4,37,10,-1.6834526711499194,-168.01999001095433
4,38,5,-1.6543732052891085,-169.67436321624345
4,39,2,-1.621518837704378,-171.29588205394782
4,40,4,-1.584923989573026,-172.88080604352083
4,41,6,-1.544688783532626,-174.42549482705346
4,42,5,-1.5012070494241823,-175.92670187647764
4,43,8,-1.454547128565307,-177.38124900504295
4,44,8,-1.4151397861061255,-178.79638879114907
4,45,0,-1.3830137366225257,-180.1794025277716
4,46,9,-1.3564430211792224,-181.53584554895082
4,47,5,-1.3355247650839623,-182.87137031403478
4,48,0,-1.3209729650883015,-184.19234327912307
4,49,9,-1.3098711812836918,-185.50221446040675
4,50,10,-1.301039146329857,-186.8032536067366
4,51,3,-1.298006877700168,-188.10126048443678
4,52,6,-1.2936839732269718,-189.39494445766374
4,53,3,-101.2957602773378,-290.69070473500153
4,54,5,-1.2881593121345163,-291.978864047136
4,55,1,-101.29153513756012,-393.27039918469615
4,56,1,-1.2843685903390298,-394.5547677750352
4,57,6,-1.2798913828826926,-395.8346591579179
4,58,5,-1.2768592340078575,-397.11151839192576
4,59,2,-101.27956485505185,-498.3910832469776
4,60,4,-1.2717610111679254,-499.6628442581455
4,61,6,-1.26691357653861,-500.92975783468415
4,62,10,-1.2603509686223417,-502.1901088033065
4,63,0,-101.26505794307936,-603.4551667463859
4,64,3,-1.25564522558343,-604.7108119719693
4,65,4,-1.2510945804612277,-605.9619065524305
4,66,10,-1.2445862502960727,-607.2064928027265
4,67,3,-1.236851318057329,-608.4433441207839
4,68,5,-1.2273776718748712,-609.6707217926587
4,69,0,-1.218116670013556,-610.8888384626722
4,70,1,-1.2087074779450795,-612.0975459406172
4,71,10,-1.196431478509068,-613.2939774191263
4,72,4,-1.1834022341032866,-614.4773796532296
4,73,6,-1.1692283711363562,-615.646608024366
4,74,7,-1.1538350288167534,-616.8004430531827
4,75,8,-1.1371822599466097,-617.9376253131293
4,76,4,-1.1201773007063953,-619.0578026138356
4,77,2,-1.103221194599571,-620.1610238084352
4,78,8,-1.0852013067860962,-621.2462251152213
4,79,1,-1.0674717082260705,-622.3136968234473
4,80,6,-1.049120485252476,-623.3628173086998
4,81,9,-1.0297013266770771,-624.392518635377
4,82,3,-1.0103148609825494,-625.4028334963596
4,83,4,-1.0,-626.4028334963596
5,1,4,-1.9918804761399276,-1.9918804761399276
5,2,7,-1.981068719577745,-3.9729491957176726
5,3,10,-1.9674685461334032,-5.940417741851076
5,4,0,-1.9586664124584505,-7.899084154309526
5,5,1,-1.9537855860182642,-9.85286974032779
5,6,4,-1.9472600125310302,-11.80012975285882
5,7,10,-1.9358410086959175,-13.735970761554738
5,8,5,-1.9256180393432776,-15.661588800898015
5,9,8,-1.9144655091246376,-17.576054310022652
5,10,1,-1.9074348945631,-19.48348920458575
5,11,4,-1.9008758055662847,-21.384365010152035
5,12,10,-1.8903711414427653,-23.2747361515948
5,13,7,-1.8801023181726424,-25.154838469767444
5,14,0,-1.8749970755450427,-27.029835545312487
5,15,10,-1.865319083577352,-28.895154628889838
5,16,4,-1.8576350715817993,-30.752789700471638
5,17,0,-1.8569904813794182,-32.60978018185106
5,18,2,-1.853029529514967,-34.46280971136603
5,19,4,-1.8479114862866963,-36.310721197652725
5,20,1,-101.84945608922914,-138.16017728688186
5,21,1,-1.8445440204692702,-140.00472130735113
5,22,6,-1.837604198223709,-141.84232550557485
5,23,6,-1.8301614218234283,-143.67248692739827
5,24,9,-1.8208265847482579,-145.49331351214653
5,25,3,-1.8142278539986707,-147.3075413661452
5,26,7,-1.8065214146599513,-149.11406278080514
5,27,3,-1.801210484357173,-150.9152732651623
5,28,2,-1.7986600209865737,-152.7139332861489
5,29,3,-1.7947701025276337,-154.5087033886765
5,30,8,-1.7870147152109253,-156.29571810388742
5,31,7,-1.779016176104125,-158.07473427999156
5,32,8,-1.7704473947686823,-159.84518167476025
5,33,7,-1.7622119781483887,-161.60739365290866
5,34,10,-1.7527724966051517,-163.36016614951382
5,35,10,-1.7429063532032616,-165.10307250271708
5,36,4,-1.7281047915744596,-166.83117729429154
5,37,6,-1.708156674950522,-168.53933396924205
5,38,10,-1.6827447669957407,-170.2220787362378
5,39,1,-1.6534812785947866,-171.8755600148326
5,40,3,-1.6203233894336366,-173.49588340426624
5,41,8,-1.5830104368792042,-175.07889384114543
5,42,2,-1.542454080578286,-176.62134792172372
5,43,5,-1.498656578004723,-178.12000449972845
5,44,2,-1.462331127025363,-179.5823356267538
5,45,2,-1.4327875664308363,-181.01512319318465
5,46,10,-1.4082675890509389,-182.4233907822356
5,47,7,-1.3888040308938718,-183.81219481312948
5,48,3,-1.3749162989564878,-185.18711111208597
5,49,7,-1.3648636839397117,-186.5519747960257
5,50,9,-1.3568295875065748,-187.90880438353227
5,51,4,-1.3533019544525233,-189.2621063379848
5,52,2,-101.35618006645147,-290.6182864044363
5,53,3,-1.3485709678665374,-291.9668573723028
5,54,0,-101.35281016459584,-393.31966753689863
5,55,10,-1.3413551084479374,-394.6610226453466
5,56,0,-1.3374592218292591,-395.9984818671758
5,57,2,-101.34051911982316,-497.339000986999
5,58,10,-1.330053293864579,-498.6690542808636
5,59,2,-1.3258539408909575,-499.99490822175454
5,60,5,-1.322639754712201,-501.31754797646676
5,61,6,-1.3181964308927259,-502.6357444073595
5,62,0,-101.32311501270046,-603.95885942006
5,63,5,-1.3127528841027631,-605.2716123041628
5,64,4,-1.3072212618461752,-606.5788335660089
5,65,8,-1.3016323512683223,-607.8804659172772
5,66,9,-1.2955145465561264,-609.1759804638333
5,67,7,-1.2906442065118469,-610.4666246703451
5,68,2,-101.29397755738113,-711.7606022277263
5,69,3,-1.2859688797836597,-713.04657110751
5,70,7,-1.2803740774313814,-714.3269451849413
5,71,7,-1.2756065965017769,-715.6025517814431
5,72,10,-1.269108807199805,-716.871660588643
5,73,9,-1.26308600536076,-718.1347465940037
5,74,4,-1.2616181430515205,-719.3963647370551
5,75,7,-1.2558989341540725,-720.6522636712092
5,76,9,-1.2500939218170122,-721.9023575930262
5,77,4,-1.2489130848406202,-723.1512706778668
5,78,4,-1.2437684558022983,-724.3950391336691
5,79,10,-1.2343586115620937,-725.6293977452312
5,80,7,-1.223035619929836,-726.8524333651611
5,81,9,-1.209676564847007,-728.0621099300081
5,82,0,-1.1966276869863377,-729.2587376169944
5,83,1,-1.1836403016887007,-730.4423779186831
5,84,7,-1.1693453599240802,-731.6117232786072
5,85,10,-1.1533256289285265,-732.7650489075357
5,86,2,-1.137318165287954,-733.9023670728237
5,87,8,-1.1202155499701496,-735.0225826227938
5,88,4,-1.1028369805821916,-736.125419603376
5,89,7,-1.084692272424988,-737.210111875801
5,90,9,-1.0655398738281192,-738.2756517496291
5,91,8,-1.0456587457452016,-739.3213104953743
5,92,9,-1.024984246532553,-740.3462947419068
5,93,5,-1.0041728417515685,-741.3504675836584
5,94,10,-1.0,-742.3504675836584
6,1,10,-1.9871619055430445,-1.9871619055430445
6,2,4,-1.9760604648559543,-3.9632223703989986
6,3,5,-1.9655712743513738,-5.928793644750373
6,4,7,-1.9542441204074188,-7.883037765157791
6,5,10,-1.9410087335937358,-9.824046498751526
6,6,8,-1.9279661818924596,-11.752012680643986
6,7,10,-1.9143603570883916,-13.666373037732377
6,8,9,-1.9010849457521555,-15.567457983484532
6,9,10,-1.887839410733212,-17.455297394217745
6,10,9,-1.8752242136795392,-19.330521607897282
6,11,5,-1.8648817520856475,-21.19540335998293
6,12,5,-1.8563044587522275,-23.051707818735157
6,13,1,-1.8521655547488265,-24.903873373483982
6,14,3,-1.8484408633092924,-26.752314236793275
6,15,3,-1.844720513813897,-28.597034750607172
6,16,6,-1.8382386329054183,-30.43527338351259
6,17,9,-1.829524994798561,-32.264798378311156
6,18,2,-1.8243410312413522,-34.08913940955251
6,19,2,-1.8219966727387806,-35.91113608229129
6,20,5,-1.8162891920136477,-37.72742527430494
6,21,1,-101.81760473431059,-139.54503000861553
6,22,10,-1.8075484515531208,-141.35257846016864
6,23,6,-1.7989014747291745,-143.15147993489782
6,24,7,-1.790668125977565,-144.94214806087538
6,25,1,-1.7870433251459186,-146.7291913860213
6,26,10,-1.778707586191074,-148.5078989722124
6,27,10,-1.769433322354479,-150.27733229456686
6,28,8,-1.7606805882397922,-152.03801288280664
6,29,0,-1.7575994096200862,-153.79561229242674
6,30,1,-101.76006034607859,-255.5556726385053
6,31,1,-1.7543848218724447,-257.3100574603778
6,32,7,-1.747819092731302,-259.05787655310905
6,33,4,-1.7362174536455832,-260.7940940067546
6,34,2,-1.7202348790786095,-262.5143288858332
6,35,3,-1.6997488010205835,-264.2140776868538
6,36,0,-1.6753878931192294,-265.88946557997303
6,37,10,-1.6459246621455568,-267.5353902421186
6,38,4,-1.6124709083063034,-269.1478611504249
6,39,6,-1.5750946715268008,-270.7229558219517
6,40,4,-1.534295963503875,-272.2572517854556
6,41,8,-1.4900226449787966,-273.7472744304344
6,42,3,-1.4531736243960747,-275.2004480548305
6,43,7,-1.422546697010182,-276.6229947518407
6,44,1,-1.3984344139081029,-278.02142916574877
6,45,9,-1.3789517611765163,-279.40038092692527
6,46,8,-1.363818042028364,-280.7641989689536
6,47,7,-1.352775889324065,-282.1169748582777
6,48,4,-1.3465848135488474,-283.46355967182654
6,49,5,-1.3431207403411163,-284.8066804121677
6,50,4,-1.3406766160126982,-286.14735702818035
