episode,step,action,reward,total_reward
0,76,20,-1.1342195170335856,-682.1109235085091
0,77,45,-1.1163601428720569,-683.2272836513812
0,78,42,-1.0974342113438589,-684.324717862725
0,79,23,-1.0782176927570677,-685.4029355554821
0,80,45,-1.0580059406110598,-686.4609414960933
0,81,15,-1.0378720012278837,-687.4988134973212
0,82,40,-1.0170182052504,-688.5158317025716
0,83,16,-1.0,-689.5158317025716
1,1,28,-1.0018755905715324,-1.0018755905715324
1,2,8,-1.008101846931022,-2.0099774375025543
1,3,43,-1.0100434978326913,-3.0200209353352454
1,4,25,-1.0127565425382838,-4.0327774778735295
1,5,21,-1.0164251418423669,-5.049202619715897
1,6,3,-1.0242088454957008,-6.073411465211597
1,7,43,-1.0262684083671056,-7.099679873578703
1,8,11,-1.0307641672823125,-8.130444040861015
1,9,36,-1.0326428217230612,-9.163086862584077
1,10,42,-1.0326102755275917,-10.195697138111669
1,11,12,-1.0351783436684459,-11.230875481780114
1,12,17,-1.0388287934573863,-12.2697042752375
1,13,27,-1.041160304902596,-13.310864580140095
1,14,32,-1.0421472268608083,-14.353011807000904
1,15,30,-1.0427389073709918,-15.395750714371896
1,16,26,-1.0436254117083705,-16.439376126080266
1,17,39,-1.042994109396155,-17.48237023547642
1,18,48,-1.0407784320960773,-18.523148667572496
1,19,43,-1.0383100331264044,-19.5614587006989
1,20,22,-1.0378374285708725,-20.59929612926977
1,21,25,-1.0383760882244049,-21.637672217494174
1,22,38,-1.0378439991106712,-22.675516216604844
1,23,41,-1.0365547655671021,-23.712070982171948
1,24,18,-1.0375242948361392,-24.749595277008087
1,25,26,-1.0386980187738537,-25.78829329578194
1,26,27,-1.0463456434977916,-26.83463893927973
1,27,33,-1.0589541911720741,-27.893593130451805
1,28,11,-1.0799808790643275,-28.97357400951613
1,29,31,-1.1034469678361907,-30.077020977352323
1,30,8,-1.135304574275676,-31.212325551628
1,31,22,-1.168540101071082,-32.38086565269908
1,32,39,-1.2031676937593758,-33.584033346458455
1,33,32,-1.2352366663450476,-34.8192700128035
1,34,34,-1.2545966279009861,-36.07386664070449
1,35,33,-1.2624545710508837,-37.33632121175537
1,36,44,-1.2594585603282944,-38.59577977208366
1,37,16,-1.2472096804684134,-39.842989452552075
1,38,42,-1.2258743067643902,-41.068863759316464
1,39,12,-1.196907264489285,-42.26577102380575
1,40,27,-1.1609927636482393,-43.426763787453986
1,41,18,-1.1197822748064135,-44.5465460622604
1,42,10,-1.08556310014401,-45.632109162404404
1,43,3,-1.0584896155132677,-46.69059877791767
1,44,30,-1.037202741157066,-47.72780151907474
1,45,32,-1.0211122958632055,-48.74891381493794
1,46,6,-1.0110551864609678,-49.75996900139891
1,47,34,-1.0048425457719625,-50.76481154717087
1,48,48,-1.000381882993557,-51.76519343016443
1,49,31,99.00117633328065,47.23598290311622
1,50,49,99.0036924063292,146.23967530944543
1,51,15,99.00020524289278,245.2398805523382
1,52,11,-1.0016336876884453,244.23824686464977
1,53,40,99.00013016465876,343.23837702930854
1,54,22,-1.0014404764757725,342.2369365528328
1,55,25,-1.0019465683037927,341.234989984529
1,56,19,-1.0044390703787143,340.2305509141503
1,57,13,-1.007076727675903,339.2234741864744
1,58,41,-1.004827040563001,338.2186471459114
1,59,12,-101.01143257989195,237.20721456601945
1,60,2,-1.0104560944551535,236.1967584715643
1,61,11,-101.01780104988356,135.17895742168074
1,62,2,-1.0199705065664295,134.1589869151143
1,63,0,-101.035843443131,33.1231434719833
1,64,40,-1.0376179523670082,32.08552551961629
1,65,10,-1.047059848768853,31.038465670847437
1,66,15,-1.0562291400261161,29.98223653082132
1,67,44,-1.0630588310058924,28.919177699815428
1,68,6,-1.0707431668082337,27.848434533007193
1,69,38,-1.0772347407229166,26.77119979228428
1,70,10,-1.0842616396318492,25.68693815265243
1,71,48,-1.0898619926014663,24.597076160050964
1,72,49,-1.0943252391270566,23.50275092092391
1,73,28,-1.0986680534443893,22.40408286747952
1,74,39,-1.1024909783952261,21.301591889084293
1,75,32,-1.1061080550402007,20.19548383404409
1,76,13,-1.0893098926746165,19.106173941369473
1,77,46,-1.0691203370729694,18.037053604296503
1,78,42,-1.048141575402909,16.988912028893594
1,79,0,-1.027762018121096,15.961150010772498
1,80,21,-1.0072777148831524,14.953872295889346
1,81,50,-1.0,13.953872295889346
2,1,22,-1.0029669122955538,-1.0029669122955538
2,2,34,-1.0050004370075352,-2.007967349303089
2,3,33,-1.0068002067134791,-3.014767556016568
2,4,50,-1.0065088384919694,-4.021276394508537
2,5,48,-1.0053845240484691,-5.026660918557006
2,6,47,-1.0039062809922263,-6.030567199549233
2,7,9,-1.0057665160438825,-7.036333715593115
2,8,37,-1.0070629697515192,-8.043396685344634
2,9,50,-1.006719956946493,-9.050116642291126
2,10,36,-1.006747159238603,-10.05686380152973
2,11,36,-1.00700931163762,-11.06387311316735
2,12,38,-1.0072117152983695,-12.07108482846572
2,13,31,-1.0080704522059114,-13.079155280671632
2,14,23,-1.0102356388250335,-14.089390919496665
2,15,37,-1.0113387244275485,-15.100729643924215
2,16,24,-1.013450730356036,-16.114180374280252
2,17,29,-1.0153393171196519,-17.129519691399903
2,18,43,-1.0154238536727704,-18.144943545072675
2,19,40,-1.0150701223738994,-19.160013667446574
2,20,35,-1.015006971708881,-20.175020639155456
2,21,29,-1.015753340406107,-21.190773979561563
2,22,26,-1.0172770344210402,-22.208051013982605
2,23,47,-1.0166802580787067,-23.224731272061312
2,24,43,-1.015688660456283,-24.240419932517597
2,25,36,-1.0151927635209685,-25.255612696038565
2,26,17,-1.023791566958681,-26.279404262997247
2,27,15,-1.040134068365151,-27.3195383313624
2,28,1,-101.06857797591682,-128.38811630727923
2,29,48,-1.0877116747500906,-129.47582798202933
2,30,25,-1.1062004790682374,-130.58202846109756
2,31,42,-1.1233005794670694,-131.70532904056464
2,32,7,-1.1400550896353288,-132.84538413019996
2,33,6,-1.1562850762269559,-134.00166920642693
2,34,29,-1.1610946928624224,-135.16276389928936
2,35,1,-1.1561277517828534,-136.31889165107222
2,36,41,-1.1414854944053667,-137.4603771454776
2,37,42,-1.1180314913382334,-138.57840863681582
2,38,13,-1.0971987432421257,-139.67560738005795
2,39,15,-1.0787341992331054,-140.75434157929107
2,40,29,-1.0623755085959976,-141.81671708788707
2,41,9,-1.049611317733376,-142.86632840562044
2,42,11,-1.041833540851668,-143.9081619464721
2,43,0,-1.0412011705303739,-144.94936311700246
2,44,36,-1.0404704256048376,-145.9898335426073
2,45,24,-1.0418229820349962,-147.0316565246423
2,46,27,-1.0421578842732404,-148.07381440891555
2,47,40,-1.0408484666003603,-149.1146628755159
2,48,43,-1.039237573170008,-150.1539004486859
2,49,31,-1.0392540795253289,-151.19315452821124
2,50,46,-1.0374188501837827,-152.230573378395
2,51,20,-1.0397583230086216,-153.27033170140362
2,52,9,-101.0462950764818,-254.3166267778854
2,53,22,-1.0433655971822553,-255.35999237506766
2,54,28,-1.0433831512860583,-256.4033755263537
2,55,50,-1.0411238142505126,-257.44449934060424
2,56,4,-101.0496056627522,-358.4941050033564
2,57,21,-1.0448467800024228,-359.53895178335887
2,58,25,-1.0441443784928117,-360.5830961618517
2,59,4,-101.0529313498524,-461.6360275117041
2,60,44,-1.0462857261908405,-462.68231323789496
2,61,47,-1.0421073746756182,-463.72442061257055
2,62,28,-1.0456587880112747,-464.77007940058184
2,63,48,-1.0505255015114132,-465.82060490209324
2,64,37,-1.0586220318563528,-466.8792269339496
2,65,30,-1.0695692419852425,-467.94879617593483
2,66,49,-1.0793051281256822,-469.0281013040605
2,67,39,-1.0914097923471753,-470.1195110964077
2,68,19,-101.11047827546304,-571.2299893718707
2,69,31,-1.1227815796502747,-572.3527709515209
2,70,38,-1.1375826878516915,-573.4903536393726
2,71,7,-1.1524256378283397,-574.6427792772009
2,72,6,-1.1674172914626069,-575.8101965686635
2,73,12,-1.1819957759476456,-576.9921923446111
2,74,41,-1.1942261425661502,-578.1864184871772
2,75,5,-1.2068132998529069,-579.3932317870301
2,76,42,-1.1967777405639741,-580.5900095275941
2,77,33,-1.1830932592963834,-581.7731027868905
2,78,43,-1.1678468755778333,-582.9409496624684
2,79,37,-1.1515025310409013,-584.0924521935093
2,80,18,-1.1348839020043033,-585.2273360955136
2,81,43,-1.1171165252583264,-586.3444526207719
2,82,40,-1.0984487451761484,-587.442901365948
2,83,14,-1.0798158481483955,-588.5227172140965
2,84,25,-1.0608564114574945,-589.583573625554
2,85,13,-1.0419806422199192,-590.6255542677739
2,86,8,-1.0233457897075655,-591.6489000574815
2,87,39,-1.0039269151227272,-592.6528269726042
2,88,48,-1.0,-593.6528269726042
3,1,26,-1.0022250591941657,-1.0022250591941657
3,2,37,-1.0035609296731642,-2.0057859888673297
3,3,29,-1.0055356341019217,-3.0113216229692514
3,4,35,-1.0070627459900032,-4.018384368959254
3,5,32,-1.008643138292717,-5.0270275072519714
3,6,24,-1.0111642240232168,-6.038191731275188
3,7,14,-1.0156908594527507,-7.053882590727939
3,8,30,-1.0187948390570407,-8.07267742978498
3,9,5,-1.0255104881874664,-9.098187917972446
3,10,20,-1.0305512991956642,-10.12873921716811
3,11,21,-1.0346879032663971,-11.163427120434507
3,12,17,-1.0390692876753853,-12.202496408109893
3,13,16,-1.0435631670818992,-13.246059575191792
3,14,34,-1.0446605298978577,-14.29072010508965
3,15,1,-1.0508790741845313,-15.34159917927418
3,16,42,-1.0506063463739164,-16.392205525648095
3,17,22,-1.0513506587524395,-17.443556184400535
3,18,50,-1.0491797057861922,-18.492735890186726
3,19,4,-1.051189192909626,-19.54392508309635
3,20,37,-1.0509979677858419,-20.594923050882194
3,21,32,-1.0505800489176051,-21.6455030997998
3,22,43,-1.0488467582626013,-22.694349858062402
3,23,19,-1.0491947179355188,-23.74354457599792
3,24,4,-1.0543796983312541,-24.797924274329173
3,25,16,-1.0575618949380263,-25.8554861692672
3,26,45,-1.0629830035039756,-26.918469172771175
3,27,36,-1.0740706133508726,-27.992539786122048
3,28,28,-1.0913567483276632,-29.08389653444971
3,29,7,-1.1175811118916665,-30.201477646341377
3,30,47,-1.1434331939278959,-31.34491084026927
3,31,21,-1.1752525246960925,-32.52016336496536
3,32,18,-1.2123939118648763,-33.73255727683024
3,33,22,-1.2527787312733552,-34.985336008103594
3,34,27,-1.2800678682437083,-36.2654038763473
3,35,31,-1.2953369290315164,-37.56074080537881
3,36,11,-1.3004048092624876,-38.8611456146413
3,37,28,-1.2953585415712006,-40.156504156212506
3,38,25,-1.2810562447037133,-41.43756040091622
3,39,13,-1.258589253865834,-42.696149654782054
3,40,34,-1.2284214114373964,-43.92457106621945
3,41,21,-1.1923658700607862,-45.11693693628023
3,42,21,-1.1524034742497569,-46.26934041052999
3,43,13,-1.119885286834419,-47.38922569736441
3,44,46,-1.0931814344678719,-48.48240713183228
3,45,3,-1.0730678836166552,-49.555475015448934
3,46,14,-1.0587420063396387,-50.614217021788576
3,47,24,-1.0493041311313878,-51.66352115291996
3,48,31,-1.0436884040867977,-52.70720955700676
3,49,21,-1.0422854047848038,-53.74949496179157
3,50,40,-1.0403284659554104,-54.78982342774698
3,51,35,-1.0390335120521255,-55.82885693979911
3,52,5,-101.04751926222755,-156.87637620202668
3,53,0,-1.044539325016157,-157.92091552704284
3,54,40,-1.0422990793086608,-158.9632146063515
3,55,41,-1.040259294500977,-160.00347390085247
3,56,7,-101.04812341729361,-261.0515973181461
3,57,47,-1.041728046521134,-262.09332536466724
3,58,44,-1.0375901912268288,-263.1309155558941
3,59,37,-1.0355706285977515,-264.1664861844918
3,60,25,-1.0363203545956663,-265.2028065390875
3,61,33,-1.0357526335484417,-266.2385591726359
3,62,41,-1.0384270690165636,-267.2769862416525
3,63,1,-101.05426442049477,-368.3312506621472
3,64,28,-1.056914566293436,-369.38816522844064
3,65,31,-1.0647152833873057,-370.45288051182797
3,66,46,-1.0741484178740823,-371.52702892970206
3,67,24,-1.0880378289918502,-372.6150667586939
3,68,47,-1.0997378848301729,-373.7148046435241
3,69,36,-1.113748291773915,-374.828552935298
3,70,20,-1.1264989338149403,-375.95505186911294
3,71,20,-1.138417272826794,-377.09346914193975
3,72,31,-1.1489837648694567,-378.2424529068092
3,73,14,-1.1594804815554798,-379.4019333883647
3,74,29,-1.1690777221068687,-380.57101111047155
3,75,47,-1.1770641384413945,-381.7480752489129
3,76,35,-1.1633944106520948,-382.911469659565
3,77,14,-1.147205501989073,-384.05867516155405
3,78,8,-1.131084762358614,-385.1897599239127
3,79,27,-1.114253885245664,-386.30401380915833
3,80,25,-1.0968570011446688,-387.400870810303
3,81,31,-1.078719926780221,-388.4795907370832
3,82,47,-1.0593507890184766,-389.53894152610167
3,83,30,-1.0394865736703314,-390.578428099772
3,84,20,-1.0194988018180637,-391.5979269015901
3,85,29,-1.0,-392.5979269015901
4,1,13,-1.00493657134759,-1.00493657134759
4,2,18,-1.010523346709698,-2.015459918057288
4,3,23,-1.0153677385681736,-3.0308276566254615
4,4,25,-1.0194883430498576,-4.050315999675319
4,5,3,-1.0278101941084463,-5.078126193783765
4,6,37,-1.0306538808448333,-6.108780074628599
4,7,23,-1.033654774830142,-7.14243484945874
4,8,12,-1.038556382785789,-8.18099123224453
4,9,6,-1.0464498349815534,-9.227441067226083
4,10,23,-1.0504052607195895,-10.277846327945673
4,11,27,-1.0526156167736782,-11.330461944719351
4,12,47,-1.051337115045387,-12.381799059764738
4,13,23,-1.0512042413719673,-13.433003301136706
4,14,11,-1.0536842312138104,-14.486687532350516
4,15,30,-1.0545749337136423,-15.541262466064158
4,16,42,-1.0532519548780583,-16.594514420942215
4,17,0,-1.0568346584060309,-17.651349079348247
4,18,7,-1.0634736016964466,-18.714822681044694
4,19,39,-1.0629598834913478,-19.777782564536043
4,20,17,-1.0642175239317246,-20.842000088467767
4,21,4,-1.0702296075591078,-21.912229696026873
4,22,9,-1.0751110447112042,-22.987340740738077
4,23,20,-1.0772885677840298,-24.064629308522107
4,24,39,-1.0762333974364817,-25.14086270595859
4,25,45,-1.0735269196614259,-26.214389625620015
4,26,34,-1.0778087504420601,-27.292198376062075
4,27,25,-1.089239602379002,-28.381437978441078
4,28,29,-1.1063300344053641,-29.48776801284644
4,29,8,-1.131986112113794,-30.619754124960235
4,30,50,-1.1571419172234052,-31.77689604218364
4,31,38,-1.186393496901402,-32.96328953908504
4,32,1,-1.2246436216080367,-34.18793316069308
4,33,35,-1.263066409552294,-35.45099957024537
4,34,37,-1.2934659711658674,-36.74446554141124
4,35,12,-1.3205510525273942,-38.06501659393863
4,36,45,-1.334535742887879,-39.39955233682651
4,37,5,-1.3390582961135307,-40.73861063294004
4,38,19,-1.334040998254023,-42.07265163119406
4,39,4,-1.3206922375968504,-43.393343868790915
4,40,25,-1.299228265190052,-44.69257213398097
4,41,15,-1.271382505591466,-45.963954639572435
4,42,26,-1.2388440782990895,-47.202798717871524
4,43,1,-1.2031995581411612,-48.40599827601268
4,44,5,-1.164603716411092,-49.570601992423775
4,45,8,-1.1334223329057131,-50.704024325329485
4,46,46,-1.1078898244932776,-51.81191414982276
4,47,1,-1.0889472893159833,-52.900861439138744
4,48,30,-1.0749900559750474,-53.975851495113794
4,49,34,-1.0653020227753842,-55.04115351788918
4,50,27,-1.059837949536606,-56.100991467425786
4,51,32,-1.0572067744353766,-57.158198241861164
4,52,33,-1.0559783527782869,-58.214176594639454
4,53,20,-1.0576875713738372,-59.271864166013295
4,54,44,-1.0550678405107556,-60.32693200652405
4,55,0,-101.0640328344455,-161.39096484096956
4,56,2,-1.0602331301861536,-162.45119797115572
4,57,15,-1.0616729030761105,-163.51287087423182
4,58,41,-1.0595058077348722,-164.5723766819667
4,59,44,-1.0571983611608142,-165.6295750431275
4,60,20,-1.0587426336309613,-166.68831767675846
4,61,45,-1.0562754296525774,-167.74459310641103
4,62,6,-101.068316659714,-268.812909766125
4,63,32,-1.0697269073056326,-269.8826366734306
4,64,26,-1.076935195030789,-270.9595718684614
4,65,18,-1.0900378805640565,-272.0496097490255
4,66,38,-1.0995933493054248,-273.14920309833093
4,67,0,-101.12157004857642,-374.27077314690735
4,68,6,-1.1310395139271985,-375.40181266083454
4,69,27,-1.1448515803829147,-376.54666424121746
4,70,17,-1.1641136346873435,-377.7107778759048
4,71,24,-1.1794475300654867,-378.8902254059703
4,72,44,-1.1944086074360913,-380.0846340134064
4,73,41,-1.21025711918049,-381.2948911325869
4,74,39,-1.2269918963859707,-382.52188302897287
4,75,41,-1.2440394673994262,-383.7659224963723
4,76,1,-1.2406377763608107,-385.0065602727331
4,77,34,-1.231794431797421,-386.23835470453054
4,78,16,-1.2219587121143713,-387.4603134166449
4,79,41,-1.2097482338686234,-388.6700616505135
4,80,17,-1.196881814317881,-389.86694346483137
4,81,2,-1.184203118412746,-391.05114658324413
4,82,14,-1.1710622237642982,-392.2222088070084
4,83,16,-1.1573936104939044,-393.3796024175023
4,84,43,-1.1419786128952236,-394.52158103039756
4,85,23,-1.1259334351296904,-395.64751446552725
4,86,2,-1.1101986887213973,-396.7577131542487
4,87,46,-1.0929205218502527,-397.85063367609894
4,88,26,-1.0750789919416714,-398.9257126680406
4,89,15,-1.0571310249816963,-399.9828436930223
4,90,3,-1.0395363563633608,-401.0223800493857
4,91,8,-1.0220830942209862,-402.04446314360666
4,92,6,-1.0048407632794403,-403.0493039068861
4,93,48,-1.0,-404.0493039068861
5,1,39,-1.0001444427406103,-1.0001444427406103
5,2,31,-1.0013422346815872,-2.0014866774221973
5,3,3,-1.0073629481004842,-3.0088496255226813
5,4,18,-1.0136412393107974,-4.022490864833479
5,5,21,-1.0192607307889523,-5.041751595622431
5,6,29,-1.0230443129628775,-6.0647959085853085
5,7,14,-1.0283360707453457,-7.093131979330654
5,8,42,-1.029726476674177,-8.122858456004831
5,9,30,-1.0308863121511593,-9.15374476815599
5,10,48,-1.0298407484513223,-10.183585516607312
5,11,43,-1.0281658004304033,-11.211751317037717
5,12,1,-1.0308292865115114,-12.242580603549229
5,13,16,-1.0348012201269539,-13.277381823676183
5,14,32,-1.0365586651217351,-14.313940488797918
5,15,38,-1.0367049964871338,-15.350645485285051
5,16,7,-1.0404426899403247,-16.391088175225377
5,17,20,-1.043767413322417,-17.434855588547794
5,18,48,-1.0428987002593348,-18.47775428880713
5,19,21,-1.0436517795969065,-19.521406068404037
5,20,2,-1.0498919801334679,-20.571298048537503
5,21,12,-1.0542770971331732,-21.625575145670677
5,22,31,-1.0552277334305589,-22.680802879101236
5,23,35,-1.0549685624651288,-23.735771441566364
5,24,3,-1.059661573814372,-24.795433015380734
5,25,30,-1.0604963387627588,-25.85592935414349
5,26,23,-1.0683527029009794,-26.924282057044472
5,27,20,-1.0826773887832637,-28.006959445827736
5,28,50,-1.098513441625964,-29.1054728874537
5,29,6,-1.1234290365853283,-30.22890192403903
5,30,48,-1.1490873778933521,-31.37798930193238
5,31,21,-1.180764769904243,-32.558754071836624
5,32,14,-1.2185709943935066,-33.777325066230134
5,33,28,-1.2580742270965772,-35.03539929332671
5,34,48,-1.287714656556338,-36.32311394988305
5,35,9,-1.3065508593092854,-37.629664809192334
5,36,17,-1.314832386952118,-38.944497196144454
5,37,42,-1.312326584646287,-40.25682378079074
5,38,39,-1.3000387968353002,-41.55686257762604
5,39,15,-1.2794394991146814,-42.83630207674072
5,40,30,-1.2511289170129714,-44.08743099375369
5,41,12,-1.2169844801540577,-45.30441547390775
5,42,1,-1.1791593897069201,-46.48357486361467
5,43,21,-1.1382916726049042,-47.62186653621958
5,44,1,-1.105231122463486,-48.727097658683064
5,45,21,-1.0787454927544156,-49.80584315143748
5,46,31,-1.0579317336162828,-50.863774885053765
5,47,20,-1.0427167094103793,-51.90649159446414
5,48,32,-1.032067850916423,-52.93855944538056
5,49,22,-1.026178733068448,-53.96473817844901
5,50,45,-1.0220218253387223,-54.98676000378774
5,51,9,-1.0250149102228558,-56.011774914010594
5,52,32,-1.0234022819756188,-57.035177195986215
5,53,1,-101.03254589368609,-158.0677230896723
5,54,45,-1.0252767606016768,-159.092999850274
5,55,40,-1.0208472415509964,-160.113847091825
5,56,21,-1.0207070708447523,-161.13455416266976
5,57,8,-101.02867586132068,-262.1632300239904
5,58,39,-1.022840451951079,-263.1860704759415
5,59,9,-1.0233674396351695,-264.2094379155767
5,60,10,-101.03071409009927,-365.24015200567595
5,61,32,-1.0259168188998586,-366.2660688245758
5,62,2,-101.03659344928619,-467.302662273862
5,63,33,-1.0390632223188523,-468.34172549618086
5,64,50,-1.0443018844194956,-469.38602738060035
5,65,43,-1.05233613305499,-470.43836351365536
5,66,8,-101.07167335985788,-571.5100368735133
5,67,42,-1.0788419690677302,-572.588878842581
5,68,3,-1.087056301191259,-573.6759351437723
5,69,7,-1.0959165686765513,-574.7718517124489
5,70,50,-1.1028000565948735,-575.8746517690438
5,71,23,-1.1095245505162181,-576.98417631956
5,72,27,-1.1159170506131746,-578.1000933701731
5,73,49,-1.1210887947434287,-579.2211821649165
5,74,17,-1.1264965086767265,-580.3476786735932
5,75,1,-1.1327366818668327,-581.4804153554601
5,76,31,-1.1176741861961448,-582.5980895416562
5,77,24,-1.0998024120280863,-583.6978919536843
5,78,4,-1.0822422054540144,-584.7801341591384
5,79,4,-1.0649779910253492,-585.8451121501637
5,80,29,-1.047022441194573,-586.8921345913583
5,81,27,-1.0285145582937307,-587.920649149652
5,82,9,-1.0101603505706804,-588.9308095002227
5,83,33,-1.0,-589.9308095002227
6,1,24,-1.0025882480142,-1.0025882480142
6,2,1,-1.0116661067962418,-2.0142543548104417
6,3,32,-1.015586031811264,-3.0298403866217054
6,4,37,-1.0176270441760982,-4.047467430797804
6,5,33,-1.0192129216075054,-5.066680352405309
6,6,0,-1.0254205425695262,-6.092100894974836
6,7,40,-1.0277021067972967,-7.119803001772133
6,8,16,-1.0315721771473887,-8.15137517891952
6,9,22,-1.0353192069006305,-9.186694385820152
6,10,21,-1.0390137712821552,-10.225708157102307
6,11,9,-1.0450940332560352,-11.270802190358342
6,12,28,-1.0478047929099652,-12.318606983268307
6,13,2,-1.0556002144687022,-13.37420719773701
6,14,14,-1.060364707787339,-14.434571905524349
6,15,21,-1.0634101878319866,-15.497982093356335
6,16,23,-1.0654876411720076,-16.563469734528343
6,17,9,-1.070113559862789,-17.633583294391133
6,18,23,-1.0721923308328754,-18.70577562522401
6,19,28,-1.0727996540192604,-19.77857527924327
6,20,29,-1.072671387284987,-20.851246666528258
6,21,25,-1.072766375245953,-21.92401304177421
6,22,9,-1.0758828180512634,-22.99989585982547
6,23,28,-1.0765258665778237,-24.076421726403296
6,24,15,-1.078687943016705,-25.15510966942
6,25,39,-1.0774972758957042,-26.232606945315705
6,26,18,-1.0845827708849292,-27.317189716200634
6,27,0,-101.10651692448019,-128.42370664068082
6,28,36,-1.12146671654969,-129.5451733572305
6,29,46,-1.1403739586315422,-130.68554731586204
6,30,7,-1.167710750585577,-131.8532580664476
6,31,49,-1.1964281512697177,-133.04968621771732
6,32,37,-1.2290964230853334,-134.27878264080266
6,33,36,-1.2654581907489624,-135.54424083155163
6,34,42,-1.2942945202291516,-136.8385353517808
6,35,5,-1.3211354458077227,-138.15967079758852
6,36,25,-1.3364225090764248,-139.49609330666493
6,37,10,-1.3419556478132222,-140.83804895447815
6,38,14,-1.3380938718064188,-142.17614282628458
6,39,30,-1.324924583585633,-143.50106740987022
6,40,11,-1.3040269733442422,-144.80509438321445
6,41,31,-1.2762797620140687,-146.08137414522852
6,42,48,-1.243317378589671,-147.3246915238182
6,43,6,-1.207178757590615,-148.5318702814088
6,44,31,-1.1676411020351531,-149.69951138344396
6,45,29,-1.1351518509864327,-150.8346632344304
6,46,23,-1.109122225857438,-151.94378546028784
6,47,18,-1.089137334335696,-153.03292279462354
6,48,45,-1.0736234787298975,-154.10654627335344
6,49,42,-1.0622163141551944,-155.16876258750864
6,50,47,-1.0540382060786764,-156.2228007935873
6,51,17,-1.0509741070910184,-157.27377490067832
6,52,25,-1.0510432075615923,-158.32481810823992
6,53,21,-1.0527643064617607,-159.3775824147017
6,54,3,-101.06110535628223,-260.4386877709839
