power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward,episode,action_type,step,total_reward
498.47857534881246,3.002367221833438,-20.0,0.2520110395237582,5984.66894623808,100.80441580950327,77,394.6139619255302,597.466894623808,0,random,35,-23962.269754381694
476.6113168799542,5.852234401116531,-20.0,0.2666416255265495,5725.175156642756,106.6566502106198,99,493.4937895953243,571.5175156642756,0,random,36,-23390.752238717418
478.0440320459492,7.687633015314948,-20.0,0.2858607080648369,5742.525857564168,114.34428322593475,29,138.21728189518672,573.2525857564168,0,random,37,-22817.499652961
464.00042743504184,9.855434104074638,-20.0,0.31049929332502346,5570.188430325112,124.19971733000938,85,406.3374272390568,556.0188430325112,0,random,38,-22261.48080992849
460.0801805640051,11.706928540838081,-20.0,0.33976661467711866,5521.148169589736,135.90664587084746,61,283.0402607353755,551.1148169589736,0,random,39,-21710.365992969517
461.6907624400859,13.242166107996809,-20.0,0.37287202994711066,5541.346728579274,149.14881197884426,23,105.81844152972118,553.1346728579274,0,random,40,-21157.23132011159
463.01175575427044,14.721705644007535,-20.0,0.40967629405712946,5557.860290813359,163.8705176228518,32,147.7410439808275,554.7860290813359,0,random,41,-20602.445291030253
445.03273859784565,16.369316968967457,-20.0,0.4505995864795482,5328.848535059088,180.23983459181926,100,463.01175575427044,531.8848535059088,0,random,42,-20070.560437524346
446.7634298916245,17.548241245433776,-20.0,0.4944701895931326,5351.307227068993,197.78807583725305,18,80.10589294761222,534.1307227068993,0,random,43,-19536.429714817445
443.45649723761306,18.773869673024162,20.0,0.5414048637756931,5308.313900536185,216.5619455102772,62,276.9933265328072,-531.8313900536185,0,random,44,-20068.261104871064
444.79299110081985,15.701357045999536,20.0,0.5806582563906919,5325.730154442957,232.26330255627676,31,137.47151414366004,-533.5730154442957,0,random,45,-20601.83412031536
446.37215527501536,12.907724887972558,20.0,0.6129275686106233,5346.237774541873,245.17102744424932,23,102.30238795318857,-535.6237774541872,0,random,46,-21137.45789776955
447.98511832669703,10.33970279420277,20.0,0.6387768255961302,5367.105829803164,255.51073023845208,22,98.20187416050338,-537.7105829803164,0,random,47,-21675.168480749864
448.8677649218789,8.128848497922549,20.0,0.6590989468409366,5378.491999528742,263.63957873637463,46,206.07315443028065,-538.8491999528742,0,random,48,-22214.01768070274
450.05635749947066,5.980584159134768,20.0,0.6740504072387735,5393.788027975554,269.6201628955094,36,161.5923953718764,-540.3788027975554,0,random,49,-22754.396483500295
451.8012573634768,3.656349898130107,20.0,0.6831912819840987,5416.167236287197,273.2765127936395,18,81.01014434990472,-542.6167236287197,0,random,50,-23297.013207129014
452.86621906037306,1.9667462416125805,20.0,0.6881081475881301,5429.781904078297,275.24325903525204,40,180.72050294539073,-543.9781904078297,0,random,51,-23840.991397536844
441.550067327113,2.6363679050688416,20.0,0.6946990673508021,5283.374280067584,277.87962694032086,84,380.40762401071333,-529.3374280067584,0,random,52,-24370.328825543602
438.86310561714134,2.0406861230230344,20.0,0.6998007826583597,5248.028738998045,279.9203130633439,61,269.34554106953897,-525.8028738998045,0,random,53,-24896.131699443406
440.37040098974,-0.8850548549398365,20.0,0.6975881455210101,5267.884722252108,279.03525820840406,25,109.71577640428534,-627.7884722252109,0,random,54,-25523.920171668615
442.3832632614164,2.2976155741211524,20.0,0.7033321844563131,5294.288037592348,281.3328737825252,8,35.229632079179204,-530.4288037592348,0,random,55,-26054.34897542785
428.0654184535694,2.8807998398533696,20.0,0.7105341840559464,5103.600104861388,284.21367362237856,96,424.68793273095974,-511.36001048613883,0,random,56,-26565.70898591399
429.43872316117375,0.6093561542784801,20.0,0.7120575744416426,5122.188289279588,284.82302977665705,29,124.13897135153512,-513.2188289279588,0,random,57,-27078.927814841947
427.0590128528711,2.3616967470495926,20.0,0.7179618163092667,5089.936280919661,287.1847265237067,62,266.25200835992774,-509.9936280919661,0,random,58,-27588.92144293391
428.6801326397381,-1.1636326866480917,20.0,0.7150527345926464,5111.9285834737075,286.0210938370586,20,85.41180257057422,-612.1928583473707,0,random,59,-28201.114301281283
418.2431540095189,4.08941096282041,20.0,0.7252762619996974,4968.690066750738,290.110504799879,88,377.2385167229695,-497.8690066750738,0,random,60,-28698.983307956358
419.5994087314074,1.9269579531497076,20.0,0.7300936568825718,4987.528630511882,292.0374627530287,29,121.29051466276047,-499.75286305118817,0,random,61,-29198.736171007546
421.19849700871123,-1.2314309033565878,20.0,0.7270150796241803,5009.652072906383,290.80603184967214,20,83.91988174628148,-601.9652072906383,0,random,62,-29800.701378298185
412.0251909720781,4.08967543602139,20.0,0.7372392682142338,4881.421365478892,294.8957072856935,86,362.23070742749167,-489.1421365478892,0,random,63,-30289.843514846074
401.07825639706266,3.3811705341746365,20.0,0.7456921945496704,4723.997434055418,298.27687781986816,95,391.4239314234742,-473.3997434055418,0,random,64,-30763.243258251616
401.9401312380051,1.8460108751080317,0.0,0.7503072217374406,4736.575140261513,300.1228886949762,48,192.51756307059006,-474.6575140261514,0,random,65,-31237.900772277768
402.8503290171311,2.9136990046959648,0.0,0.7575914692491804,4749.823092995036,303.03658769967217,46,184.89246036948236,-475.98230929950364,0,random,66,-31713.88308157727
404.8124321358953,2.9047706362148724,0.0,0.7648533958397177,4778.260776677418,305.94135833588706,3,12.085509870513933,-478.82607766774186,0,random,67,-32192.709159245012
399.75363498852386,4.1027663835087385,0.0,0.7751103117984895,4704.6033282541375,310.0441247193958,76,307.6574484232804,-471.4603328254138,0,random,68,-32664.169492070425
396.6445269262348,4.907400677566999,0.0,0.7873788134924071,4658.775783762171,314.95152539696284,70,279.8275444919667,-466.8775783762171,0,random,69,-33131.04707044664
387.6644304607055,5.79115931518991,0.0,0.8018567117803819,4523.896373720772,320.74268471215277,93,368.8794100413984,-453.38963737207723,0,random,70,-33584.43670781872
388.50589078064945,6.11455812829306,0.0,0.8171431071011146,4536.699279036399,326.85724284044585,49,189.9555709257457,-454.66992790364,0,random,71,-34039.10663572236
390.2048095937937,6.06761590529482,0.0,0.8323121468643516,4562.442815578441,332.92485874574066,11,42.73564798587144,-457.2442815578441,0,random,72,-34496.35091728021
383.80808659874003,6.6732367510201085,0.0,0.848995238741902,4464.768727423716,339.5980954967608,85,331.67408815472464,-447.4768727423716,0,random,73,-34943.82779002258
384.7155249683402,6.881927407211247,0.0,0.8662000572599301,4478.749831250183,346.48002290397204,46,176.5517198354204,-448.87498312501833,0,random,74,-35392.7027731476
385.57921576839135,7.088480607937305,0.0,0.8839212587797733,4492.017913820719,353.56850351190934,48,184.6634519848033,-450.20179138207186,0,random,75,-35842.90456452967
382.74921464932675,7.456890726189776,0.0,0.9025634855952478,4448.400878467477,361.0253942380991,72,277.61703535324176,-445.84008784674774,0,random,76,-36288.74465237642
383.85241759119344,7.531766859776649,0.0,0.9213929027446894,4465.452725759437,368.5571610978758,37,141.6172094202509,-447.5452725759437,0,random,77,-36736.28992495237
375.98699948033897,7.9954899403909225,0.0,0.9413816275956668,4342.469977399627,376.55265103826673,93,356.98274835980993,-435.24699773996275,0,random,78,-37171.53692269233
375.09552344390113,8.2171503905002,0.0,0.9619245035719173,4328.318557742604,384.7698014287669,66,248.15141965702372,-433.8318557742604,0,random,79,-37605.36877846659
376.74839988910077,8.052309441422963,0.0,0.9820552771754747,4354.521468091532,392.8221108701899,10,37.509552344390116,-436.45214680915325,0,random,80,-38041.820925275744
373.22159237101914,8.340689892115526,0.0,1.0,4298.425200176925,400,77,290.0962679146076,1000,0,random,81,-37041.820925275744
865.6907048263553,4.327028267859726,15.0,0.010817570669649314,9336.68892292,4.327028267859726,71,655.3110770799999,-934.6688922920001,1,random,1,-934.6688922920001
810.560890417869,4.908884971385853,15.0,0.02308978309811395,8912.76398725197,9.23591323924558,76,657.92493566803,-892.276398725197,1,random,2,-1826.9452910171972
813.4078023489927,3.322776413198285,15.0,0.031396724131109666,8935.139157025198,12.558689652443865,10,81.0560890417869,-894.5139157025199,1,random,3,-2721.4592067197173
816.258527619227,1.787479756662066,15.0,0.035865423522764825,8957.489302442551,14.346169409105931,10,81.34078023489928,-896.7489302442551,1,random,4,-3618.2081369639723
804.5052915326175,2.6700325369603646,15.0,0.04254050486516574,8864.98589139486,17.016201946066296,40,326.50341104769086,-887.498589139486,1,random,5,-4505.706726103458
807.1647681456355,1.3312028687623647,15.0,0.04586851203707165,8885.999969579772,18.34740481482866,12,96.5406349839141,-889.5999969579773,1,random,6,-5395.306723061435
773.9024212519626,3.473199227881623,15.0,0.054551510106775704,8619.557813329478,21.820604042710283,62,500.44215625029403,-862.9557813329479,1,random,7,-6258.262504394383
777.0327461581493,1.6554028541202377,15.0,0.0586900172420763,8644.976251959795,23.47600689683052,6,46.43414527511775,-865.4976251959796,1,random,8,-7123.760129590362
758.143420405608,2.9747011063092907,15.0,0.06612677000784953,8490.45987888072,26.45070800313981,50,388.51637307907464,-850.045987888072,1,random,9,-7973.806117478434
761.15692378291,1.1384542666592194,15.0,0.06897290567449757,8515.295022414964,27.58916226979903,7,53.07003942839257,-852.5295022414965,1,random,10,-8826.33561971993
747.1396291191191,2.8063667935573253,15.0,0.0759888226583909,8399.162837474825,30.395529063356356,46,350.1321849401386,-840.9162837474826,1,random,11,-9667.251903467413
696.7733141382085,4.281747743320867,15.0,0.08669319201669307,7968.20856755881,34.67727680667723,89,664.9542699160161,-797.820856755881,1,random,12,-10465.072760223295
699.3686092086725,2.692374660805463,15.0,0.09342412866870672,7990.971466384407,37.36965146748269,11,76.64506455520294,-800.0971466384408,1,random,13,-11265.169906861734
666.0192909009361,3.7749486127348066,15.0,0.10286150020054373,7693.451323385816,41.144600080217494,76,531.5201429985912,-770.3451323385816,1,random,14,-12035.515039200316
668.4306607404856,2.2593233391460883,15.0,0.10850980854840894,7715.340720948691,43.40392341936358,13,86.5825078171217,-772.5340720948692,1,random,15,-12808.049111295186
623.2223505077498,4.120492810776587,15.0,0.11881104057535043,7294.278673423016,47.52441623014017,98,655.0620475256759,-730.4278673423016,1,random,16,-13538.476978637487
626.2514026824002,2.100574964442348,15.0,0.1240624779864563,7323.23086097692,49.62499119458252,1,6.2322235050774974,-733.323086097692,1,random,17,-14271.80006473518
627.8450663175298,1.6465343362359166,15.0,0.1281788138270461,7338.418511420016,51.27152553081844,26,162.82536469742408,-734.8418511420017,1,random,18,-15006.641915877182
629.8448247587712,1.0744313523316478,15.0,0.13086489220787523,7357.432870967447,52.34595688315009,19,119.29056260033066,-736.7432870967448,1,random,19,-15743.385202973926
632.7818200444665,-1.2395566562503628,15.0,0.1277660005672493,7385.271970164558,51.10640022689972,3,18.895344742763136,-839.5271970164558,1,random,20,-16582.912399990382
624.7829214109017,3.75836569333401,15.0,0.13716191480058434,7309.20887834277,54.86476592023374,49,310.0630918217886,-731.920887834277,1,random,21,-17314.83328782466
605.0692139399015,3.8338053052014085,15.0,0.14674642806358787,7118.356491783356,58.698571225435145,68,424.8523865594132,-712.8356491783356,1,random,22,-18027.668937002993
606.0169452363241,3.0752920109554194,15.0,0.15443465809097642,7127.645969899336,61.77386323639057,38,229.92630129716258,-713.7645969899336,1,random,23,-18741.433533992928
579.0626410939467,3.800367140164697,15.0,0.16393557594138816,6858.6519053531865,65.57423037655526,83,502.994064546149,-686.8651905353187,1,random,24,-19428.298724528246
545.9691710321088,4.391553744039251,15.0,0.1749144603014863,6513.58926425924,69.96578412059452,100,579.0626410939467,-652.358926425924,1,random,25,-20080.65765095417
526.3104563110153,4.29413014386284,15.0,0.1856497856611434,6299.894544012911,74.25991426445736,82,447.69472024632915,-630.9894544012911,1,random,26,-20711.64710535546
524.1522502348362,3.5345006952768703,15.0,0.1944860373993356,6276.002420420514,77.79441495973424,49,257.89212359239747,-628.6002420420514,1,random,27,-21340.24734739751
504.93623575624963,3.8113274500196836,15.0,0.20401435602438484,6059.231485218555,81.60574240975393,86,450.7709352019591,-606.9231485218555,1,random,28,-21947.170495919367
501.1407640886644,3.2747156007588685,15.0,0.21220114502628198,6015.516555552617,84.8804580105128,55,277.7149296659373,-602.5516555552617,1,random,29,-22549.722151474627
503.1250247248968,1.6895146941160186,15.0,0.21642493176157201,6038.409014578108,86.56997270462881,15,75.17111461329966,-604.8409014578109,1,random,30,-23154.563052932437
504.8831195396012,0.8816559661068332,15.0,0.21862907167683912,6058.621829746711,87.45162867073564,21,105.65625519222831,-606.8621829746711,1,random,31,-23761.425235907107
506.1400752758119,1.7414356281605774,15.0,0.22298266074724055,6073.0328928361505,89.19306429889622,34,171.66026064346443,-608.3032892836151,1,random,32,-24369.728525190723
497.9083862534962,2.679209249236097,15.0,0.22968068387033078,5978.041843906873,91.87227354813231,65,328.9910489292777,-598.8041843906873,1,random,33,-24968.53270958141
478.16661048834095,3.522311279234814,15.0,0.2384864620684178,5744.007960828586,95.39458482736713,94,468.0338830782864,-575.4007960828586,1,random,34,-25543.93350566427
469.9067295892659,3.341168844887407,15.0,0.24683938418063633,5643.291333486747,98.73575367225453,70,334.71662734183866,-565.3291333486748,1,random,35,-26109.262639012944
461.50003245948056,3.2560351665763396,-20.0,0.25497947209707716,5538.958488182476,101.99178883883087,72,338.3328453042715,552.8958488182476,1,random,36,-25556.366790194697
463.34093876115685,4.9758205808317575,-20.0,0.26741902354915653,5561.967951725966,106.96760941966262,16,73.84000519351689,555.1967951725966,1,random,37,-25001.1699950221
453.96771327048435,7.269663751694261,-20.0,0.2855931829283922,5443.828838267486,114.23727317135689,76,352.1391134584792,543.3828838267486,1,random,38,-24457.787111195354
455.7548688252342,8.960106537587222,-20.0,0.3079934492723603,5466.545198728086,123.19737970894411,17,77.17451125598235,545.6545198728086,1,random,39,-23912.132591322545
457.0717696881069,10.687066580920767,-20.0,0.3347111157246622,5483.225725777769,133.88444628986488,32,145.84155802407494,547.3225725777769,1,random,40,-23364.810018744767
459.1549029428553,12.197915003303187,-20.0,0.3652059032329202,5509.511597093322,146.08236129316808,8,36.56574157504855,549.9511597093323,1,random,41,-22814.858859035434
453.7040276180096,13.90788647676512,-20.0,0.399975619424833,5440.469361151037,159.9902477699332,66,303.0422359422845,543.0469361151038,1,random,42,-22271.81192292033
455.55326920753487,15.265299842489533,-20.0,0.4381388690310568,5463.987273546894,175.25554761242273,15,68.05560414270144,545.3987273546894,1,random,43,-21726.41319556564
457.5350788868765,16.50788705568847,-20.0,0.47940858667027797,5489.082528986926,191.7634346681112,11,50.11085961282883,547.9082528986927,1,random,44,-21178.50494266695
452.90366982155297,17.84614909489745,20.0,0.5240239594075216,5430.260078499326,209.60958376300863,64,292.822450487601,-544.0260078499326,1,random,45,-21722.530950516884
441.23883663574253,15.111272175684036,20.0,0.5618021398467317,5279.291959151005,224.72085593869267,85,384.96811934832,-528.9291959151005,1,random,46,-22251.460146431986
443.1663533629353,12.308377214472793,20.0,0.5925730828829137,5304.525620839574,237.02923315316545,11,48.53627202993168,-531.4525620839574,1,random,47,-22782.91270851594
439.04793735928376,10.056483788432741,20.0,0.6177142923539954,5250.467491153666,247.08571694159818,65,288.05812968590794,-526.0467491153667,1,random,48,-23308.959457631307
435.50119314191863,8.00232152094599,20.0,0.6377200961563605,5203.476811243724,255.08803846254418,64,280.9906799099416,-521.3476811243725,1,random,49,-23830.307138755677
432.4791661307653,6.130316093089256,20.0,0.6530458863890836,5163.111059564315,261.2183545556334,63,274.36575167940873,-517.3111059564316,1,random,50,-24347.61824471211
427.06744066264105,4.578404098448059,20.0,0.6644918966352037,5090.050851611471,265.7967586540815,71,307.06020795284337,-510.0050851611472,1,random,51,-24857.62332987326
425.1221823016903,3.1391056633196763,20.0,0.6723396607935029,5063.53971280726,268.9358643174012,61,260.51113880421104,-507.353971280726,1,random,52,-25364.977301153984
416.8265777419785,2.698909514412964,20.0,0.6790869345795353,4948.939523319874,271.63477383181413,82,348.60018948738605,-495.8939523319874,1,random,53,-25860.87125348597
412.71385605552746,2.2103123779822145,20.0,0.6846127155244909,4891.1609189004885,273.84508620979636,70,291.7786044193849,-490.1160918900489,1,random,54,-26350.98734537602
408.84935889884196,2.0920841069245237,20.0,0.6898429257918022,4836.261219661619,275.9371703167209,70,288.8996992388692,-484.6261219661619,1,random,55,-26835.61346734218
410.03601535233133,0.42055780320307246,20.0,0.6908943202998098,4853.182969135096,276.35772811992393,35,143.09727561459468,-486.3182969135096,1,random,56,-27321.93176425569
408.045105767247,2.453179283219835,20.0,0.6970272685078593,4824.759919309604,278.81090740314374,64,262.42304982549206,-483.4759919309604,1,random,57,-27805.40775618665
406.7213839926561,1.8722787348921948,20.0,0.7017079653450898,4805.771953733911,280.6831861380359,62,252.98796557569312,-481.5771953733911,1,random,58,-28286.984951560044
408.47995816005925,-1.5839368124159194,20.0,0.69774812331405,4830.981856575556,279.09924932562,12,48.80656607911873,-584.0981856575556,1,random,59,-28871.0831372176
410.3470869942823,3.114758418078098,20.0,0.7055350193592453,4857.609425509774,282.2140077436981,8,32.67839665280474,-486.76094255097746,1,random,60,-29357.844079768576
406.0531900845873,2.3901937709072376,20.0,0.7115105037865134,4796.159522873891,284.60420151460534,72,295.44990263588323,-480.61595228738906,1,random,61,-29838.460032055966
400.6337957780555,2.2714233543066147,20.0,0.7171890621722798,4717.498566508759,286.8756248689119,77,312.6609563651322,-472.7498566508759,1,random,62,-30311.209888706842
402.51081402014637,-1.7783231322110995,20.0,0.7127432543417521,4744.885623869825,285.09730173670084,6,24.03802774668333,-575.4885623869825,1,random,63,-30886.698451093824
404.22652637386125,3.419229314937894,20.0,0.7212913276290968,4769.786132798017,288.5165310516387,13,52.32640582261903,-477.9786132798017,1,random,64,-31364.677064373624
405.8509007559121,-0.16609670196276916,20.0,0.7208760858741898,4793.245775814413,288.35043434967594,17,68.71850948355642,-580.3245775814413,1,random,65,-31945.001641955067
406.90958894592814,2.306513865215341,20.0,0.7266423705372281,4808.476058143835,290.65694821489126,40,162.34036030236484,-481.84760581438354,1,random,66,-32426.84924776945
398.1029456027818,2.552911145113561,20.0,0.733024648400012,4680.326523981959,293.2098593600048,89,362.14953416187603,-469.032652398196,1,random,67,-32895.881900167646
399.08466975577244,1.1245084936833625,20.0,0.7358359196342206,4694.779426947011,294.3343678536882,43,171.1842666091962,-470.47794269470114,1,random,68,-33366.359842862345
399.97106307063325,1.4790421913366405,20.0,0.7395335251125621,4707.792041985391,295.81341004502485,47,187.56979478521305,-471.7792041985391,1,random,69,-33838.13904706088
401.38671918176965,-0.8930874159658126,20.0,0.7373008065726476,4728.502677874414,294.92032262905906,25,99.99276576765831,-573.8502677874415,1,random,70,-34411.989314848324
402.0789275183515,3.259754755922126,20.0,0.745450193462453,4738.597636935571,298.1800773849812,55,220.76269554997333,-474.85976369355717,1,random,71,-34886.84907854188
396.1154910706333,2.6060049430916523,0.0,0.7519652058201821,4650.93449492089,300.78608232807284,80,321.6631420146812,-466.093449492089,1,random,72,-35352.94252803397
397.04926455927796,3.3989561441262532,0.0,0.7604625961804977,4664.766146671591,304.1850384721991,45,178.251970981785,-467.4766146671591,1,random,73,-35820.41914270113
386.99123203658905,4.694348615936929,0.0,0.7721984677203401,4513.6283600490915,308.879387088136,97,385.1377866224996,-452.3628360049092,1,random,74,-36272.78197870604
388.68280027901176,4.718888938394018,0.0,0.7839956900663251,4539.3865418265295,313.59827602653,11,42.5690355240248,-454.93865418265295,1,random,75,-36727.7206328887
382.9028804734421,5.521677769121498,0.0,0.7977998844891288,4450.77981759495,319.1199537956515,83,322.60672423157973,-446.07798175949506,1,random,76,-37173.79861464819
374.8775174155299,6.273783560860145,0.0,0.8134843433912791,4324.851109949915,325.3937373565116,94,359.92870764503556,-433.4851109949915,1,random,77,-37607.28372564318
368.4545122603467,6.862457548711198,0.0,0.830640487263057,4221.461344275937,332.2561949052228,90,337.3897656739769,-423.1461344275938,1,random,78,-38030.42986007078
363.8585713366541,7.318640429836713,0.0,0.8489370883376488,4145.959553977246,339.5748353350595,84,309.5017902986912,-415.59595539772465,1,random,79,-38446.0258154685
365.62536326595847,7.132875303251462,0.0,0.8667692765957774,4175.139722293041,346.70771063831097,1,3.6385857133665414,-418.5139722293041,1,random,80,-38864.5397876978
367.0307773135539,7.0960116703627545,0.0,0.8845093057716844,4198.212028406825,353.80372230867374,20,73.1250726531917,-420.82120284068253,1,random,81,-39285.36099053849
364.5219493462132,7.4591034723878265,0.0,0.9031570644526539,4156.93894542166,361.26282578106157,75,275.27308298516544,-416.693894542166,1,random,82,-39702.05488508065
365.76680798472717,7.458437024821549,0.0,0.9218031570147077,4177.467331204351,368.7212628058831,28,102.06614581693971,-418.74673312043507,1,random,83,-40120.80161820108
366.93716669374794,7.486453308530057,0.0,0.9405192902860329,4196.679042429356,376.20771611441313,32,117.04537855511269,-420.6679042429356,1,random,84,-40541.46952244402
368.1898002500311,7.485253626607416,0.0,0.9592324243525513,4217.147984882689,383.69296974102053,28,102.74240667424944,-422.71479848826897,1,random,85,-40964.18432093229
368.9681506830424,7.651602108177614,0.0,0.9783614296229953,4229.818765492861,391.34457184919813,52,191.4586961300162,-423.9818765492861,1,random,86,-41388.16619748158
364.560443791357,8.010891054903475,0.0,0.998388657260254,4157.575200425936,399.3554629041016,83,306.24356506692516,-416.75752004259357,1,random,87,-41804.92371752417
365.35774094932185,8.122360949717056,0.0,1.0,4170.732320291213,400,51,185.92582633359206,1000,1,random,88,-40804.92371752417
922.973348,1.6239047720144888,15.0,0.004059761930036222,9758.0,1.6239047720144888,10,92.2973348,-976.8000000000001,2,random,1,-976.8000000000001
868.1484510734444,3.992084973019817,15.0,0.014039974362585764,9355.14838988,5.615989745034305,69,636.8516101199999,-936.5148389880001,2,random,2,-1913.3148389880002
870.5567550417389,2.7079498223734864,15.0,0.020809848918519478,9373.201852552596,8.323939567407791,15,130.22226766101667,-938.3201852552597,2,random,3,-2851.63502424326
872.8630093432384,1.7547537050385582,15.0,0.025196733181115875,9390.45834234969,10.07869327244635,16,139.28908080667824,-940.045834234969,2,random,4,-3791.680858478229
844.9289949638104,3.24086643020471,15.0,0.03329889925662765,9179.298207584638,13.319559702651059,51,445.1601347650516,-918.9298207584638,2,random,5,-4710.610679236693
842.3836389453646,2.7992564798176964,15.0,0.04029704045617189,9159.819509095494,16.118816182468755,30,253.4786984891431,-916.9819509095495,2,random,6,-5627.592630146242
