power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward,episode,step,total_reward
922.973348,1.6239047720144888,15.0,0.004059761930036222,9758.0,1.6239047720144888,1,92.2973348,-976.8000000000001,0,1,-976.8000000000001
922.973348,0.6148567729473301,15.0,0.005596903862404547,9758.0,2.238761544961819,1,92.2973348,-976.8000000000001,0,2,-1953.6000000000001
917.0280119530772,2.538304851832035,15.0,0.011942665991984635,9715.1079956,4.777066396793854,3,276.89200439999996,-972.51079956,0,3,-2926.11079956
837.6885865400211,4.724220697917874,15.0,0.023753217736779318,9123.78278484223,9.501287094711728,9,825.3252107577695,-913.378278484223,0,4,-3839.489078044223
813.8919080233959,4.420061340575185,15.0,0.03480337108821728,8938.938491572218,13.921348435286912,5,418.84429327001055,-894.8938491572219,0,5,-4734.3829272014445
816.743278465901,2.8513724603110915,15.0,0.04193180223899501,8961.284381700692,16.772720895598002,1,81.3891908023396,-897.1284381700693,0,6,-5631.511365371514
754.4852114736399,4.522207090826913,15.0,0.05323731996606229,8460.215431081382,21.294927986424916,9,735.0689506193108,-847.0215431081383,0,7,-6478.532908479652
755.6455002515745,3.584073868551783,15.0,0.06219750463744175,8469.819656054822,24.8790018549767,3,226.34556344209196,-847.9819656054823,0,8,-7326.514874085135
747.4272356359205,3.236804681459918,15.0,0.07028951634109154,8401.561455954192,28.11580653643662,4,302.25820010062984,-841.1561455954193,0,9,-8167.671019680554
749.391058357281,2.202537711621861,15.0,0.0757958606201462,8417.921685151712,30.31834424805848,2,149.4854471271841,-842.7921685151713,0,10,-9010.463188195725
752.9416017632486,-1.3475785388641093,15.0,0.07242691427298592,8447.421685151712,28.97076570919437,0,0.0,-945.7421685151712,0,11,-9956.205356710896
709.4812812349003,4.804478532684631,15.0,0.0844381106046975,8079.068403741113,33.775244241879,8,602.3532814105989,-808.9068403741113,0,12,-10765.112197085007
712.8918782356454,2.8397564318835653,15.0,0.09153750168440641,8108.568403741113,36.615000673762566,0,0.0,-811.8568403741114,0,13,-11576.96903745912
666.846331565742,4.213095299117224,15.0,0.10207023993219949,7700.965713329032,40.828095972879794,9,641.602690412081,-771.0965713329033,0,14,-12348.065608792022
655.9676915744383,3.772052805408369,15.0,0.11150037194572042,7601.542547546161,44.600148778288165,5,333.423165782871,-761.1542547546161,0,15,-13109.219863546637
638.7960942890122,3.7233617515705917,15.0,0.1208087763246469,7441.961932601498,48.32351052985876,6,393.58061494466295,-745.1961932601498,0,16,-13854.416056806787
596.8374026795046,4.545532327319461,15.0,0.13217260714294554,7037.165838312486,52.86904285717822,10,638.7960942890122,-704.7165838312486,0,17,-14559.132640638036
599.2867962486876,2.8666227280557264,15.0,0.13933916396308488,7061.419637542933,55.735665585233946,1,59.68374026795047,-707.1419637542933,0,18,-15266.274604392329
600.673676767881,2.1504744708212518,15.0,0.144715350140138,7075.116444725855,57.8861400560552,3,179.78603887460625,-708.5116444725855,0,19,-15974.786248864915
603.6696416095529,-1.3719902776289,15.0,0.14128537444606573,7104.616444725855,56.514149778426294,0,0.0,-811.4616444725856,0,20,-16786.247893337502
