episode,epsilon,reward,steps,exit_reason
242,0.3596673995925711,9918,82,terminated
243,0.358464499713476,9933,67,terminated
244,0.35696206856762264,9916,84,terminated
245,0.3555548143719381,9921,79,terminated
246,0.35429480112714284,9929,71,terminated
247,0.3529686505553187,9925,75,terminated
248,0.3514189615663304,9912,88,terminated
249,0.35001605832425997,9920,80,terminated
250,0.3487059233902514,9925,75,terminated
251,0.3468105981768956,9891,109,terminated
252,0.34552973799449144,9926,74,terminated
253,0.34416755355994433,9921,79,terminated
254,0.3426565052918339,9912,88,terminated
255,0.340964504447295,9901,99,terminated
256,0.33951844420627453,9915,85,terminated
257,0.3381630491416579,9920,80,terminated
258,0.3366951980720603,9913,87,terminated
259,0.3353510737173029,9920,80,terminated
260,0.3339622159129353,9917,83,terminated
261,0.33272880809022476,9926,74,terminated
262,0.3314833805600792,9925,75,terminated
263,0.3298630445519195,9902,98,terminated
264,0.3287433867057326,9932,68,terminated
265,0.32741463530837456,9919,81,terminated
266,0.32618909910390215,9925,75,terminated
267,0.32482194374452,9916,84,terminated
268,0.3238165297801871,9938,62,terminated
269,0.322491566913715,9918,82,terminated
270,0.3211399090095333,9916,84,terminated
271,0.31947427424517744,9896,104,terminated
272,0.3184057994089849,9933,67,terminated
273,0.3172139839163079,9925,75,terminated
274,0.3156633986665648,9902,98,terminated
275,0.3144504007757808,9923,77,terminated
276,0.31281946203380673,9896,104,terminated
277,0.311820014737465,9936,64,terminated
278,0.310388900976773,9908,92,terminated
279,0.30911888005400406,9918,82,terminated
280,0.3080696343589395,9932,68,terminated
281,0.30703930209545677,9933,67,terminated
282,0.3059971151352719,9932,68,terminated
283,0.30497371436773885,9933,67,terminated
284,0.30395373634205264,9933,67,terminated
285,0.3028765867209106,9929,71,terminated
286,0.30187871642933745,9934,66,terminated
287,0.3002979667477999,9895,105,terminated
288,0.2992786619780891,9932,68,terminated
289,0.2980093950355557,9915,85,terminated
290,0.29701270902602694,9933,67,terminated
291,0.29585658646194224,9922,78,terminated
292,0.29479339107055713,9928,72,terminated
293,0.2935725030700332,9917,83,terminated
294,0.2925028899247893,9927,73,terminated
295,0.2913934604581406,9924,76,terminated
296,0.29028823892852046,9924,76,terminated
297,0.28912937627150126,9920,80,terminated
298,0.2877880122258943,9907,93,terminated
299,0.28640990541662525,9904,96,terminated
300,0.2852094764683673,9916,84,terminated
301,0.28418454271723204,9928,72,terminated
302,0.2829509940310305,9913,87,terminated
303,0.28189188838979984,9925,75,terminated
304,0.2809491070344528,9933,67,terminated
305,0.2798695055485343,9923,77,terminated
306,0.27886376161007154,9928,72,terminated
307,0.27787552570686,9929,71,terminated
308,0.2769184830647537,9931,69,terminated
309,0.27584057731542344,9922,78,terminated
310,0.2747256543469987,9919,81,terminated
311,0.27351948682797284,9912,88,terminated
312,0.2720736323002067,9894,106,terminated
313,0.2710010344129129,9921,79,terminated
314,0.27000015832609636,9926,74,terminated
315,0.2689491821696523,9922,78,terminated
316,0.26784872049901204,9918,82,terminated
317,0.2666994150456473,9914,86,terminated
318,0.2657808645105681,9931,69,terminated
319,0.2646271999477467,9913,87,terminated
320,0.2636366815675321,9925,75,terminated
321,0.2626104752571013,9922,78,terminated
322,0.2616536703333553,9927,73,terminated
323,0.2605700306179499,9917,83,terminated
324,0.25962065992726524,9927,73,terminated
325,0.25859715548480416,9921,79,terminated
326,0.25766785623470234,9928,72,terminated
327,0.25675473426731393,9929,71,terminated
328,0.25533365710185646,9889,111,terminated
329,0.25445425184588877,9931,69,terminated
330,0.2531724650648833,9899,101,terminated
331,0.2521491645808837,9919,81,terminated
332,0.25113000018601356,9919,81,terminated
333,0.2499024424685104,9902,98,terminated
334,0.24901683953279086,9929,71,terminated
335,0.24797313602559526,9916,84,terminated
336,0.24688442393215798,9912,88,terminated
337,0.2459357226042174,9923,77,terminated
338,0.24511319587168365,9933,67,terminated
339,0.24422014119648278,9927,73,terminated
340,0.24339118202144416,9932,68,terminated
341,0.242419537586473,9920,80,terminated
342,0.24142762748964317,9918,82,terminated
343,0.24047584557314342,9921,79,terminated
