episode,epsilon,reward,steps,exit_reason
0,0.995,64,36,terminated
1,0.990025,-239,39,terminated
2,0.985074875,-137,37,terminated
3,0.9801495006250001,-36,36,terminated
4,0.9752487531218751,-135,35,terminated
5,0.9703725093562657,-33,33,terminated
6,0.9655206468094844,-33,33,terminated
7,0.960693043575437,-236,36,terminated
8,0.9558895783575597,-30,30,terminated
9,0.9511101304657719,-133,33,terminated
10,0.946354579813443,-136,36,terminated
11,0.9416228069143757,-35,35,terminated
12,0.9369146928798039,-236,36,terminated
13,0.9322301194154049,-237,37,terminated
14,0.9275689688183278,-133,33,terminated
15,0.9229311239742362,-232,32,terminated
16,0.918316468354365,-32,32,terminated
17,0.9137248860125932,-135,35,terminated
18,0.9091562615825302,-135,35,terminated
19,0.9046104802746175,-438,38,terminated
20,0.9000874278732445,-30,30,terminated
21,0.8955869907338783,-34,34,terminated
22,0.8911090557802088,66,34,terminated
23,0.8866535105013078,-135,35,terminated
24,0.8822202429488013,-33,33,terminated
25,0.8778091417340573,-134,34,terminated
26,0.8734200960253871,-31,31,terminated
27,0.8690529955452602,-136,36,terminated
28,0.8647077305675338,-34,34,terminated
29,0.8603841919146962,-338,38,terminated
30,0.8560822709551227,-36,36,terminated
31,0.851801859600347,68,32,terminated
32,0.8475428503023453,-35,35,terminated
33,0.8433051360508336,-32,32,terminated
34,0.8390886103705794,-136,36,terminated
35,0.8348931673187264,-31,31,terminated
36,0.8307187014821328,66,34,terminated
37,0.8265651079747222,-129,29,terminated
38,0.8224322824348486,-29,29,terminated
39,0.8183201210226743,-36,36,terminated
40,0.8142285204175609,-442,42,terminated
41,0.810157377815473,70,30,terminated
42,0.8061065909263957,-32,32,terminated
43,0.8020760579717637,-29,29,terminated
44,0.798065677681905,-131,31,terminated
45,0.7940753492934954,-135,35,terminated
46,0.7901049725470279,-135,35,terminated
47,0.7861544476842928,-31,31,terminated
48,0.7822236754458713,68,32,terminated
49,0.778312557068642,-30,30,terminated
50,0.7744209942832988,69,31,terminated
51,0.7705488893118823,71,29,terminated
52,0.7666961448653229,73,27,terminated
53,0.7628626641409962,-31,31,terminated
54,0.7590483508202912,-31,31,terminated
55,0.7552531090661897,-132,32,terminated
56,0.7514768435208588,71,29,terminated
57,0.7477194593032545,71,29,terminated
58,0.7439808620067382,-31,31,terminated
59,0.7402609576967045,-30,30,terminated
60,0.736559652908221,74,26,terminated
61,0.7328768546436799,-135,35,terminated
62,0.7292124703704616,-131,31,terminated
63,0.7255664080186093,-134,34,terminated
64,0.7219385759785162,-32,32,terminated
65,0.7183288830986236,-133,33,terminated
66,0.7147372386831305,-35,35,terminated
67,0.7111635524897149,-35,35,terminated
68,0.7076077347272662,-35,35,terminated
69,0.7040696960536299,-136,36,terminated
70,0.7005493475733617,-343,43,terminated
71,0.697046600835495,-31,31,terminated
72,0.6935613678313175,73,27,terminated
73,0.6900935609921609,-31,31,terminated
74,0.6866430931872001,-130,30,terminated
75,0.6832098777212641,-138,38,terminated
76,0.6797938283326578,72,28,terminated
77,0.6763948591909945,72,28,terminated
78,0.6730128848950395,70,30,terminated
79,0.6696478204705644,-130,30,terminated
80,0.6662995813682115,71,29,terminated
81,0.6629680834613705,-36,36,terminated
82,0.6596532430440636,69,31,terminated
83,0.6563549768288433,71,29,terminated
84,0.653073201944699,72,28,terminated
85,0.6498078359349755,-32,32,terminated
86,0.6465587967553006,72,28,terminated
87,0.6433260027715241,72,28,terminated
88,0.6401093727576664,71,29,terminated
89,0.6369088258938781,68,32,terminated
90,0.6337242817644086,-33,33,terminated
91,0.6305556603555866,68,32,terminated
92,0.6274028820538087,-29,29,terminated
93,0.6242658676435396,-29,29,terminated
94,0.6211445383053219,71,29,terminated
95,0.6180388156137953,70,30,terminated
96,0.6149486215357263,72,28,terminated
97,0.6118738784280476,-30,30,terminated
98,0.6088145090359074,74,26,terminated
99,0.6057704364907278,-131,31,terminated
100,0.6027415843082742,72,28,terminated
101,0.5997278763867329,74,26,terminated
102,0.5967292370047992,74,26,terminated
103,0.5937455908197752,-133,33,terminated
104,0.5907768628656763,-137,37,terminated
105,0.5878229785513479,-243,43,terminated
106,0.5848838636585911,-344,44,terminated
107,0.5819594443402982,-32,32,terminated
108,0.5790496471185967,-131,31,terminated
109,0.5761543988830038,-232,32,terminated
110,0.5732736268885887,-232,32,terminated
111,0.5704072587541458,-30,30,terminated
112,0.567555222460375,71,29,terminated
113,0.5647174463480732,71,29,terminated
114,0.5618938591163328,72,28,terminated
115,0.5590843898207511,70,30,terminated
116,0.5562889678716474,-130,30,terminated
117,0.5535075230322891,71,29,terminated
118,0.5507399854171277,-33,33,terminated
119,0.547986285490042,-32,32,terminated
120,0.5452463540625918,-29,29,terminated
121,0.5425201222922789,-30,30,terminated
122,0.5398075216808175,-230,30,terminated
123,0.5371084840724134,71,29,terminated
124,0.5344229416520513,74,26,terminated
125,0.531750826943791,74,26,terminated
126,0.5290920728090721,75,25,terminated
127,0.5264466124450268,72,28,terminated
128,0.5238143793828016,72,28,terminated
129,0.5211953074858876,-28,28,terminated
130,0.5185893309484582,-27,27,terminated
131,0.5159963842937159,-31,31,terminated
132,0.5134164023722473,71,29,terminated
133,0.510849320360386,73,27,terminated
134,0.5082950737585841,75,25,terminated
135,0.5057535983897912,73,27,terminated
136,0.5032248303978422,-28,28,terminated
137,0.500708706245853,73,27,terminated
138,0.4982051627146237,75,25,terminated
139,0.49571413690105054,73,27,terminated
140,0.4932355662165453,74,26,terminated
141,0.4907693883854626,72,28,terminated
142,0.4883155414435353,72,28,terminated
143,0.4858739637363176,76,24,terminated
144,0.483444593917636,73,27,terminated
145,0.4810273709480478,72,28,terminated
146,0.47862223409330756,-29,29,terminated
147,0.47622912292284103,71,29,terminated
148,0.4738479773082268,-28,28,terminated
149,0.47147873742168567,-30,30,terminated
150,0.46912134373457726,-130,30,terminated
151,0.46677573701590436,-36,36,terminated
152,0.46444185833082485,-1154,54,terminated
153,0.46211964903917074,71,29,terminated
154,0.4598090507939749,73,27,terminated
155,0.457510005540005,-32,32,terminated
156,0.45522245551230495,73,27,terminated
157,0.4529463432347434,72,28,terminated
158,0.4506816115185697,-130,30,terminated
159,0.4484282034609769,-30,30,terminated
160,0.446186062443672,72,28,terminated
161,0.4439551321314536,-130,30,terminated
162,0.4417353564707963,73,27,terminated
163,0.43952667968844233,71,29,terminated
164,0.43732904629000013,72,28,terminated
165,0.4351424010585501,75,25,terminated
166,0.43296668905325736,74,26,terminated
167,0.43080185560799106,-31,31,terminated
168,0.4286478463299511,-28,28,terminated
169,0.42650460709830135,-28,28,terminated
170,0.42437208406280985,71,29,terminated
171,0.4222502236424958,-31,31,terminated
172,0.42013897252428334,74,26,terminated
173,0.4180382776616619,76,24,terminated
174,0.4159480862733536,-28,28,terminated
175,0.41386834584198684,74,26,terminated
176,0.4117990041127769,-28,28,terminated
177,0.40974000909221303,-29,29,terminated
178,0.40769130904675194,71,29,terminated
179,0.40565285250151817,-29,29,terminated
180,0.4036245882390106,-28,28,terminated
181,0.4016064652978155,72,28,terminated
182,0.3995984329713264,-28,28,terminated
183,0.3976004408064698,74,26,terminated
184,0.39561243860243744,73,27,terminated
185,0.3936343764094253,72,28,terminated
186,0.39166620452737816,73,27,terminated
187,0.3897078735047413,73,27,terminated
188,0.3877593341372176,72,28,terminated
189,0.3858205374665315,72,28,terminated
190,0.38389143477919885,73,27,terminated
191,0.3819719776053028,-28,28,terminated
192,0.3800621177172763,-130,30,terminated
193,0.37816180712868996,74,26,terminated
194,0.37627099809304654,73,27,terminated
195,0.3743896431025813,74,26,terminated
196,0.37251769488706843,74,26,terminated
197,0.3706551064126331,72,28,terminated
198,0.36880183088056995,-28,28,terminated
199,0.3669578217261671,76,24,terminated
200,0.36512303261753626,76,24,terminated
201,0.3632974174544486,-26,26,terminated
202,0.3614809303671764,74,26,terminated
203,0.3596735257153405,76,24,terminated
204,0.3578751580867638,77,23,terminated
205,0.35608578229633,74,26,terminated
206,0.3543053533848483,-26,26,terminated
207,0.35253382661792404,74,26,terminated
208,0.3507711574848344,75,25,terminated
209,0.34901730169741024,74,26,terminated
210,0.3472722151889232,75,25,terminated
