episode,epsilon,reward,steps,exit_reason
0,0.995,-46722,3022,terminated
1,0.990025,-47761,3061,terminated
2,0.985074875,-47693,3093,terminated
3,0.9801495006250001,-44755,3055,terminated
4,0.9752487531218751,-44969,3069,terminated
5,0.9703725093562657,-48350,3050,terminated
6,0.9655206468094844,-46329,3029,terminated
7,0.960693043575437,-46363,3063,terminated
8,0.9558895783575597,-45944,3044,terminated
9,0.9511101304657719,-47046,3046,terminated
10,0.946354579813443,-53920,3120,terminated
11,0.9416228069143757,-42509,3009,terminated
12,0.9369146928798039,-42023,3023,terminated
13,0.9322301194154049,-55024,3124,terminated
14,0.9275689688183278,-45884,3084,terminated
15,0.9229311239742362,-46011,3011,terminated
16,0.918316468354365,-51141,3141,terminated
17,0.9137248860125932,-43158,3058,terminated
18,0.9091562615825302,-45456,3056,terminated
19,0.9046104802746175,-44807,3007,terminated
20,0.9000874278732445,-40466,2966,terminated
21,0.8955869907338783,-59473,3173,terminated
22,0.8911090557802088,-41032,3032,terminated
23,0.8866535105013078,-43967,3067,terminated
24,0.8822202429488013,-41256,2956,terminated
25,0.8778091417340573,-40657,2957,terminated
26,0.8734200960253871,-39852,2952,terminated
27,0.8690529955452602,-40143,2943,terminated
28,0.8647077305675338,-40138,2938,terminated
29,0.8603841919146962,-39924,2924,terminated
30,0.8560822709551227,-41659,2959,terminated
31,0.851801859600347,-38919,2919,terminated
32,0.8475428503023453,-40321,2921,terminated
33,0.8433051360508336,-39517,2917,terminated
34,0.8390886103705794,-36906,2906,terminated
35,0.8348931673187264,-38708,2908,terminated
36,0.8307187014821328,-39914,2914,terminated
37,0.8265651079747222,-38493,2893,terminated
38,0.8224322824348486,-38701,2901,terminated
39,0.8183201210226743,-40726,2926,terminated
40,0.8142285204175609,-36878,2878,terminated
41,0.810157377815473,-37004,2904,terminated
42,0.8061065909263957,-38293,2893,terminated
43,0.8020760579717637,-37384,2884,terminated
44,0.798065677681905,-36569,2869,terminated
45,0.7940753492934954,-35062,2862,terminated
46,0.7901049725470279,-36187,2887,terminated
47,0.7861544476842928,-37797,2897,terminated
48,0.7822236754458713,-35571,2871,terminated
49,0.778312557068642,-39086,2886,terminated
50,0.7744209942832988,-39107,2907,terminated
51,0.7705488893118823,-36653,2853,terminated
52,0.7666961448653229,-36574,2874,terminated
53,0.7628626641409962,-34059,2859,terminated
54,0.7590483508202912,-36779,2879,terminated
55,0.7552531090661897,-36160,2860,terminated
56,0.7514768435208588,-33343,2843,terminated
57,0.7477194593032545,-34874,2874,terminated
58,0.7439808620067382,-32329,2829,terminated
59,0.7402609576967045,-33848,2848,terminated
60,0.736559652908221,-35441,2841,terminated
61,0.7328768546436799,-33244,2844,terminated
62,0.7292124703704616,-33933,2833,terminated
63,0.7255664080186093,-35446,2846,terminated
64,0.7219385759785162,-34526,2826,terminated
65,0.7183288830986236,-35033,2833,terminated
66,0.7147372386831305,-33725,2825,terminated
67,0.7111635524897149,-33730,2830,terminated
68,0.7076077347272662,-33903,2803,terminated
69,0.7040696960536299,-33313,2813,terminated
70,0.7005493475733617,-32527,2827,terminated
71,0.697046600835495,-32528,2828,terminated
72,0.6935613678313175,-33310,2810,terminated
73,0.6900935609921609,-32310,2810,terminated
74,0.6866430931872001,-30406,2806,terminated
75,0.6832098777212641,-32794,2794,terminated
76,0.6797938283326578,-31281,2781,terminated
77,0.6763948591909945,-30467,2767,terminated
78,0.6730128848950395,-30579,2779,terminated
79,0.6696478204705644,-31478,2778,terminated
80,0.6662995813682115,-30587,2787,terminated
81,0.6629680834613705,-31987,2787,terminated
82,0.6596532430440636,-29370,2770,terminated
83,0.6563549768288433,-29063,2763,terminated
84,0.653073201944699,-30063,2763,terminated
85,0.6498078359349755,-29060,2760,terminated
86,0.6465587967553006,-27656,2756,terminated
87,0.6433260027715241,-29665,2765,terminated
88,0.6401093727576664,-30573,2773,terminated
89,0.6369088258938781,-28032,2732,terminated
90,0.6337242817644086,-31089,2789,terminated
91,0.6305556603555866,-29360,2760,terminated
92,0.6274028820538087,-25323,2723,terminated
93,0.6242658676435396,-29255,2755,terminated
94,0.6211445383053219,-28445,2745,terminated
