episode,epsilon,total_reward,steps,exit_reason
0,0.9966056040206351,-1115.5059281256456,98,terminated
1,0.9874784254984766,-808.4510467230433,92,terminated
2,0.9791200145279065,-599.0524369909574,85,terminated
