episode,epsilon,reward,steps,exit_reason
0,1,-390.7478883240757,81,terminated
1,0.9955098858248879,-807.0260221563641,92,terminated
2,0.9871822115941924,-693.0091526886115,84,terminated
3,0.9788263078961694,-495.95720933126074,85,terminated
4,0.9708323524791846,-493.83129854755305,82,terminated
5,0.9627111116164007,-696.040031489961,84,terminated
6,0.9550397654502824,-489.12123172610313,80,terminated
7,0.9464825449493767,-902.015927123124,90,terminated
8,0.9382834546082349,-699.4640107340416,87,terminated
9,0.9292256535601664,-1012.5395629252002,97,terminated
10,0.921636780654979,-393.04171001894275,82,terminated
11,0.9142927345558737,-289.8880062673275,80,terminated
12,0.906735134402434,-591.7279623129938,83,terminated
13,0.8993299388320314,-391.07363910992433,82,terminated
14,0.8918068324690056,-793.5612233591288,84,terminated
15,0.884877452416852,-285.3397812634822,78,terminated
16,0.8772120282503735,-297.91286030668164,87,terminated
17,0.8698739434090925,-692.7597119258952,84,terminated
18,0.8622522562276645,-599.7214504624503,88,terminated
19,0.854697348969847,-598.8843430781501,88,terminated
20,0.8478867085273546,-386.8952162385429,80,terminated
21,0.8406257865002497,-596.8903828960225,86,terminated
22,0.8332603666829398,-398.7889243694353,88,terminated
23,0.8257117183518218,-604.1108512885655,91,terminated
24,0.8181496313729496,-206.50711010163297,92,terminated
25,0.8113056173666077,-596.0739104213588,84,terminated
26,0.803473607929379,-1013.1213334654071,97,terminated
27,0.796991435831152,-589.272808195148,81,terminated
28,0.7903244151046257,-391.5546914751154,84,terminated
29,0.783243055215794,-402.4836783666651,90,terminated
30,0.7771572206996192,-384.35183084347875,78,terminated
31,0.770501994328513,-495.5386130669983,86,terminated
32,0.7642093982451506,-393.3166235207534,82,terminated
33,0.7576650512265769,-497.04232893717847,86,terminated
34,0.7517027811803899,-387.8869679764217,79,terminated
35,0.7454891596129506,-391.7800496339703,83,terminated
36,0.7397706516649472,-384.185966501119,77,terminated
37,0.7329956357750511,-405.0114219320554,92,terminated
38,0.7263553028083745,-705.1898155141588,91,terminated
39,0.7204232473857735,-490.93838392831185,82,terminated
40,0.7146110994483281,-391.2228731912561,81,terminated
41,0.7087749575063009,-591.3703095421818,82,terminated
42,0.7027053262106808,-500.6421286887829,86,terminated
43,0.6966876725190584,-495.67797835617296,86,terminated
44,0.6902381912599429,-510.66215210848566,93,terminated
45,0.6833698647964354,-817.5079379278922,100,terminated
46,0.6779244443280403,-189.8307309119058,80,terminated
47,0.6725224155946412,-589.4934121614349,80,terminated
48,0.6672301558455638,-287.7436046815727,79,terminated
49,0.6618471530230265,-492.2604887082664,81,terminated
50,0.6563762836218054,-291.410681408124,83,terminated
51,0.6510157383384276,-292.8762939032887,82,terminated
52,0.6455698386390532,-293.5605319718766,84,terminated
53,0.6398494744339108,-301.1517749790646,89,terminated
54,0.6347508454128428,-84.91986995831496,80,terminated
55,0.6293780612659893,-397.9038534542191,85,terminated
56,0.6239259505951809,-398.10520946883713,87,terminated
57,0.6185829281932524,-395.6295345708878,86,terminated
58,0.6134083365754155,-396.74778061827556,84,terminated
59,0.6081553823094076,-395.378076312993,86,terminated
60,0.6032489761602965,-188.43135975252898,81,terminated
61,0.5979036151420508,-300.22014508702375,89,terminated
62,0.5929613069701122,-193.4953248825684,83,terminated
63,0.5879422461326045,-292.53555632209265,85,terminated
64,0.5831405933108212,-392.67134333974366,82,terminated
65,0.5784359986035422,-290.5583249055476,81,terminated
66,0.5731958478534238,-503.0245563196546,91,terminated
67,0.5683440897397569,-395.0712762383659,85,terminated
68,0.5633080192907329,-501.3743496926953,89,terminated
69,0.5587634275464393,-289.29814620496313,81,terminated
70,0.5541446545800192,-292.7969639893628,83,terminated
71,0.5492893335964787,-500.05257396045147,88,terminated
72,0.5446399297478499,-96.32130462471096,85,terminated
73,0.5395440477796252,-705.6655489948265,94,terminated
74,0.5349771319143084,-395.1826675648626,85,terminated
75,0.5301837008485618,-305.3212005057723,90,terminated
76,0.5257485895493578,-496.82154915195815,84,terminated
77,0.5214027192707549,-191.17274566504705,83,terminated
78,0.5170410629467819,-191.99042707002758,84,terminated
79,0.5122034076710801,-609.0411467444272,94,terminated
80,0.5083760612337425,-80.17839452309204,75,terminated
81,0.5041737933460388,-292.55538755253355,83,terminated
82,0.4997063328979056,-399.4360895480137,89,terminated
83,0.49557572951952633,-191.70084087776956,83,terminated
84,0.4916267432381818,9.87895563556799,80,terminated
85,0.48780678086105095,-82.77053939452807,78,terminated
86,0.4841617337628159,-382.07014804859483,75,terminated
87,0.4795837482520911,-508.09763539965,95,terminated
88,0.4758097747631298,-287.10257539023706,79,terminated
89,0.4715464871949787,-298.12971309334154,90,terminated
90,0.4676954243810111,-494.5250585876447,82,terminated
91,0.46369029023430136,-297.3883956190635,86,terminated
92,0.4603635444615834,-175.59607510537194,72,terminated
93,0.4565581509997715,-394.7494194150892,83,terminated
94,0.4526936608403096,-95.72902103915024,85,terminated
95,0.448996566766401,-90.84322077766262,82,terminated
96,0.4450625354008708,-303.3700297973984,88,terminated
97,0.4410747451643863,-102.93791561501752,90,terminated
98,0.4373413127231027,-292.59468400794424,85,terminated
99,0.43442077462692635,9999731.298414845,67,terminated
100,0.43095910050298164,-383.8378851554761,80,terminated
101,0.42761052849658465,-383.01567104197045,78,terminated
102,0.4247124964752977,9999832.870770823,68,terminated
103,0.421876292828871,9999833.914260387,67,terminated
104,0.41910093926799097,9999836.258228207,66,terminated
105,0.41626057903078995,9999832.22017173,68,terminated
106,0.41294361409860697,-283.77311121434036,80,terminated
107,0.4101860023170019,9999732.87117504,67,terminated
108,0.40691744254003337,-484.2641453572186,80,terminated
109,0.40420007315743983,9999834.617871812,67,terminated
110,0.4012198839046288,-77.01522709761142,74,terminated
111,0.39818201939928904,-78.30711426735206,76,terminated
112,0.39548343233087185,9999833.053607356,68,terminated
113,0.39288170672825795,9999835.053832604,66,terminated
114,0.3900239708074276,24.31958063287651,73,terminated
115,0.38707087694374154,21.136932502831414,76,terminated
116,0.384332270343256,-172.64469420226197,71,terminated
117,0.38153672115965953,-175.6854157825781,73,terminated
118,0.37849645266396564,-383.44533000210737,80,terminated
119,0.3756306402128103,-378.7551113048044,76,terminated
120,0.3731222021510088,9999833.917996813,67,terminated
121,0.3702970812147337,-179.2542714357374,76,terminated
122,0.3677506991545028,9999731.696829744,69,terminated
123,0.36511227193359197,-173.29207356503338,72,terminated
124,0.3626378074737281,9999832.875851657,68,terminated
125,0.3602161347411738,9999734.2302233,67,terminated
126,0.35734575895462944,-85.83511916768646,80,terminated
127,0.35506593532204467,9999837.955977425,64,terminated
128,0.3526242916424965,9999832.65875727,69,terminated
129,0.3500593793863982,24.829225483112538,73,terminated
130,0.3476869324441294,9999932.185132558,68,terminated
131,0.34498538900853726,-582.3559653289391,78,terminated
132,0.3427844230727473,9999837.107834438,64,terminated
133,0.34029108387639334,-176.25754269042983,73,terminated
134,0.3379848393105742,9999932.877206575,68,terminated
135,0.33572779756670024,9999734.107582869,67,terminated
136,0.3335191801252807,9999735.512141861,66,terminated
137,0.3312588305798318,9999833.161555506,68,terminated
138,0.32911252391775364,9999936.667382143,65,terminated
139,0.3266532906775315,-277.3302576660411,75,terminated
140,0.324439473118898,9999732.431930277,68,terminated
141,0.32236958769385865,9999938.561303914,64,terminated
142,0.31996073981333367,22.836445100662388,75,terminated
143,0.3174746301680458,-282.0109556843543,78,terminated
144,0.3154176346984374,9999836.041047191,65,terminated
145,0.3132799642143907,9999832.085203592,68,terminated
146,0.3108457645023783,-382.1542411090048,78,terminated
147,0.3084921739838152,-479.37205571706875,76,terminated
148,0.3061870225432732,-77.93255848440566,75,terminated
149,0.30380793531384953,-182.89545953983242,78,terminated
150,0.30177912481003466,9999834.76253977,67,terminated
151,0.29952413540366546,-176.95658059448022,75,terminated
152,0.2975239318493202,9999733.351311116,67,terminated
153,0.29559620181435586,9999736.769607928,65,terminated
154,0.2935928665334387,9999832.482428795,68,terminated
155,0.29169060682831216,9999837.16656248,65,terminated
156,0.28982965529275845,9999938.893581117,64,terminated
157,0.2876639561154273,22.300499273482302,75,terminated
158,0.28571437980559306,9999733.028262507,68,terminated
159,0.2838631667352731,9999937.194994273,65,terminated
160,0.2818829643509261,9999728.694205256,70,terminated
161,0.27977664537062064,-277.2104177760816,75,terminated
162,0.277769387957873,-173.3086230667451,72,terminated
163,0.27591446125444397,9999833.682403708,67,terminated
164,0.2740719216362171,9999834.950613396,67,terminated
165,0.2722144622143691,9999733.682655932,68,terminated
166,0.2704236733270299,9999834.569412487,66,terminated
167,0.26853722356722204,9999630.436186057,70,terminated
168,0.2668239878755259,9999939.086111816,64,terminated
169,0.2649891480930013,9999629.500610754,69,terminated
170,0.26332488119085984,9999839.944719683,63,terminated
171,0.26138337243557314,-76.14026230449997,74,terminated
172,0.2593524116254778,-281.52283394902094,78,terminated
173,0.2576977739464934,9999937.710268304,64,terminated
174,0.2560280872907266,9999936.255392125,65,terminated
175,0.2542166355604898,-72.72919726557964,71,terminated
176,0.2525947635247266,9999937.434632175,64,terminated
177,0.25065715632519336,-180.2883521509546,77,terminated
178,0.2488588166731272,-172.53684775082598,72,terminated
179,0.2472711268875027,9999938.320052885,64,terminated
180,0.2453988961987926,-278.3078279225411,76,terminated
181,0.24351648715199645,-280.76874783321534,77,terminated
182,0.2416243528612445,-182.0808438520104,78,terminated
183,0.2400828180981832,9999838.373363813,64,terminated
184,0.23852726303257887,9999837.08704544,65,terminated
185,0.23698178678719697,9999737.183637526,65,terminated
186,0.2352345071081552,-274.7292191001088,74,terminated
187,0.23347676020675756,-277.47459504825713,75,terminated
188,0.23191761691770943,9999834.926728014,67,terminated
189,0.23036888549061127,9999833.374286333,67,terminated
190,0.22883049639569616,9999834.751275923,67,terminated
191,0.22718875210519432,-72.90926014622369,72,terminated
192,0.22551367700663108,-175.2941382903516,74,terminated
193,0.22394051509891585,9999929.690842895,70,terminated
194,0.22228938942950813,24.636376847838264,74,terminated
195,0.22062837255623258,-377.7951852210219,75,terminated
196,0.21926464039703747,9999740.962735653,62,terminated
197,0.2176262254085988,-278.08659119166697,75,terminated
198,0.21600005317699258,22.71801176262106,75,terminated
199,0.21462199841201346,9999938.29732979,64,terminated
200,0.213274062879562,9999839.398761237,63,terminated
201,0.21191339960992484,9999938.914072957,64,terminated
202,0.21054036106912505,9999737.066920051,65,terminated
203,0.20900893636212536,-75.36182221832502,73,terminated
204,0.20767548409468056,9999937.951637466,64,terminated
205,0.20637117621244339,9999739.43372348,63,terminated
206,0.20505455254244423,9999938.430773152,64,terminated
207,0.20376670544611677,9999839.112586498,63,terminated
208,0.20252745015066306,9999941.52228581,61,terminated
209,0.2010141007601901,-376.2025327049266,75,terminated
210,0.19971168143184187,9999936.134756356,65,terminated
211,0.19845739028909132,9999839.276771203,63,terminated
212,0.1971518193570806,9999936.045680428,66,terminated
213,0.19563950461525112,-180.66938370113053,77,terminated
214,0.19419704384446212,-275.5646875789333,74,terminated
215,0.19276521841585192,23.99083797618242,74,terminated
216,0.19153539914565687,9999938.411713937,64,terminated
217,0.19012319816902712,-175.31612110523469,74,terminated
218,0.18887245451736037,9999836.4889789,66,terminated
219,0.18764870387287463,9999836.67446638,65,terminated
220,0.18626515971312865,-175.4036659688296,74,terminated
221,0.18492880041095924,27.1515575536625,72,terminated
