episode,epsilon,reward,steps,exit_reason
607,1,-401.064602682991,193,terminated
608,1,-458.22157142736944,194,terminated
609,1,-428.61873652095016,188,terminated
610,1,-449.5987468359835,198,terminated
611,1,-432.25326837406834,195,terminated
612,1,-434.0433277030443,191,terminated
613,1,-393.11983455586164,186,terminated
614,1,-450.87664888236685,194,terminated
615,1,-408.7915720656886,188,terminated
616,1,-462.0859377808849,190,terminated
617,1,-377.6158171470718,199,terminated
618,1,-456.31671459143394,190,terminated
619,1,-447.9167668571785,202,terminated
620,1,-448.4978672978741,204,terminated
621,1,-375.42480741947907,187,terminated
622,1,-390.35568154026583,192,terminated
623,1,-398.1874046623684,192,terminated
624,1,-423.02853851325597,191,terminated
625,1,-428.56408569194593,197,terminated
626,1,-389.834070479895,200,terminated
627,1,-410.65036618250593,190,terminated
628,1,-388.46030739882696,194,terminated
629,1,-414.2401628510943,192,terminated
630,1,-476.74120604845467,202,terminated
631,1,-389.5833300567611,185,terminated
632,1,-371.5500839023298,188,terminated
633,1,-415.0250163280371,205,terminated
634,1,-424.1489708093688,193,terminated
635,1,-451.32514558889886,197,terminated
636,1,-417.7204878109093,199,terminated
637,1,-376.9215834031883,192,terminated
638,1,-385.04200812442923,190,terminated
639,1,-454.76491219347776,206,terminated
640,1,-432.55474906150994,194,terminated
641,1,-432.95630192304213,196,terminated
642,1,-398.5477061142256,194,terminated
643,1,-446.9082342637163,200,terminated
644,1,-424.5929213651099,199,terminated
645,1,-374.8674845472738,192,terminated
646,1,-420.6842207692041,191,terminated
647,1,-393.528665015921,190,terminated
648,1,-361.77568283329106,190,terminated
649,1,-387.9523421892067,197,terminated
650,1,-442.06894169629237,194,terminated
651,1,-440.86248778149775,198,terminated
652,1,-442.5347951559438,189,terminated
653,1,-413.78011867736615,200,terminated
654,1,-405.3952657860999,196,terminated
655,1,-395.9897321244461,189,terminated
656,1,-491.1080538585832,196,terminated
657,1,-402.76441036476336,197,terminated
