episode,epsilon,reward,steps,exit_reason
81,0.6629680834613705,-32007,2807,terminated
82,0.6596532430440636,-31584,2784,terminated
83,0.6563549768288433,-29295,2795,terminated
84,0.653073201944699,-29262,2762,terminated
85,0.6498078359349755,-30475,2775,terminated
86,0.6465587967553006,-30760,2760,terminated
87,0.6433260027715241,-29054,2754,terminated
88,0.6401093727576664,-28963,2763,terminated
89,0.6369088258938781,-29049,2749,terminated
90,0.6337242817644086,-30971,2771,terminated
91,0.6305556603555866,-29666,2766,terminated
92,0.6274028820538087,-29352,2752,terminated
93,0.6242658676435396,-27236,2736,terminated
94,0.6211445383053219,-30065,2765,terminated
95,0.6180388156137953,-28742,2742,terminated
96,0.6149486215357263,-25016,2716,terminated
97,0.6118738784280476,-26128,2728,terminated
98,0.6088145090359074,-29236,2736,terminated
99,0.6057704364907278,-27036,2736,terminated
100,0.6027415843082742,-27030,2730,terminated
101,0.5997278763867329,-26947,2747,terminated
102,0.5967292370047992,-26413,2713,terminated
103,0.5937455908197752,-24413,2713,terminated
104,0.5907768628656763,-27622,2722,terminated
105,0.5878229785513479,-27514,2714,terminated
106,0.5848838636585911,-27812,2712,terminated
107,0.5819594443402982,-27211,2711,terminated
108,0.5790496471185967,-27291,2691,terminated
109,0.5761543988830038,-26611,2711,terminated
110,0.5732736268885887,-29216,2716,terminated
111,0.5704072587541458,-26717,2717,terminated
112,0.567555222460375,-26602,2702,terminated
113,0.5647174463480732,-26104,2704,terminated
114,0.5618938591163328,-25717,2717,terminated
115,0.5590843898207511,-25371,2671,terminated
116,0.5562889678716474,-25386,2686,terminated
117,0.5535075230322891,-27907,2707,terminated
118,0.5507399854171277,-24872,2672,terminated
119,0.547986285490042,-25690,2690,terminated
120,0.5452463540625918,-25783,2683,terminated
121,0.5425201222922789,-27488,2688,terminated
122,0.5398075216808175,-24471,2671,terminated
123,0.5371084840724134,-26089,2689,terminated
124,0.5344229416520513,-26292,2692,terminated
125,0.531750826943791,-23265,2665,terminated
126,0.5290920728090721,-22852,2652,terminated
127,0.5264466124450268,-20524,2624,terminated
128,0.5238143793828016,-23057,2657,terminated
129,0.5211953074858876,-25076,2676,terminated
130,0.5185893309484582,-22868,2668,terminated
131,0.5159963842937159,-23247,2647,terminated
132,0.5134164023722473,-22964,2664,terminated
133,0.510849320360386,-22744,2644,terminated
134,0.5082950737585841,-21428,2628,terminated
135,0.5057535983897912,-23852,2652,terminated
136,0.5032248303978422,-23739,2639,terminated
137,0.500708706245853,-22538,2638,terminated
138,0.4982051627146237,-21551,2651,terminated
139,0.49571413690105054,-24339,2639,terminated
140,0.4932355662165453,-21757,2657,terminated
141,0.4907693883854626,-21229,2629,terminated
142,0.4883155414435353,-21319,2619,terminated
143,0.4858739637363176,-21223,2623,terminated
144,0.483444593917636,-21524,2624,terminated
145,0.4810273709480478,-21007,2607,terminated
146,0.47862223409330756,-20920,2620,terminated
147,0.47622912292284103,-19810,2610,terminated
148,0.4738479773082268,-22425,2625,terminated
149,0.47147873742168567,-20707,2607,terminated
150,0.46912134373457726,-23138,2638,terminated
151,0.46677573701590436,-18587,2587,terminated
152,0.46444185833082485,-21034,2634,terminated
153,0.46211964903917074,-20716,2616,terminated
154,0.4598090507939749,-21305,2605,terminated
155,0.457510005540005,-18489,2589,terminated
156,0.45522245551230495,-20998,2598,terminated
157,0.4529463432347434,-19909,2609,terminated
158,0.4506816115185697,-20590,2590,terminated
159,0.4484282034609769,-19604,2604,terminated
160,0.446186062443672,-19996,2596,terminated
161,0.4439551321314536,-20494,2594,terminated
162,0.4417353564707963,-19062,2562,terminated
163,0.43952667968844233,-20377,2577,terminated
164,0.43732904629000013,-19793,2593,terminated
165,0.4351424010585501,-19283,2583,terminated
166,0.43296668905325736,-18654,2554,terminated
167,0.43080185560799106,-20175,2575,terminated
168,0.4286478463299511,-18473,2573,terminated
169,0.42650460709830135,-19469,2569,terminated
170,0.42437208406280985,-17166,2566,terminated
171,0.4222502236424958,-20871,2571,terminated
172,0.42013897252428334,-18649,2549,terminated
173,0.4180382776616619,-19781,2581,terminated
174,0.4159480862733536,-16661,2561,terminated
175,0.41386834584198684,-17336,2536,terminated
176,0.4117990041127769,-19683,2583,terminated
177,0.40974000909221303,-17058,2558,terminated
178,0.40769130904675194,-17349,2549,terminated
179,0.40565285250151817,-18358,2558,terminated
180,0.4036245882390106,-18030,2530,terminated
181,0.4016064652978155,-19543,2543,terminated
182,0.3995984329713264,-17564,2564,terminated
183,0.3976004408064698,-17237,2537,terminated
184,0.39561243860243744,-16953,2553,terminated
185,0.3936343764094253,-16703,2503,terminated
186,0.39166620452737816,-15407,2507,terminated
187,0.3897078735047413,-15912,2512,terminated
188,0.3877593341372176,-15816,2516,terminated
189,0.3858205374665315,-16336,2536,terminated
190,0.38389143477919885,-17337,2537,terminated
191,0.3819719776053028,-15417,2517,terminated
192,0.3800621177172763,-16416,2516,terminated
193,0.37816180712868996,-14199,2499,terminated
194,0.37627099809304654,-17238,2538,terminated
195,0.3743896431025813,-14412,2512,terminated
196,0.37251769488706843,-17108,2508,terminated
197,0.3706551064126331,-16026,2526,terminated
198,0.36880183088056995,-14476,2476,terminated
199,0.3669578217261671,-16027,2527,terminated
200,0.36512303261753626,-15114,2514,terminated
201,0.3632974174544486,-15909,2509,terminated
202,0.3614809303671764,-14406,2506,terminated
203,0.3596735257153405,-15715,2515,terminated
204,0.3578751580867638,-14998,2498,terminated
205,0.35608578229633,-15102,2502,terminated
206,0.3543053533848483,-15199,2499,terminated
207,0.35253382661792404,-14378,2478,terminated
208,0.3507711574848344,-15261,2461,terminated
209,0.34901730169741024,-13282,2482,terminated
210,0.3472722151889232,-13878,2478,terminated
211,0.3455358541129786,-14300,2500,terminated
212,0.3438081748424137,-15599,2499,terminated
213,0.3420891339682016,-13590,2490,terminated
214,0.3403786882983606,-14090,2490,terminated
215,0.3386767948568688,-14701,2501,terminated
216,0.33698341088258443,-15890,2490,terminated
217,0.3352984938281715,-13677,2477,terminated
218,0.33362200135903064,-15172,2472,terminated
219,0.33195389135223546,-12866,2466,terminated
220,0.3302941218954743,-13865,2465,terminated
221,0.32864265128599696,-14778,2478,terminated
222,0.326999438029567,-13888,2488,terminated
223,0.3253644408394192,-14284,2484,terminated
224,0.3237376186352221,-14973,2473,terminated
225,0.322118930542046,-13299,2499,terminated
226,0.32050833588933575,-12951,2451,terminated
227,0.31890579420988907,-10960,2460,terminated
228,0.3173112652388396,-14267,2467,terminated
229,0.3157247089126454,-13460,2460,terminated
230,0.3141460853680822,-15080,2480,terminated
231,0.3125753549412418,-12960,2460,terminated
232,0.31101247816653554,-12354,2454,terminated
233,0.30945741577570285,-14064,2464,terminated
234,0.3079101286968243,-13049,2449,terminated
235,0.3063705780533402,-12558,2458,terminated
236,0.30483872516307353,-12658,2458,terminated
237,0.3033145315372582,-12849,2449,terminated
238,0.3017979588795719,-11838,2438,terminated
239,0.30028896908517405,-13145,2445,terminated
240,0.2987875242397482,-12749,2449,terminated
241,0.29729358661854943,-11735,2435,terminated
242,0.29580711868545667,-13750,2450,terminated
243,0.2943280830920294,-11932,2432,terminated
244,0.29285644267656924,-11444,2444,terminated
