episode,epsilon,total_reward,steps,exit_reason
0,0.9984011994401822,8146.700023890219,80,terminated
1,0.9898513387241272,7985.376758679384,86,terminated
2,0.9805898701598169,7574.785693185699,94,terminated
3,0.9724842537931058,8407.097667433782,83,terminated
4,0.9630962923514159,7060.5803043657115,97,terminated
5,0.9539897468226081,7407.358399227824,95,terminated
6,0.9454419345591936,7675.616789230199,90,terminated
