episode,epsilon,reward,steps,exit_reason
35,0.8348931673187264,-35,35,terminated
36,0.8307187014821328,-30,30,terminated
37,0.8265651079747222,-30,30,terminated
38,0.8224322824348486,71,29,terminated
39,0.8183201210226743,-232,32,terminated
40,0.8142285204175609,69,31,terminated
41,0.810157377815473,-32,32,terminated
42,0.8061065909263957,-132,32,terminated
43,0.8020760579717637,-138,38,terminated
44,0.798065677681905,-37,37,terminated
45,0.7940753492934954,64,36,terminated
46,0.7901049725470279,68,32,terminated
47,0.7861544476842928,-339,39,terminated
48,0.7822236754458713,-546,46,terminated
49,0.778312557068642,71,29,terminated
50,0.7744209942832988,71,29,terminated
51,0.7705488893118823,-34,34,terminated
52,0.7666961448653229,-134,34,terminated
53,0.7628626641409962,-34,34,terminated
54,0.7590483508202912,-134,34,terminated
55,0.7552531090661897,-135,35,terminated
56,0.7514768435208588,-41,41,terminated
57,0.7477194593032545,-140,40,terminated
58,0.7439808620067382,66,34,terminated
59,0.7402609576967045,-236,36,terminated
60,0.736559652908221,65,35,terminated
61,0.7328768546436799,-141,41,terminated
62,0.7292124703704616,68,32,terminated
63,0.7255664080186093,-139,39,terminated
64,0.7219385759785162,66,34,terminated
65,0.7183288830986236,-32,32,terminated
66,0.7147372386831305,69,31,terminated
67,0.7111635524897149,67,33,terminated
68,0.7076077347272662,-32,32,terminated
69,0.7040696960536299,-239,39,terminated
70,0.7005493475733617,-133,33,terminated
71,0.697046600835495,-34,34,terminated
72,0.6935613678313175,67,33,terminated
73,0.6900935609921609,68,32,terminated
74,0.6866430931872001,-135,35,terminated
75,0.6832098777212641,-138,38,terminated
76,0.6797938283326578,67,33,terminated
77,0.6763948591909945,-37,37,terminated
78,0.6730128848950395,-130,30,terminated
79,0.6696478204705644,-240,40,terminated
80,0.6662995813682115,-232,32,terminated
81,0.6629680834613705,76,24,terminated
82,0.6596532430440636,-33,33,terminated
83,0.6563549768288433,-331,31,terminated
84,0.653073201944699,69,31,terminated
85,0.6498078359349755,-32,32,terminated
86,0.6465587967553006,65,35,terminated
87,0.6433260027715241,-33,33,terminated
88,0.6401093727576664,-32,32,terminated
89,0.6369088258938781,-35,35,terminated
90,0.6337242817644086,-33,33,terminated
91,0.6305556603555866,-339,39,terminated
92,0.6274028820538087,-37,37,terminated
93,0.6242658676435396,-245,45,terminated
94,0.6211445383053219,-132,32,terminated
95,0.6180388156137953,69,31,terminated
96,0.6149486215357263,-138,38,terminated
97,0.6118738784280476,-343,43,terminated
98,0.6088145090359074,-132,32,terminated
99,0.6057704364907278,71,29,terminated
100,0.6027415843082742,71,29,terminated
101,0.5997278763867329,-335,35,terminated
102,0.5967292370047992,72,28,terminated
103,0.5937455908197752,-30,30,terminated
104,0.5907768628656763,70,30,terminated
105,0.5878229785513479,74,26,terminated
106,0.5848838636585911,-29,29,terminated
107,0.5819594443402982,-28,28,terminated
108,0.5790496471185967,73,27,terminated
109,0.5761543988830038,-134,34,terminated
110,0.5732736268885887,72,28,terminated
111,0.5704072587541458,-229,29,terminated
112,0.567555222460375,72,28,terminated
113,0.5647174463480732,-28,28,terminated
114,0.5618938591163328,70,30,terminated
115,0.5590843898207511,-133,33,terminated
116,0.5562889678716474,-33,33,terminated
117,0.5535075230322891,-138,38,terminated
118,0.5507399854171277,67,33,terminated
119,0.547986285490042,-240,40,terminated
120,0.5452463540625918,66,34,terminated
121,0.5425201222922789,-237,37,terminated
122,0.5398075216808175,69,31,terminated
123,0.5371084840724134,-30,30,terminated
124,0.5344229416520513,72,28,terminated
125,0.531750826943791,-128,28,terminated
126,0.5290920728090721,72,28,terminated
127,0.5264466124450268,-29,29,terminated
128,0.5238143793828016,71,29,terminated
129,0.5211953074858876,73,27,terminated
130,0.5185893309484582,-27,27,terminated
131,0.5159963842937159,73,27,terminated
132,0.5134164023722473,74,26,terminated
133,0.510849320360386,74,26,terminated
134,0.5082950737585841,73,27,terminated
135,0.5057535983897912,-30,30,terminated
136,0.5032248303978422,-30,30,terminated
137,0.500708706245853,72,28,terminated
138,0.4982051627146237,72,28,terminated
139,0.49571413690105054,73,27,terminated
140,0.4932355662165453,-29,29,terminated
141,0.4907693883854626,72,28,terminated
142,0.4883155414435353,71,29,terminated
143,0.4858739637363176,73,27,terminated
144,0.483444593917636,-26,26,terminated
145,0.4810273709480478,-28,28,terminated
146,0.47862223409330756,73,27,terminated
147,0.47622912292284103,75,25,terminated
148,0.4738479773082268,76,24,terminated
149,0.47147873742168567,75,25,terminated
150,0.46912134373457726,-27,27,terminated
151,0.46677573701590436,73,27,terminated
152,0.46444185833082485,73,27,terminated
153,0.46211964903917074,71,29,terminated
154,0.4598090507939749,-27,27,terminated
155,0.457510005540005,-26,26,terminated
156,0.45522245551230495,74,26,terminated
157,0.4529463432347434,73,27,terminated
158,0.4506816115185697,74,26,terminated
159,0.4484282034609769,74,26,terminated
160,0.446186062443672,75,25,terminated
161,0.4439551321314536,75,25,terminated
162,0.4417353564707963,69,31,terminated
163,0.43952667968844233,74,26,terminated
164,0.43732904629000013,74,26,terminated
165,0.4351424010585501,75,25,terminated
166,0.43296668905325736,74,26,terminated
167,0.43080185560799106,74,26,terminated
168,0.4286478463299511,74,26,terminated
169,0.42650460709830135,-28,28,terminated
170,0.42437208406280985,74,26,terminated
171,0.4222502236424958,72,28,terminated
172,0.42013897252428334,-33,33,terminated
173,0.4180382776616619,66,34,terminated
174,0.4159480862733536,-1462,62,terminated
175,0.41386834584198684,-142,42,terminated
176,0.4117990041127769,-26,26,terminated
177,0.40974000909221303,74,26,terminated
178,0.40769130904675194,76,24,terminated
179,0.40565285250151817,73,27,terminated
180,0.4036245882390106,65,35,terminated
181,0.4016064652978155,-34,34,terminated
182,0.3995984329713264,-236,36,terminated
183,0.3976004408064698,-134,34,terminated
184,0.39561243860243744,62,38,terminated
185,0.3936343764094253,-37,37,terminated
186,0.39166620452737816,-34,34,terminated
187,0.3897078735047413,71,29,terminated
188,0.3877593341372176,-28,28,terminated
189,0.3858205374665315,66,34,terminated
190,0.38389143477919885,68,32,terminated
191,0.3819719776053028,67,33,terminated
192,0.3800621177172763,-33,33,terminated
193,0.37816180712868996,73,27,terminated
194,0.37627099809304654,74,26,terminated
195,0.3743896431025813,76,24,terminated
196,0.37251769488706843,-26,26,terminated
197,0.3706551064126331,74,26,terminated
198,0.36880183088056995,76,24,terminated
199,0.3669578217261671,72,28,terminated
200,0.36512303261753626,71,29,terminated
201,0.3632974174544486,72,28,terminated
202,0.3614809303671764,-29,29,terminated
203,0.3596735257153405,-29,29,terminated
