power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward,episode,step,total_reward
842.5800455074593,4.871714316043467,15.0,0.012179285790108667,9161.3239868,4.871714316043467,9,830.6760132,-917.13239868,0,1,-917.13239868
818.3732772322984,4.530372619068996,15.0,0.023505217337781156,8974.03396404627,9.402086935112463,5,421.29002275372966,-898.4033964046271,0,2,-1815.5357950846271
746.0010646587752,5.459611292288899,15.0,0.037154245568503406,8389.660686813972,14.861698227401362,10,818.3732772322984,-839.9660686813972,0,3,-2655.501863766024
703.4751293056248,5.439923807787344,15.0,0.05075405508797177,8026.8598350869515,20.301622035188707,8,596.8008517270202,-803.6859835086952,0,4,-3459.1878472747194
704.7315978415513,4.292449085073726,15.0,0.061485177800656085,8037.809195927162,24.594071120262434,3,211.04253879168743,-804.7809195927163,0,5,-4263.968766867436
667.6238840164784,4.60690937674706,15.0,0.07300245124252375,7708.023917653922,29.200980497009496,8,563.785278273241,-771.8023917653923,0,6,-5035.771158632828
642.2884216011053,4.49682076596617,15.0,0.08424450315743917,7474.687198842386,33.697801262975666,7,467.33671881153487,-748.4687198842387,0,7,-5784.239878517066
644.8435160829422,2.840651904603285,15.0,0.09134613291894737,7498.541483616513,36.53845316757895,1,64.22884216011053,-750.8541483616514,0,8,-6535.094026878718
635.412395800317,2.9381965150620966,15.0,0.09869162420660262,7410.119725575041,39.476649682641046,5,322.4217580414711,-742.0119725575041,0,9,-7277.105999436222
600.3830704966987,4.002231209829173,15.0,0.10869720223117554,7072.248569354756,43.478880892470215,9,571.8711562202853,-708.2248569354756,0,10,-7985.330856371698
593.7077773345077,3.498182879718205,15.0,0.11744265943047105,7006.057034106407,46.97706377218842,5,300.19153524834934,-701.6057034106407,0,11,-8686.936559782338
596.6752206395937,1.2279769958250808,15.0,0.12051260192003375,7035.557034106407,48.205040768013504,0,0.0,-704.5557034106407,0,12,-9391.492263192978
599.6548474446797,-1.4788187676508293,15.0,0.11681555500090669,7065.057034106407,46.726222000362675,0,0.0,-807.5057034106408,0,13,-10198.99796660362
593.022734076023,3.8997997571634526,15.0,0.12656505439381532,6999.229610384067,50.626021757526125,5,299.82742372233986,-700.9229610384068,0,14,-10899.920927642026
569.3159892465726,4.091354171439622,15.0,0.13679343982241438,6758.8114231232485,54.71737592896575,8,474.4181872608184,-676.8811423123249,0,15,-11576.80206995435
542.8765238676792,4.327823917888099,15.0,0.14761299961713462,6480.427032801334,59.04519984685385,9,512.3843903219154,-649.0427032801334,0,16,-12225.844773234483
514.8108159607822,4.562270296773894,15.0,0.15901867535906936,6171.550508933655,63.607470143627744,10,542.8765238676792,-618.1550508933656,0,17,-12843.999824127848
517.0304906915643,2.842486912357613,15.0,0.16612489263996338,6196.52532186136,66.44995705598535,1,51.48108159607822,-620.652532186136,0,18,-13464.652356313984
505.7534688749023,3.1250982951406123,15.0,0.17393763837781492,6068.603978377265,69.57505535112597,7,361.92134348409496,-607.8603978377265,0,19,-14072.51275415171
507.9441236630952,1.2915534466749763,15.0,0.17716652199450236,6093.658405385854,70.86660879780095,1,50.575346887490234,-610.3658405385854,0,20,-14682.878594690295
509.749278373402,0.8266794177235809,15.0,0.17923322053881133,6114.228747691857,71.69328821552453,2,101.58882473261905,-612.4228747691858,0,21,-15295.30146945948
486.0434003750042,3.572672251812258,15.0,0.188164901168342,5838.479469318455,75.2659604673368,10,509.749278373402,-584.8479469318455,0,22,-15880.149416391327
473.19910635405756,3.5924241539817823,15.0,0.19714596155329644,5683.644749018452,78.85838462131858,8,388.83472030000337,-569.3644749018453,0,23,-16449.513891293172
474.594721822187,2.435172794214935,15.0,0.20323389353883378,5700.666488583895,81.29355741553351,3,141.95973190621726,-571.0666488583896,0,24,-17020.58054015156
476.33501134596827,1.1209108114556237,15.0,0.20603617056747286,5721.823113374261,82.41446822698914,2,94.91894436443741,-573.1823113374261,0,25,-17593.762851488988
460.555892200324,3.1833791005081347,15.0,0.2139946183187432,5527.12160316289,85.59784732749728,9,428.70151021137144,-553.712160316289,0,26,-18147.475011805276
457.19531360008546,2.8812638125886196,15.0,0.22119777785021472,5484.788067842695,88.47911114008589,6,276.3335353201944,-549.4788067842695,0,27,-18696.953818589547
443.3797641352454,3.358943271239843,15.0,0.22959513602831433,5307.312285602618,91.83805441132573,9,411.4757822400769,-531.7312285602619,0,28,-19228.685047149807
445.04574588114895,1.87915335361688,15.0,0.23429301941235653,5329.017669349121,93.71720776494261,2,88.67595282704909,-533.9017669349122,0,29,-19762.58681408472
