,power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward
0,879.2673444555638,3.977738082306145,15.0,0.003314781735255121,9438.2159912,3.977738082306145,0.6,553.7840087999999,0
1,840.4057881617142,4.3148498417686545,15.0,0.006910489936729,9144.655584526663,8.2925879240748,0.6,527.5604066733383,0
2,805.6974801460193,4.431845547981948,15.0,0.01060369456004729,8874.412111629634,12.724433472056749,0.6,504.2434728970285,0
3,774.5710903771304,4.436447764768669,15.0,0.014300734364021182,8624.993623542023,17.160881236825418,0.6,483.41848808761154,0
4,746.5509225804344,4.378813063163085,15.0,0.01794974524999042,8394.250969315744,21.539694299988504,0.6,464.7426542262782,0
5,721.2382316886212,4.286813760730593,15.0,0.021522090050599248,8180.320415767484,25.826508060719096,0.6,447.93055354826066,0
6,698.2966813185569,4.1772956399087215,15.0,0.02500316975052318,7981.577476754311,30.003803700627817,0.6,432.7429390131727,0
7,677.4409216232211,4.060802645833693,15.0,0.02838717195538459,7796.599467963177,34.06460634646151,0.6,418.97800879113413,0
8,658.4275427181816,3.9439396897087833,15.0,0.031673788363475244,7624.134914989244,38.008546036170294,0.6,406.46455297393265,0
9,641.0478536154759,3.830720286414119,15.0,0.03486605526882035,7463.078389358335,41.839266322584415,0.6,395.05652563090894,0
10,625.1220762274904,3.7234177420222925,15.0,0.03796890338717226,7312.449677189049,45.56268406460671,0.6,384.6287121692855,0
11,610.4946452434931,3.6231425455843027,15.0,0.04098818884182584,7171.376431452555,49.18582661019101,0.6,375.07324573649424,0
12,597.0303788541316,3.530249177071717,15.0,0.043930063156052274,7039.079644306459,52.716075787262724,0.6,366.2967871460958,0
13,584.6113401727101,3.4446247071591167,15.0,0.04680058374535153,6914.86141699398,56.16070049442184,0.6,358.218227312479,0
14,573.1342501703098,3.3658899041103334,15.0,0.04960549199877681,6798.094612890354,59.52659039853217,0.6,350.76680410362604,0
15,562.5083437921546,3.2935343404273043,15.0,0.0523501039491329,6688.214062788168,62.82012473895948,0.6,343.88055010218585,0
16,552.6535843424384,3.227002540077643,15.0,0.05503927273253094,6584.709056512876,66.04712727903713,0.6,337.50500627529277,0
17,543.4991691399554,3.165745175064118,15.0,0.05767739371175104,6487.116905907413,69.21287245410124,0.6,331.592150605463,0
18,534.9822732503249,3.1092465435117003,15.0,0.06026843249801079,6395.017404423439,72.32211899761295,0.6,326.0995014839732,0
19,527.0469888088654,3.057036877302864,15.0,0.06281596322909651,6308.028040473244,75.37915587491581,0.6,320.9893639501949,0
20,519.6434258092486,3.0086955991140374,15.0,0.06532320956169153,6225.799847187925,78.38785147402984,0.6,316.22819328531926,0
21,512.7269468016539,2.963849641559817,15.0,0.06779308426299138,6148.013791702376,81.35170111558966,0.6,311.7860554855491,0
22,506.2575131347943,2.922169418315829,15.0,0.07022822544492124,6074.3776236213835,84.2738705339055,0.6,307.6361680809923,0
23,500.1991245007998,2.883363967280069,15.0,0.07263102875098798,6004.623115740507,87.15723450118557,0.6,303.7545078808766,0
24,494.5193368369117,2.8471760852627863,15.0,0.07500367548870697,5938.503641040027,90.00441058644836,0.6,300.1194747004799,0
25,489.18884628347746,2.8133778448906677,15.0,0.07734815702611586,5875.79203893788,92.81778843133903,0.6,296.711602102147,0
26,484.1811290321298,2.7817666398531995,15.0,0.0796662958926602,5816.278731167793,95.59955507119223,0.6,293.51330777008644,0
27,479.4721286280288,2.752161776360852,15.0,0.08195976403962757,5759.770053748515,98.35171684755308,0.6,290.50867741927783,0
