,power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward
91,248.94341686456534,2.3514793722964336,15.0,0.5431120132459704,1306.0080093332824,651.7344158951644,1.0,249.2591426581001,0
92,248.63738303616296,2.3485048927826297,15.0,0.5450691006566225,1291.0645924687171,654.082920787947,1.0,248.94341686456534,0
93,248.34064752855332,2.345622393598429,15.0,0.5470237859846212,1276.4272094325543,656.4285431815455,1.0,248.63738303616296,0
94,248.05283652054985,2.342828104584244,15.0,0.5489761427384414,1262.086561904001,658.7713712861297,1.0,248.34064752855332,0
95,247.7735948262434,2.3401184476131816,15.0,0.5509262414447857,1248.0337253834512,661.1114897337429,1.0,248.05283652054985,0
96,247.50258478946324,2.3374900249210193,15.0,0.5528741497988867,1234.2601305572077,663.448979758664,1.0,247.7735948262434,0
97,247.23948525410802,2.334939608259017,15.0,0.5548199328057691,1220.7575457677444,665.783919366923,1.0,247.50258478946324,0
98,246.98399060444765,2.3324641288036068,15.0,0.5567636529131055,1207.5180605136363,668.1163834957266,1.0,247.23948525410802,0
99,246.7358098700078,2.330060667762927,15.0,0.5587053701362413,1194.5340699091887,670.4464441634896,1.0,246.98399060444765,0
100,246.49466589011155,2.3277264476254835,15.0,0.5606451421759292,1181.7982600391808,672.7741706111151,1.0,246.7358098700078,0
101,246.2602945335724,2.3254588240010436,15.0,0.5625830245292635,1169.3035941490693,675.0996294351162,1.0,246.49466589011155,0
102,246.03244396941145,2.3232552780082063,15.0,0.5645190705942703,1157.0432996154968,677.4228847131244,1.0,246.2602945335724,0
103,245.81087398481768,2.3211134091670003,15.0,0.5664533317685762,1145.0108556460855,679.7439981222914,1.0,246.03244396941145,0
104,245.5953553468806,2.3190309287584374,15.0,0.5683858575425416,1133.1999816612679,682.0630290510499,1.0,245.81087398481768,0
105,245.38566920491195,2.3170056536161368,15.0,0.5703166955872216,1121.6046263143874,684.380034704666,1.0,245.5953553468806,0
106,245.18160653042855,2.315035500318067,15.0,0.5722458918374868,1110.2189571094755,686.6950702049841,1.0,245.38566920491195,0
107,244.9829675921065,2.3131184797490993,15.0,0.574173490570611,1099.037350579047,689.0081886847331,1.0,245.18160653042855,0
108,244.7895614632296,2.31125269200745,15.0,0.5760995344806171,1088.0543829869405,691.3194413767405,1.0,244.9829675921065,0
109,244.60120555935214,2.3094363216303027,15.0,0.5780240647486423,1077.264821523711,693.6288776983708,1.0,244.7895614632296,0
110,244.41772520407315,2.3076676331158663,15.0,0.5799471211095723,1066.6636159643588,695.9365453314867,1.0,244.60120555935214,0
111,244.23895322098457,2.3059449667209537,15.0,0.5818687419151731,1056.2458907602856,698.2424902982077,1.0,244.41772520407315,0
112,244.06472955000282,2.3042667345148056,-15.0,0.5837889641939354,1046.0069375393011,700.5467570327226,1.0,244.23895322098457,0
113,244.27484058994486,4.161768199744098,-15.0,0.5872571043603888,1058.344305757345,704.7085252324666,0.8,195.25178364000226,0
114,244.48682712743042,5.852298562427762,-15.0,0.5921340198290787,1070.66689896706,710.5608237948944,0.8,195.4198724719559,0
115,244.7006792127411,7.433314115578385,-15.0,0.5983284482587273,1082.974585283459,717.9941379104728,0.8,195.58946170194434,0
116,244.91638682687537,8.920819859357799,-15.0,0.6057624648081922,1095.267233521219,726.9149577698306,0.8,195.7605433701929,0
117,245.13393988251295,10.319089457758551,-15.0,0.614361706022991,1107.5447131995531,737.2340472275891,0.8,195.9331094615003,0
118,245.35332822498333,11.628561741289584,-15.0,0.6240521741407322,1119.8068945470147,748.8626089688787,0.8,196.10715190601036,0
119,245.57454163323825,12.848738103400391,-15.0,0.6347594558935659,1132.053648506234,761.7113470722791,0.8,196.28266257998666,0
120,245.79756982082756,13.979412558308162,-15.0,0.6464089663588226,1144.2848467385845,775.6907596305872,0.8,196.4596333065906,0
121,246.02240243687876,15.02119806570508,-15.0,0.6589266314135769,1156.500361628784,790.7119576962923,0.8,196.63805585666205,0
122,246.24902906708,15.975704810265478,-15.0,0.6722397187554648,1168.7000662894227,806.6876625065578,0.8,196.81792194950302,0
123,246.4774392346661,16.845530185445092,-15.0,0.6862776605766691,1180.8838345654256,823.5331926920029,0.8,196.999223253664,0
124,246.70762240140786,17.6341452811993,-15.0,0.7009727816443352,1193.051541038444,841.1673379732022,0.8,197.18195138773288,0
