,power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward
0,842.5800455074593,4.871714316043467,15.0,0.012179285790108667,9161.3239868,4.871714316043467,0.9,830.6760132,0
1,776.0497227629446,5.491244148822837,15.0,0.025907396162165756,8637.001945843287,10.362958464866303,0.9,758.3220409567134,0
2,720.331719328949,5.72126944029917,15.0,0.040210569762913685,8172.557195356637,16.084227905165474,0.9,698.4447504866502,0
3,673.1780356308955,5.7507690251170756,15.0,0.05458749232570637,7758.2586479605825,21.83499693028255,0.9,648.2985473960541,0
4,632.9008872646766,5.665060940960849,15.0,0.0687501446781085,7386.398415892777,27.5000578712434,0.9,605.8602320678059,0
5,598.2120536951991,5.5119369533857965,15.0,0.082529987061573,7050.787617354568,33.0119948246292,0.9,569.610798538209,0
6,568.1137981249105,5.321216895923827,15.0,0.09583302930138256,6746.396769028889,38.333211720553024,0.9,538.3908483256791,0
7,541.82318903595,5.112604437783281,15.0,0.10861454039584077,6469.094350716469,43.44581615833631,0.9,511.3024183124195,0
8,518.7185767904798,4.899440072831863,15.0,0.12086314057792043,6215.453480584114,48.34525623116817,0.9,487.640870132355,0
9,498.30108118831777,4.690717912949234,15.0,0.1325899353602935,5982.606761472683,53.035974144117404,0.9,466.8467191114318,0
10,480.16644562753174,4.492283912386813,15.0,0.14382064514126053,5768.135788403197,57.528258056504214,0.9,448.470973069486,0
11,463.98417506490273,4.307627497446299,15.0,0.15458971388487627,5569.985987338418,61.83588555395051,0.9,432.14980106477856,0
12,449.4818725761128,4.13846637804585,15.0,0.16493587982999092,5386.400229780006,65.97435193199637,0.9,417.58575755841247,0
13,436.433339719691,3.9852195995298243,15.0,0.1748989288288155,5215.866544461504,69.9595715315262,0.9,404.5336853185015,0
14,424.6494378679073,3.8474069310586545,15.0,0.18451744615646212,5057.076538713783,73.80697846258485,0.9,392.7900057477219,0
15,413.9709994436603,3.72398313056112,15.0,0.19382740398286494,4908.8920446326665,77.53096159314597,0.9,382.18449408111655,0
16,404.26327817432764,3.6136046348902373,15.0,0.20286141557009052,4770.318145133372,81.14456622803621,0.9,372.57389949929427,0
17,395.41156678150475,3.514826991930411,15.0,0.21164848304991654,4640.481194776477,84.65939321996662,0.9,363.8369503568949,0
