,power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward
0,842.5800455074593,4.871714316043467,15.0,0.004059761930036223,9161.3239868,4.871714316043467,0.9,830.6760132,0
1,776.0497227629446,5.491244148822837,15.0,0.00863579872072192,8637.001945843287,10.362958464866303,0.9,758.3220409567134,0
2,720.331719328949,5.72126944029917,15.0,0.01340352325430456,8172.557195356637,16.084227905165474,0.9,698.4447504866502,0
3,673.1780356308955,5.7507690251170756,15.0,0.01819583077523546,7758.2586479605825,21.83499693028255,0.9,648.2985473960541,0
4,632.9008872646766,5.665060940960849,15.0,0.022916714892702833,7386.398415892777,27.5000578712434,0.9,605.8602320678059,0
5,598.2120536951991,5.5119369533857965,15.0,0.027509995687190997,7050.787617354568,33.0119948246292,0.9,569.610798538209,0
6,568.1137981249105,5.321216895923827,15.0,0.031944343100460855,6746.396769028889,38.333211720553024,0.9,538.3908483256791,0
7,541.82318903595,5.112604437783281,15.0,0.03620484679861359,6469.094350716469,43.44581615833631,0.9,511.3024183124195,0
8,518.7185767904798,4.899440072831863,15.0,0.040287713525973476,6215.453480584114,48.34525623116817,0.9,487.640870132355,0
9,498.30108118831777,4.690717912949234,15.0,0.044196645120097834,5982.606761472683,53.035974144117404,0.9,466.8467191114318,0
10,480.16644562753174,4.492283912386813,15.0,0.04794021504708684,5768.135788403197,57.528258056504214,0.9,448.470973069486,0
11,463.98417506490273,4.307627497446299,15.0,0.05152990462829209,5569.985987338418,61.83588555395051,0.9,432.14980106477856,0
12,449.4818725761128,4.13846637804585,15.0,0.05497862660999697,5386.400229780006,65.97435193199637,0.9,417.58575755841247,0
13,436.433339719691,3.9852195995298243,15.0,0.0582996429429385,5215.866544461504,69.9595715315262,0.9,404.5336853185015,0
14,424.6494378679073,3.8474069310586545,15.0,0.06150581538548738,5057.076538713783,73.80697846258485,0.9,392.7900057477219,0
15,413.9709994436603,3.72398313056112,15.0,0.06460913466095498,4908.8920446326665,77.53096159314597,0.9,382.18449408111655,0
16,404.26327817432764,3.6136046348902373,15.0,0.06762047185669684,4770.318145133372,81.14456622803621,0.9,372.57389949929427,0
17,395.41156678150475,3.514826991930411,15.0,0.07054949434997218,4640.481194776477,84.65939321996662,0.9,363.8369503568949,0
18,387.31770876829796,3.4262373120622,15.0,0.07340469211002401,4518.610784673123,88.08563053202882,0.9,355.8704101033543,0
19,379.897301105089,3.3465319701858105,15.0,0.07619346875184552,4404.024846781655,91.43216250221462,0.9,348.5859378914682,0
20,373.0774352655234,3.2745529944666854,15.0,0.07892226291390109,4296.1172757870745,94.70671549668131,0.9,341.9075709945801,0
21,366.79486103398176,3.2092966378454943,15.0,0.08159667677877235,4194.347584048103,97.91601213452681,0.9,335.76969173897106,0
22,360.9944847599081,3.1499055107555285,-15.0,0.08422159803773528,4098.232209117519,101.06591764528234,0.9,330.1153749305836,0
23,355.6281340149353,5.283775667329309,-15.0,0.08862474442717637,4007.337172833602,106.34969331261165,0.9,324.8950362839173,0
24,350.6535358332053,7.152863606561396,-15.0,0.09458546409931087,3921.2718522201603,113.50255691917305,0.9,320.06532061344177,0
25,346.0334672389864,8.852457987953606,-15.0,0.10196251242260554,3839.6836699702753,122.35501490712664,0.9,315.58818224988477,0
26,341.735045556464,10.414587657630017,-15.0,0.11064133547063056,3762.2535494551876,132.76960256475667,0.9,311.43012051508776,0
27,337.729132752091,11.85285047163127,-15.0,0.1205187108636566,3688.69200845437,144.62245303638792,0.9,307.5615410008176,0
28,333.98983328763387,13.174296625937693,-15.0,0.13149729138527136,3618.735788977488,157.79674966232562,0.9,303.9562194768819,0
29,330.4940690343119,14.383728469642707,-15.0,0.14348373177664028,3552.1449390186176,172.18047813196833,0.9,300.5908499588705,0
30,327.2212179905378,15.485481493241792,-15.0,0.1563882996876751,3488.700276887737,187.66595962521012,0.9,297.4446621308807,0
31,324.15280606289167,16.484167928848727,-15.0,0.17012510629504904,3428.201180696253,204.15012755405886,0.9,294.49909619148406,0
32,321.2722431660912,17.38493327111438,-15.0,0.18461255068764437,3370.4636552396505,221.53506082517325,0.9,291.7375254566025,0
33,318.56459648926915,18.193469870152366,-15.0,0.199773775579438,3315.3186363901686,239.72853069532562,0.9,289.1450188494821,0
34,316.01639505137393,18.915911521472758,-15.0,0.21553703518066533,3262.6104995498263,258.6444422167984,0.9,286.70813684034226,0
35,313.6154606957717,19.558677801929957,-15.0,0.23183593334894026,3212.19574400359,278.2031200187283,0.9,284.41475554623656,0
36,311.3507615053559,20.128307764367477,-15.0,0.24860952315257984,3163.941829377395,298.3314277830958,0.9,282.2539146261945,0
37,309.21228429510506,20.63130541373774,0.0,0.265802277664028,3117.7261440225748,318.96273319683354,0.9,280.2156853548203,0
38,307.1909233905626,19.597644401982127,0.0,0.282133647999013,3073.4350881569803,338.56037759881565,0.9,278.29105586559456,0
39,305.27838335280654,18.690592453979235,0.0,0.2977091417106624,3030.963257105474,357.25097005279486,0.9,276.47183105150634,0
40,303.4670936825288,17.89012063963325,0.0,0.3126175755770234,2990.212712087948,375.1410906924281,0.9,274.7505450175259,0
41,301.75013384319186,17.180281212938233,0.0,0.3269344765878053,2951.092327773672,392.32137190536633,0.9,273.12038431427595,0
42,300.12116719806,16.548192925743354,0.0,0.34072463735925806,2913.517207314799,408.8695648311097,0.9,271.5751204588727,0
43,298.5743826679304,15.983318172253805,0.0,0.35404406916946957,2877.408156836545,424.8528830033635,0.9,270.109050478254,0
44,297.10444309340386,15.476937946854136,0.0,0.3669415174585147,2842.6912124354076,440.32982095021765,0.9,268.71694440113737,0
45,295.70643943380253,15.021763881221743,0.0,0.37945965402619947,2809.297213651344,455.35158483143937,0.9,267.39399878406346,0
46,294.37585005942117,14.611647146168032,0.0,0.3916360266480062,2777.1614181609216,469.9632319776074,0.9,266.1357954904223,0
47,293.1085044987908,14.241356999642068,0.0,0.40350382414770786,2746.2231531074426,484.20458897724944,0.9,264.9382650534791,0
48,291.90055109138234,13.906410193569629,0.0,0.41509249930901587,2716.425499058531,498.11099917081907,0.9,263.79765404891174,0
49,290.748428071405,13.6029380414072,15.0,0.42642828101018854,2687.715003076287,511.71393721222626,0.9,262.71049598224414,0
50,289.6488376722954,11.748783083685588,15.0,0.4362189335799265,2660.0414178120222,523.4627202959118,0.9,261.6735852642645,0
51,288.59872289598735,10.070941460449864,15.0,0.44461138479696805,2633.3574639069566,533.5336617563617,0.9,260.68395390506583,0
52,287.5952466376124,8.548699046619253,15.0,0.4517353006691508,2607.618613300568,542.0823608029809,0.9,259.7388506063886,0
53,286.6357728961614,7.171617658141809,15.0,0.4577116487176023,2582.7828913267167,549.2539784611228,0.9,258.83572197385115,0
54,285.71784983588003,5.939746171355454,15.0,0.4626614371937318,2558.810695720171,555.1937246324782,0.9,257.9721956065453,0
55,284.83919449263647,4.864840080834224,15.0,0.46671547059442703,2535.664630867879,560.0585647133124,0.9,257.14606485229206,0
56,283.99767894492135,3.970919801812962,15.0,0.4700245704292712,2513.3093558245064,564.0294845151254,0.9,256.35527504337284,0
57,283.1913177911072,3.28870634691991,15.0,0.4727651590517044,2491.7114447740773,567.3181908620453,0.9,255.59791105042922,0
58,282.41825679363245,2.834813508226386,15.0,0.47512750364189305,2470.839258762081,570.1530043702717,0.9,254.87218601199652,0
59,281.67676256729334,2.582301601589659,15.0,0.47727942164321774,2450.662827647812,572.7353059718613,0.9,254.1764311142692,0
60,280.9652132032024,2.4635807278911384,15.0,0.479332405583127,2431.153741337248,575.1988866997524,0.9,253.50908631056402,0
61,280.2820897324924,2.412557844918969,15.0,0.4813428704538928,2412.285049454366,577.6114445446714,0.9,252.86869188288216,0
