power_max_w,velocity,gradient,percent_complete,AWC,ghost_percent_complete,position,action,power_agent_w,reward,episode,ghost_action,step,total_reward
830.5894722024044,5.135237782782243,15.0,0.012838094456955607,9069.026652,0.012838094456955607,5.135237782782243,10,922.973348,-1.0,0,10,1,-1.0
755.961947872851,5.8272973425906045,15.0,0.027406337813432116,8472.437179797596,0.027406337813432116,10.962535125372847,10,830.5894722024044,-1.0,0,10,2,-2.0
694.7564879275687,6.082448488340906,15.0,0.042612459034284386,7950.4752319247455,0.042612459034284386,17.044983613713754,10,755.961947872851,-1.0,0,10,3,-3.0
643.897561160472,6.113365299949777,15.0,0.05789587228415883,7489.718743997177,0.05789587228415883,23.15834891366353,10,694.7564879275687,-1.0,0,10,4,-4.0
601.1506645871276,6.015453802271468,15.0,0.0729345067898375,7079.821182836705,0.0729345067898375,29.173802715934997,10,643.897561160472,-1.0,0,10,5,-5.0
564.8587605980133,5.842023654350884,15.0,0.0875395659257147,6712.670518249577,0.0875395659257147,35.01582637028588,10,601.1506645871276,-1.0,0,10,6,-6.0
533.7708162132967,5.626329259545787,15.0,0.10160538907457915,6381.811757651563,0.10160538907457915,40.64215562983166,10,564.8587605980133,-1.0,0,10,7,-7.0
506.92724825862695,5.390402772530419,15.0,0.11508139600590521,6082.040941438267,0.11508139600590521,46.032558402362085,10,533.7708162132967,-1.0,0,10,8,-8.0
483.58157479632354,5.149260714176756,15.0,0.1279545477913471,5809.11369317964,0.1279545477913471,51.18181911653884,10,506.92724825862695,-1.0,0,10,9,-9.0
463.14570549963145,4.913144051112057,15.0,0.14023740791912723,5559.532118383317,0.14023740791912723,56.094963167650896,10,483.58157479632354,-1.0,0,10,10,-10.0
445.15102392421744,4.688823841347778,15.0,0.15195946752249667,5330.386412883685,0.15195946752249667,60.78378700899867,10,463.14570549963145,-1.0,0,10,11,-11.0
429.22023816763175,4.480441439531826,15.0,0.16316057112132626,5119.235388959468,0.16316057112132626,65.2642284485305,10,445.15102392421744,-1.0,0,10,12,-12.0
415.0467112834141,4.2901178373537405,15.0,0.1738858657147106,4924.015150791836,0.1738858657147106,69.55434628588424,10,429.22023816763175,-1.0,0,10,13,-13.0
402.3790747380801,4.118449596381347,15.0,0.18418198970566396,4742.968439508422,0.18418198970566396,73.67279588226559,10,415.0467112834141,-1.0,0,10,14,-14.0
391.00963053286125,3.9649411669594232,15.0,0.19409434262306252,4574.589364770342,0.19409434262306252,77.63773704922501,10,402.3790747380801,-1.0,0,10,15,-15.0
380.765508347166,3.8283838775702246,15.0,0.20366530231698807,4417.579734237481,0.20366530231698807,81.46612092679523,10,391.00963053286125,-1.0,0,10,16,-16.0
371.50185178401733,3.707173653314281,15.0,0.2129332364502738,4270.814225890314,0.2129332364502738,85.17329458010951,10,380.765508347166,-1.0,0,10,17,-17.0
363.0965167340261,3.5995574795531393,15.0,0.22193213014915664,4133.312374106297,0.22193213014915664,88.77285205966265,10,371.50185178401733,-1.0,0,10,18,-18.0
355.4459088989771,3.503805930219688,15.0,0.23069164497470585,4004.2158573722713,0.23069164497470585,92.27665798988234,10,363.0965167340261,-1.0,0,10,19,-19.0
348.4616881908597,3.4183185865038563,15.0,0.23923744144096548,3882.7699484732943,0.23923744144096548,95.6949765763862,10,355.4459088989771,-1.0,0,10,20,-20.0
342.0681390102394,3.341675946782389,15.0,0.24759163130792147,3768.3082602824347,0.24759163130792147,99.03665252316858,10,348.4616881908597,-1.0,0,10,21,-21.0
336.2000564965209,3.2726537707064103,-20.0,0.2557732657346875,3660.240121272195,0.2557732657346875,102.309306293875,10,342.0681390102394,-1.0,0,10,22,-22.0
330.8010358668262,5.694106672779118,-20.0,0.27000853241663525,3558.040064775674,0.2695803535026166,108.00341296665411,10,336.2000564965209,-0.9995718210859814,0,8,23,-22.999571821085983
329.21083583798276,7.770306942666848,-20.0,0.2894342997733024,3527.399236082213,0.28861675372192447,115.77371990932096,8,264.640828693461,-0.999182453948622,0,8,24,-23.998754275034607
327.69899525887973,9.723834047049206,-20.0,0.3137438848909254,3498.0305674118267,0.312569627924591,125.49755395637017,8,263.3686686703862,-0.9988257430336656,0,8,25,-24.997580018068273
326.2607554827139,11.558107490859216,-20.0,0.3426391536180735,3469.871371204723,0.341138474589643,137.0556614472294,8,262.1591962071038,-0.9984993209715696,0,8,26,-25.99607933903984
324.89171258170114,13.27009425567539,-20.0,0.37581438925726196,3442.862766818552,0.3740164513213165,150.3257557029048,8,261.0086043861711,-0.9982020620640546,0,8,27,-26.994281401103898
323.5877858723363,14.855941414570772,-20.0,0.41295424279368886,3416.9493967531907,0.4108873908070767,165.18169711747555,8,259.91337006536094,-0.9979331480133878,0,8,28,-27.992214549117286
322.3451896630114,16.31314099529974,-20.0,0.45373709528193823,3392.0791680553216,0.45142877846453444,181.49483811277528,8,258.8702286978691,-0.9976916831825962,0,8,29,-28.98990623229988
321.16040785180894,17.641348317740956,-20.0,0.49784046607629057,3368.2030163249124,0.495317012695066,199.13618643051623,8,257.87615173040916,-0.9974765466187754,0,8,30,-29.987382778918654
320.03017105001777,18.842551140900152,20.0,0.544946843928541,3345.2746900434654,0.5422332051000104,217.9787375714164,8,256.92832628144714,-0.9972863611714694,0,8,31,-30.984669140090123
318.9514359479372,15.869380355430167,20.0,0.5846202948171164,3323.250553203451,0.5818888024166192,233.84811792684656,8,256.02413684001425,-0.9972685075995028,0,10,32,-31.981937647689627
314.8541561794126,13.295127619020684,20.0,0.6178581138646682,3238.299117255514,0.6151083203765102,247.14324554586725,10,318.9514359479372,-0.997250206511842,0,10,33,-32.97918785420147
311.04833418604903,10.983712470693863,20.0,0.6453173950414027,3157.444961076101,0.6425484443692824,258.1269580165611,10,314.8541561794126,-0.9972310493278796,0,10,34,-33.97641890352935
307.50681589453643,8.892763316211584,20.0,0.6675493033319317,3080.396626890052,0.66475996617013,267.0197213327727,10,311.04833418604903,-0.9972106628381983,0,10,35,-34.97362956636755
304.2055509135702,7.0020961050941075,20.0,0.685054543594667,3006.8898109955157,0.6822432750436178,274.0218174378668,10,307.50681589453643,-0.9971887314489508,0,10,36,-35.9708182978165
301.12317490207977,5.318143968848483,20.0,0.6983499035167882,2936.6842600819455,0.6955150434165636,279.33996140671525,10,304.2055509135702,-0.9971651398997754,0,10,37,-36.96798343771628
298.24065624696425,3.8892848367412602,20.0,0.7080731156086412,2869.5610851798656,0.7052136105842771,283.2292462434565,10,301.12317490207977,-0.997140494975636,0,10,38,-37.96512393269192
295.5409959494636,2.830570131184271,20.0,0.715149540936602,2805.3204289329015,0.7122670331005736,286.0598163746408,10,298.24065624696425,-0.9971174921639716,0,10,39,-38.96224142485589
293.0089717339023,2.277303984228579,20.0,0.7208428008971733,2743.779432983438,0.7179436957187193,288.33712035886936,10,295.5409959494636,-0.997100894821546,0,10,40,-39.95934231967743
290.6309190680602,2.1273332417505326,20.0,0.7261611340015497,2684.7704612495354,0.7232513514547796,290.4644536006199,10,293.0089717339023,-0.9970902174532299,0,10,41,-40.95643253713066
288.3945431192624,2.0974934189869683,20.0,0.7314048675490171,2628.139542181475,0.7284862560571993,292.56194701960686,10,290.6309190680602,-0.9970813885081822,0,10,42,-41.953513925638845
286.2887567392273,2.080671377824869,20.0,0.7366065459935792,2573.7449990622126,0.7336797493115195,294.6426183974317,10,288.3945431192624,-0.9970732033179402,0,10,43,-42.95058712895678
284.3035404309897,2.065474396352944,20.0,0.7417702319844617,2521.4562423229854,0.7388357357825943,296.70809279378466,10,286.2887567392273,-0.9970655037981326,0,10,44,-43.94765263275492
282.4298209468284,2.051186300290761,20.0,0.7468981977351885,2471.1527018919955,0.7439564429836268,298.7592790940754,10,284.3035404309897,-0.9970582452484383,0,10,45,-44.944710878003356
280.6593657311606,2.0377105418906982,0.0,0.7519924740899152,2422.722880945167,0.74904386797951,300.7969896359661,10,282.4298209468284,-0.9970513938895947,0,10,46,-45.94176227189295
278.98469088331024,3.45561341403579,0.0,0.7606315076250048,2376.0635152140067,0.7540998561178819,304.2526030500019,10,280.6593657311606,-0.9934683484928771,0,10,47,-46.93523062038582
277.3989806926615,4.401860119597709,0.0,0.771636157923999,2331.0788243306965,0.7626963298442034,308.6544631695996,10,278.98469088331024,-0.9910601719202045,0,10,48,-47.92629079230603
275.8960171092817,5.142155855215759,0.0,0.7844915475620384,2287.679843638035,0.7736534326019843,313.79661902481536,10,277.3989806926615,-0.9891618850399458,0,10,49,-48.915452677345975
274.470117769503,5.755198522960359,0.0,0.7988795438694393,2245.7838265287533,0.7864574072716995,319.5518175477757,10,275.8960171092817,-0.9875778634022603,0,10,50,-49.90303054074823
273.1160814084366,6.277744120896944,0.0,0.8145739041716817,2205.3137087592504,0.8007911195423687,325.8295616686727,10,274.470117769503,-0.986217215370687,0,10,51,-50.88924775611892
271.82913966808894,6.730805738650227,0.0,0.8314009185183073,2166.197627350814,0.8164291446960139,332.56036740732293,10,273.1160814084366,-0.9850282261777066,0,10,52,-51.87427598229662
270.60491445719623,7.127937001982209,0.0,0.8492207610232628,2128.368487682725,0.8331984415825429,339.68830440930515,10,271.82913966808894,-0.98397768055928,0,10,53,-52.8582536628559
269.43938014233134,7.4786210818022605,0.0,0.8679173137277685,2091.763573225529,0.8509597342532486,347.1669254911074,10,270.60491445719623,-0.9830424205254801,0,10,54,-53.84129608338138
268.3288299535062,7.789892878001111,0.0,0.8873920459227713,2056.3241930831978,0.8695973588213594,354.95681836910853,10,269.43938014233134,-0.982205312898588,0,10,55,-54.823501396279966
267.2698460748241,8.06720382818252,0.0,0.9075600554932276,2021.9953631296917,0.8890131600177555,363.02402219729106,10,268.3288299535062,-0.9814531045245279,0,10,56,-55.80495450080449
266.25927296452227,8.314921131095693,0.0,0.9283473583209668,1988.7255170548676,0.9091225457520637,371.33894332838673,10,267.2698460748241,-0.9807751874310969,0,10,57,-56.78572968823559
265.2941935112627,8.53663434330671,0.0,0.9496889441792337,1956.4662440903453,0.9298517869401892,379.87557767169346,10,266.25927296452227,-0.9801628427609556,0,10,58,-57.765892530996545
264.371907686648,8.735353380001426,0.0,0.9715273276292372,1925.1720505790827,0.9511360818302832,388.6109310516949,10,265.2941935112627,-0.979608754201046,0,10,59,-58.74550128519759
263.48991339918894,8.913641895363748,0.0,0.9938114323676466,1894.8001428924347,0.9729181138587171,397.52457294705863,10,264.371907686648,-0.9791066814910705,0,10,60,-59.72460796668866
262.64588929359945,9.073710463920788,0.0,1.0,1865.3102294932457,0.9951469418324274,400,10,263.48991339918894,-0.9951469418324274,0,10,61,-60.71975490852109
830.5894722024044,5.135237782782243,15.0,0.012838094456955607,9069.026652,0.012838094456955607,5.135237782782243,10,922.973348,-1.0,1,10,1,-1.0
755.961947872851,5.8272973425906045,15.0,0.027406337813432116,8472.437179797596,0.027406337813432116,10.962535125372847,10,830.5894722024044,-1.0,1,10,2,-2.0
