episode,epsilon,total_reward,steps,exit_reason
0,0.9782294672887405,-892.6354227819979,86,terminated
1,0.8939941590229386,-435.05069262809843,90,terminated
2,0.8178301806491574,-835.5236111845211,89,terminated
3,0.7556778685553796,-621.1273318543156,79,terminated
4,0.6940698870404746,-330.0596621917306,85,terminated
5,0.6413229363226717,-320.4446086329629,79,terminated
6,0.5884489059896089,-732.6680957375664,86,terminated
7,0.5383159053457894,-334.3191145059204,89,terminated
