episode,step,action,reward,total_reward
1,66,8,-1.2775592421164188,-307.02197765339844
1,67,7,-1.2727196673367827,-308.2946973207352
1,68,4,-1.2711408535666666,-309.5658381743019
1,69,3,-1.2684541514244176,-310.8342923257263
1,70,5,-1.2646288443851341,-312.09892117011145
1,71,8,-1.259041343697735,-313.3579625138092
1,72,0,-101.26395746784088,-414.6219199816501
1,73,7,-1.2529997076598174,-415.8749196893099
1,74,6,-1.2459552488273884,-417.12087493813726
1,75,10,-1.2352531933467255,-418.356128131484
1,76,5,-1.223324488864423,-419.57945262034843
1,77,3,-1.2108480153073593,-420.7903006356558
1,78,10,-1.1961965182125347,-421.98649715386836
1,79,5,-1.1808078072121375,-423.1673049610805
1,80,1,-1.1655796126240463,-424.3328845737046
1,81,5,-1.1496645435589903,-425.48254911726355
1,82,5,-1.133126293265736,-426.61567541052926
1,83,1,-1.1168018281628531,-427.7324772386921
1,84,2,-1.100477847991531,-428.8329550866837
1,85,9,-1.0827978429633092,-429.915752929647
1,86,9,-1.0639596427343405,-430.97971257238135
1,87,10,-1.0439623637120672,-432.0236749360934
1,88,5,-1.0237319855681162,-433.04740692166155
1,89,5,-1.0032857064368734,-434.05069262809843
1,90,5,-1.0,-435.05069262809843
2,1,3,-1.9929682860705433,-1.9929682860705433
2,2,6,-1.9832629772540848,-3.976231263324628
2,3,6,-1.972630794450788,-5.9488620577754165
2,4,7,-1.9610059705876797,-7.909868028363096
2,5,1,-1.9533480296783685,-9.863216058041465
2,6,1,-1.9495537667489744,-11.81276982479044
2,7,5,-1.9420076993743738,-13.754777524164814
2,8,5,-1.933718825190828,-15.688496349355642
2,9,3,-1.9269466893484462,-17.61544303870409
2,10,10,-1.9155520812810207,-19.53099511998511
2,11,5,-1.9053851374390605,-21.436380257424172
2,12,5,-1.8961179263013557,-23.332498183725527
2,13,9,-1.8850446723523553,-25.21754285607788
2,14,4,-1.8760042614694779,-27.09354711754736
2,15,4,-1.8684349909633433,-28.961982108510703
2,16,5,-1.8609760322849622,-30.822958140795667
2,17,4,-1.8544158352050555,-32.67737397600072
2,18,5,-1.8474586482031343,-34.52483262420386
2,19,5,-1.8403889534322475,-36.365221577636106
2,20,1,-1.8377529511300432,-38.20297452876615
2,21,5,-1.831333848498181,-40.03430837726433
2,22,9,-1.82191680512181,-41.85622518238614
2,23,5,-1.8137327787814184,-43.66995796116756
2,24,3,-1.8078516916213547,-45.47780965278891
2,25,3,-1.803346569207145,-47.281156221996056
2,26,1,-101.80523967301232,-149.08639589500837
2,27,5,-1.7969580233459816,-150.88335391835435
2,28,8,-1.7876958507465752,-152.67104976910093
2,29,2,-1.781866024720832,-154.45291579382177
2,30,4,-1.776502337252637,-156.2294181310744
2,31,10,-1.7672430046323138,-157.99666113570672
2,32,8,-1.757835192688504,-159.75449632839522
2,33,3,-1.75127703729147,-161.50577336568668
2,34,5,-1.7451017329572096,-163.2508750986439
2,35,5,-1.7332513574044899,-164.9841264560484
2,36,0,-1.7174989407412131,-166.7016253967896
2,37,0,-1.6978106933461667,-168.39943609013577
2,38,5,-1.6732927517114837,-170.07272884184724
2,39,6,-1.644079396759314,-171.71680823860655
2,40,1,-1.6111765005251961,-173.32798473913175
2,41,5,-1.574312095310251,-174.902296834442
2,42,5,-1.5338025660077252,-176.43609940044973
2,43,5,-1.489966301359742,-177.92606570180948
2,44,2,-1.4535678402924108,-179.37963354210189
2,45,9,-1.4228790375675728,-180.80251257966947
2,46,7,-1.3976425732372975,-182.20015515290677
2,47,1,-1.378617844627101,-183.57877299753386
2,48,8,-1.363540514150988,-184.94231351168486
2,49,5,-1.3529257394062175,-186.2952392510911
2,50,4,-1.3467122216915208,-187.6419514727826
2,51,5,-1.3424340540609965,-188.9843855268436
2,52,8,-1.335927123364079,-190.32031265020768
2,53,0,-101.34065149066672,-291.6609641408744
2,54,5,-1.330175429153508,-292.9911395700279
2,55,7,-1.3223543850503918,-294.3134939550783
2,56,0,-101.32646160501291,-395.6399555600912
2,57,5,-1.3165713628470033,-396.9565269229382
2,58,3,-1.3118171521913982,-398.2683440751296
2,59,7,-1.3061307431167797,-399.5744748182464
2,60,7,-1.3004821520580392,-400.8749569703045
2,61,10,-1.2930828257929172,-402.1680397960974
2,62,6,-1.2879188101381982,-403.4559586062356
2,63,0,-101.29286576423127,-504.7488243704669
2,64,3,-1.2830529322271875,-506.03187730269406
2,65,0,-101.28459198050149,-607.3164692831956
2,66,9,-1.2752831543931022,-608.5917524375888
2,67,5,-1.2697459753160674,-609.8614984129048
2,68,3,-101.27106398742787,-711.1325624003326
2,69,5,-1.263831236531646,-712.3963936368643
2,70,5,-1.2595945557935972,-713.6559881926579
2,71,3,-101.26072780127737,-814.9167159939352
2,72,8,-1.2521829649844505,-816.1688989589196
2,73,5,-1.2472118266763168,-817.416110785596
2,74,5,-1.2394289529305054,-818.6555397385265
2,75,3,-1.2304742962911077,-819.8860140348177
2,76,5,-1.21979507502479,-821.1058091098424
2,77,5,-1.2076912573982157,-822.3135003672406
2,78,5,-1.1943682317432678,-823.5078685989839
2,79,5,-1.17998021586864,-824.6878488148526
2,80,5,-1.1646496818608338,-825.8524984967135
2,81,5,-1.1484775520704267,-827.0009760487839
2,82,3,-1.1320025922626082,-828.1329786410464
2,83,9,-1.1139368345594458,-829.2469154756059
2,84,3,-1.0957239850868021,-830.3426394606927
2,85,8,-1.0763872152391916,-831.4190266759318
2,86,9,-1.0559034698493603,-832.4749301457812
2,87,6,-1.0349480314620916,-833.5098781772433
2,88,5,-1.0137330072777626,-834.5236111845211
2,89,0,-1.0,-835.5236111845211
3,1,5,-1.9909220963519734,-1.9909220963519734
3,2,3,-1.9831467866339407,-3.974068882985914
3,3,10,-1.9705161165034646,-5.944584999489379
3,4,5,-1.9590270573485096,-7.903612056837889
3,5,0,-1.9525065040868967,-9.856118560924786
3,6,0,-101.95515222013239,-111.81127078105717
3,7,5,-1.945289583328572,-113.75656036438575
3,8,5,-1.9358122392296375,-115.69237260361538
3,9,5,-1.9266543972288197,-117.6190270008442
3,10,8,-1.9157787718802022,-119.5348057727244
3,11,1,-1.908976712842683,-121.44378248556708
3,12,6,-1.9006670656282028,-123.34444955119528
3,13,5,-1.8925610799734207,-125.2370106311687
3,14,5,-1.884626189322715,-127.12163682049142
3,15,9,-1.8742705177406789,-128.9959073382321
3,16,5,-1.8652109753874717,-130.86111831361956
3,17,5,-1.8570406123738468,-132.7181589259934
3,18,10,-1.8464802359808927,-134.5646391619743
3,19,4,-1.8381103956919085,-136.4027495576662
3,20,1,-1.8340995204445747,-138.23684907811077
3,21,2,-1.8316232717352365,-140.068472349846
3,22,1,-101.83314212424904,-241.90161447409503
3,23,7,-1.823911810062832,-243.72552628415787
3,24,5,-1.815919042398996,-245.54144532655687
3,25,5,-1.808702326137789,-247.35014765269466
3,26,6,-1.8012308543179043,-249.15137850701257
3,27,7,-1.7930917688610548,-250.9444702758736
3,28,10,-1.783195871769744,-252.72766614764336
3,29,7,-1.7740251986848552,-254.50169134632822
3,30,7,-1.7653705673997897,-256.267061913728
3,31,4,-1.7588185852253189,-258.0258804989533
3,32,9,-1.750413772038685,-259.776294270992
3,33,5,-1.7434942658329282,-261.51978853682493
3,34,5,-1.7310924650186763,-263.2508810018436
3,35,8,-1.7128469941522297,-264.96372799599584
3,36,10,-1.688919422945215,-266.65264741894106
3,37,5,-1.6605163554678586,-268.3131637744089
3,38,5,-1.6279120221592087,-269.9410757965681
3,39,7,-1.5911818219215483,-271.53225761848967
3,40,5,-1.550866031820696,-273.08312365031037
3,41,5,-1.5072692160939845,-274.59039286640433
3,42,5,-1.4606940171396423,-276.051086883544
3,43,5,-1.4215743256212567,-277.4726612091652
3,44,7,-1.3888642466972962,-278.86152545586253
3,45,1,-1.3627943334235255,-280.2243197892861
3,46,5,-1.3422204152576156,-281.5665402045437
3,47,8,-1.325972821599387,-282.8925130261431
3,48,10,-1.3128999783171813,-284.2054130044603
3,49,6,-1.3038684747027272,-285.509281479163
3,50,6,-1.2979378261595178,-286.8072193053225
3,51,6,-1.2934263547406974,-288.1006456600632
3,52,3,-101.29494238042429,-389.3955880404875
3,53,10,-1.28541985541898,-390.6810078959065
3,54,4,-1.2805665295816715,-391.96157442548815
3,55,0,-101.28551375812782,-493.247088183616
3,56,5,-1.2750569118039816,-494.52214509541994
3,57,3,-1.2700073272599912,-495.7921524226799
3,58,7,-1.2649052331717745,-497.0570576558517
3,59,2,-101.26809456231413,-598.3251522181658
3,60,9,-1.2577838472003844,-599.5829360653662
3,61,6,-1.2511053594307817,-600.834041424797
3,62,5,-1.247452537181132,-602.0814939619781
3,63,8,-1.2391609099362235,-603.3206548719144
3,64,5,-1.2291424299069806,-604.5497973018214
3,65,10,-1.2162766900208393,-605.7660739918423
3,66,8,-1.2017084081854743,-606.9677824000278
3,67,5,-1.1863547115110258,-608.1541371115388
3,68,1,-1.1711518340231768,-609.325288945562
3,69,5,-1.1552210291247764,-610.4805099746867
3,70,2,-1.1392543328705842,-611.6197643075573
3,71,3,-1.123041681686365,-612.7428059892436
3,72,6,-1.1059892849152706,-613.8487952741589
3,73,1,-1.0891670394035469,-614.9379623135624
3,74,1,-1.0725627077743216,-616.0105250213367
3,75,3,-1.055750408258978,-617.0662754295956
3,76,4,-1.0385414902447891,-618.1048169198405
3,77,5,-1.0207707954683585,-619.1255877153088
3,78,9,-1.0017441390067785,-620.1273318543156
3,79,1,-1.0,-621.1273318543156
4,1,5,-1.9909220963519734,-1.9909220963519734
4,2,1,-1.9855734737540245,-3.976495570105998
4,3,9,-1.9740869956563163,-5.950582565762314
4,4,2,-1.9656170965645339,-7.916199662326848
4,5,10,-1.9532266636888642,-9.869426326015713
4,6,5,-1.9421246159875847,-11.811550942003297
4,7,5,-1.9320091461875548,-13.743560088190852
4,8,1,-1.925927977505835,-15.669488065696687
4,9,3,-1.920507235864428,-17.589995301561114
4,10,1,-1.9193969540314404,-19.509392255592555
4,11,0,-101.922061401421,-121.43145365701356
4,12,5,-1.912471078261613,-123.34392473527518
4,13,5,-1.9034368425801582,-125.24736157785534
4,14,0,-1.8999377113086628,-127.14729928916401
4,15,6,-1.8921294085624916,-129.0394286977265
4,16,5,-1.8842531107939655,-130.92368180852046
4,17,6,-1.8756832471890443,-132.7993650557095
4,18,10,-1.864556889110556,-134.66392194482006
4,19,9,-1.852949472653624,-136.51687141747368
4,20,2,-1.844900090226425,-138.3617715077001
4,21,3,-1.8390541106492633,-140.20082561834937
4,22,10,-1.8294034113533675,-142.03022902970272
4,23,9,-1.8190877458640662,-143.8493167755668
4,24,3,-1.8116990305548382,-145.66101580612164
4,25,6,-1.8043275367107394,-147.46534334283237
4,26,3,-1.7992469515420515,-149.26459029437441
4,27,10,-1.7903134456354652,-151.05490374000988
4,28,6,-1.7823113842482439,-152.8372151242581
4,29,5,-1.7754983888001419,-154.61271351305825
4,30,5,-1.7693280118785726,-156.38204152493682
4,31,4,-1.764230862633191,-158.14627238757
4,32,3,-1.7605510010673875,-159.9068233886374
4,33,8,-1.7530951528684917,-161.6599185415059
4,34,6,-1.7460467012579648,-163.40596524276387
4,35,2,-1.7345594408723937,-165.14052468363627
4,36,5,-1.7178623831797875,-166.85838706681605
4,37,3,-1.6966290867310556,-168.55501615354711
4,38,10,-1.6699050363288015,-170.22492118987591
4,39,5,-1.6388506381267307,-171.86377182800265
4,40,9,-1.603294065889681,-173.46706589389234
4,41,10,-1.5635502394218441,-175.0306161333142
4,42,5,-1.5204844465568887,-176.55110057987108
4,43,5,-1.4743985375834279,-178.0254991174545
4,44,4,-1.4358212569453304,-179.46132037439983
4,45,0,-1.4044565543157819,-180.8657769287156
4,46,6,-1.378880252377261,-182.24465718109286
4,47,0,-1.3597487117515863,-183.60440589284445
4,48,5,-1.3455718697294416,-184.9499777625739
4,49,9,-1.3344052385946554,-186.28438300116855
4,50,8,-1.3259283285118388,-187.6103113296804
4,51,7,-1.3197019015874636,-188.93001323126785
4,52,8,-1.313747167054351,-190.2437603983222
4,53,5,-1.310230701920982,-191.55399110024317
4,54,10,-1.3031754447804853,-192.85716654502366
4,55,5,-1.2993560057508824,-194.15652255077455
4,56,5,-1.2958960627110732,-195.45241861348563
4,57,5,-1.2922908436090106,-196.74470945709464
4,58,6,-1.2878517614781342,-198.03256121857277
4,59,5,-1.2845279582897002,-199.31708917686245
4,60,4,-1.2819801361859047,-200.59906931304835
4,61,2,-101.28409372306345,-301.8831630361118
4,62,0,-1.2790641821330417,-303.1622272182448
4,63,7,-1.2740136361841785,-304.436240854429
4,64,4,-1.2720500256787508,-305.70829088010777
4,65,9,-1.265088299010646,-306.9733791791184
4,66,5,-1.2613487355656063,-308.234727914684
4,67,7,-1.2562631466542888,-309.4909910613383
4,68,5,-1.2530786152125875,-310.7440696765509
4,69,5,-1.2494147344895292,-311.9934844110404
4,70,5,-1.2425395131254033,-313.2360239241658
4,71,10,-1.2318290433715,-314.4678529675373
4,72,7,-1.219293133175941,-315.6871461007132
4,73,5,-1.2057357590217261,-316.8928818597349
4,74,7,-1.1908126767225504,-318.0836945364575
4,75,5,-1.175135610338092,-319.25883014679556
4,76,2,-1.159407982935927,-320.4182381297315
4,77,1,-1.143847336055063,-321.56208546578654
4,78,10,-1.1265714091716252,-322.68865687495816
4,79,5,-1.1087797402820483,-323.7974366152402
4,80,6,-1.0903351272775037,-324.8877717425177
4,81,5,-1.0714744660315272,-325.95924620854925
4,82,0,-1.0531196175478243,-327.0123658260971
4,83,9,-1.0336333285899952,-328.0459991546871
4,84,6,-1.0136630370435165,-329.0596621917306
4,85,2,-1.0,-330.0596621917306
5,1,6,-1.9900556547942347,-1.9900556547942347
5,2,3,-1.9817334886403641,-3.9717891434345987
5,3,2,-1.9756642309874577,-5.947453374422056
5,4,6,-1.9664554182618739,-7.91390879268393
5,5,4,-1.957857774451538,-9.871766567135468
5,6,0,-1.9550218851644947,-11.826788452299963
5,7,6,-1.9463292181222525,-13.773117670422216
5,8,10,-1.9340406075284462,-15.707158277950663
5,9,5,-1.9230978654494022,-17.630256143400064
5,10,5,-1.913177846187363,-19.543433989587427
5,11,8,-1.9021496284071926,-21.44558361799462
5,12,6,-1.8918101350087042,-23.337393753003326
5,13,9,-1.8803869471824743,-25.2177807001858
5,14,5,-1.8705966610366533,-27.088377361222452
5,15,5,-1.8619930653300845,-28.95037042655254
5,16,8,-1.8523501840412457,-30.802720610593784
5,17,9,-1.8418445871482767,-32.64456519774206
5,18,0,-1.836455737447264,-34.48102093518933
5,19,5,-1.8303668772398964,-36.311387812429224
5,20,10,-1.8209939036749025,-38.13238171610413
5,21,5,-1.8131378374845297,-39.94551955358866
5,22,0,-1.8118222166494342,-41.75734177023809
5,23,10,-1.802663268696179,-43.56000503893427
5,24,5,-1.7950906947438896,-45.35509573367816
5,25,5,-1.7885073390329767,-47.14360307271114
5,26,1,-1.7870695410257307,-48.93067261373687
5,27,7,-1.7798120376343942,-50.71048465137126
5,28,5,-1.7734537910997246,-52.483938442470986
5,29,5,-1.7675251063930597,-54.251463548864045
5,30,0,-101.7706521796318,-156.02211572849583
5,31,10,-1.7597160280526065,-157.78183175654843
5,32,10,-1.7488821465242341,-159.53071390307267
5,33,1,-1.7339045478436605,-161.26461845091632
5,34,5,-1.7139638988499162,-162.97858234976624
5,35,7,-1.6889901873901914,-164.66757253715645
5,36,5,-1.6595982257631237,-166.32717076291956
5,37,5,-1.6260669274962845,-167.95323769041585
5,38,5,-1.5886900310588377,-169.54192772147468
5,39,5,-1.547770717477367,-171.08969843895204
5,40,8,-1.5033463791439847,-172.59304481809602
5,41,7,-1.4558607517823048,-174.04890556987831
5,42,6,-1.415848769401588,-175.4647543392799
5,43,8,-1.3822462948265246,-176.84700063410642
5,44,2,-1.3552105425017205,-178.20221117660813
5,45,5,-1.3337739477091186,-179.53598512431725
5,46,5,-1.3175000759645654,-180.85348520028182
5,47,0,-1.3077398598395982,-182.1612250601214
5,48,8,-1.300126070440795,-183.4613511305622
5,49,5,-1.2957245783292086,-184.75707570889142
5,50,9,-1.2891549396686064,-186.04623064856003
5,51,5,-1.285366550304038,-187.33159719886407
5,52,5,-1.2816929688979353,-188.61329016776202
5,53,9,-1.2751236568041828,-189.8884138245662
5,54,5,-1.2714279970260591,-191.15984182159224
5,55,5,-1.2678182793108057,-192.42766010090304
5,56,0,-101.27257329751284,-293.7002333984159
5,57,2,-1.2634023936868872,-294.96363579210276
5,58,2,-1.2608245313217228,-296.22446032342447
5,59,5,-1.2566261422693739,-297.48108646569386
5,60,5,-1.2530762091523513,-298.73416267484623
5,61,5,-1.2493215524270005,-299.9834842272732
5,62,2,-1.244050780017529,-301.2275350072907
5,63,5,-1.2361117493926845,-302.46364675668343
5,64,4,-1.2266454176096038,-303.69029217429306
5,65,0,-1.217391578170008,-304.9076837524631
5,66,6,-1.2061507978612434,-306.1138345503243
5,67,0,-1.1951628618086545,-307.30899741213295
5,68,4,-1.183115712144314,-308.49211312427724
5,69,9,-1.1687718056016523,-309.6608849298789
5,70,5,-1.1535238571180857,-310.814408786997
5,71,1,-1.138402502452178,-311.95281128944913
5,72,5,-1.1224536106029277,-313.07526490005205
5,73,5,-1.1057604098759282,-314.181025309928
5,74,4,-1.0886076867327021,-315.2696329966607
5,75,4,-1.0710325989593423,-316.34066559562
5,76,5,-1.0528640669648857,-317.3935296625849
5,77,3,-1.0345557195403696,-318.4280853821253
5,78,1,-1.0165232508376285,-319.4446086329629
5,79,6,-1.0,-320.4446086329629
6,1,8,-1.9885172592370735,-1.9885172592370735
6,2,9,-1.975108822609276,-3.9636260818463493
6,3,3,-1.9643348242809582,-5.927960906127307
6,4,5,-1.9542002713769362,-7.882161177504243
6,5,5,-1.9445647680836584,-9.826725945587901
6,6,2,-1.9378312079522226,-11.764557153540125
6,7,5,-1.9300114692289112,-13.694568622769037
6,8,5,-1.9218304134519255,-15.616399036220962
6,9,5,-1.9135563816191015,-17.529955417840064
6,10,2,-1.9080535605665152,-19.43800897840658
6,11,5,-1.9008690950245581,-21.338878073431136
6,12,3,-1.8950401210231949,-23.233918194454333
6,13,8,-1.885615018991189,-25.11953321344552
6,14,5,-1.876954045487722,-26.996487258933243
6,15,5,-1.8688044239156536,-28.8652916828489
6,16,5,-1.8609918772906042,-30.726283560139503
6,17,6,-1.8527003569207514,-32.578983917060256
6,18,5,-1.8449473157741632,-34.42393123283442
6,19,5,-1.837526563426727,-36.26145779626115
6,20,0,-101.83874650107477,-138.10020429733592
6,21,5,-1.8307206353501115,-139.93092493268603
6,22,8,-1.8213319268873989,-141.75225685957344
6,23,5,-1.813150035762301,-143.56540689533574
6,24,5,-1.8057370535353523,-145.3711439488711
6,25,1,-1.8028235753219253,-147.17396752419302
6,26,5,-1.796745500378449,-148.97071302457147
6,27,0,-101.79976885198097,-250.77048187655242
6,28,2,-1.792560299956245,-252.56304217650867
6,29,0,-101.79427107634845,-354.3573132528571
6,30,5,-1.7861225201458935,-356.14343577300303
6,31,0,-1.784098701430326,-357.92753447443334
6,32,5,-1.777825671720532,-359.70536014615385
6,33,0,-101.78069685341028,-461.48605699956414
6,34,8,-1.770194449191456,-463.2562514487556
6,35,5,-1.7613931847962985,-465.0176446335519
6,36,5,-1.7537701377297872,-466.7714147712817
6,37,5,-1.746854726149567,-468.5182694974313
6,38,0,-1.7362685443228922,-470.2545380417542
6,39,6,-1.7199491131499742,-471.9744871549042
6,40,8,-1.6979135566223638,-473.67240071152656
6,41,5,-1.6711751863412871,-475.3435758978678
6,42,5,-1.6400295839827557,-476.9836054818506
6,43,5,-1.6047832736997865,-478.5883887555504
6,44,5,-1.565751869928803,-480.1541406254792
6,45,5,-1.5232551554646645,-481.67739578094387
6,46,8,-1.4773174011790817,-483.154713182123
6,47,5,-1.4387029522051105,-484.5934161343281
6,48,5,-1.4066190794107973,-486.0000352137389
6,49,5,-1.3804426201978663,-487.38047783393677
6,50,1,-1.3605122756376904,-488.74099010957445
6,51,7,-1.34486735689245,-490.0858574664669
6,52,7,-1.3329403519617178,-491.41879781842863
6,53,6,-1.3244821313414095,-492.74327994977006
6,54,10,-1.3161006427766893,-494.05938059254674
6,55,2,-1.3145333774133143,-495.3739139699601
6,56,4,-1.3101581613773199,-496.6840721313374
6,57,5,-1.306141093150293,-497.9902132244877
6,58,8,-1.2997413524696606,-499.28995457695737
