episode,step,action,reward,total_reward
0,69,35,-0.46958840511411826,-452.6540877186898
0,70,43,-0.46082500123567294,-453.1149127199255
0,71,12,-0.45166545644372524,-453.5665781763692
0,72,26,-0.4467419759998188,-454.01332015236903
0,73,49,-0.4448401914473492,-454.45816034381636
0,74,10,-0.44772409687316084,-454.90588444068953
0,75,44,-0.45378600098803834,-455.35967044167757
0,76,26,-0.46368111078595486,-455.8233515524635
0,77,2,-0.47810954422748253,-456.301461096691
0,78,21,-0.49604699119632467,-456.79750808788737
0,79,45,-0.5163614589905963,-457.313869546878
0,80,35,-0.5392680179896143,-457.8531375648676
0,81,23,-0.5649430639171938,-458.4180806287848
0,82,18,-0.583051157936829,-459.00113178672166
0,83,41,-0.6078001892695827,-459.60893197599125
1,1,26,-0.9958775562140215,-0.9958775562140215
1,2,21,-0.9905965364619307,-1.986474092675952
1,3,12,-0.9870641369197904,-2.9735382295957424
1,4,18,-0.9833606695754752,-3.9568988991712177
1,5,47,-0.9749619870371551,-4.931860886208373
1,6,3,-0.9709058519868494,-5.902766738195222
1,7,13,-0.9683923189504856,-6.871159057145707
1,8,21,-0.9648251265374839,-7.835984183683191
1,9,49,-0.9568117701752175,-8.792795953858409
1,10,43,-0.9479498174024941,-9.740745771260903
1,11,4,-0.9433510175714152,-10.684096788832317
1,12,45,-0.9362581841575592,-11.620354972989876
1,13,20,-0.9310691353502135,-12.55142410834009
1,14,8,-0.929375985668949,-13.48080009400904
1,15,4,-100.93467168083829,-114.41547177484733
1,16,21,-0.9301434642710256,-115.34561523911836
1,17,22,-0.9263700961636377,-116.271985335282
1,18,28,-0.9220978967814015,-117.19408323206339
1,19,44,-0.915698724835587,-118.10978195689898
1,20,41,-0.9088377789718575,-119.01861973587084
1,21,33,-0.9026745912300241,-119.92129432710087
1,22,48,-0.8955468139088598,-120.81684114100973
1,23,28,-0.8899486447420636,-121.7067897857518
1,24,46,-0.883563108327615,-122.59035289407942
1,25,4,-0.8817200127629559,-123.47207290684237
1,26,47,-0.8767558374990398,-124.3488287443414
1,27,18,-0.8741281041098176,-125.22295684845122
1,28,20,-0.8725988533038095,-126.09555570175503
1,29,50,-0.8675545353175768,-126.96311023707261
1,30,13,-0.8656771614425189,-127.82878739851513
1,31,33,-0.8626481087246913,-128.69143550723982
1,32,3,-100.86758381514574,-229.55901932238555
1,33,21,-0.8642180564996926,-230.42323737888523
1,34,26,-0.8553256683217121,-231.27856304720694
1,35,35,-0.8408478406665316,-232.11941088787347
1,36,33,-0.821266898172576,-232.94067778604605
1,37,4,-0.7977626427550557,-233.7384404288011
1,38,13,-0.7702629213904917,-234.5087033501916
1,39,3,-0.7392329524446895,-235.2479363026363
1,40,28,-0.7043592893804682,-235.95229559201678
1,41,20,-0.6661157971599124,-236.61841138917669
1,42,44,-0.6243638426142766,-237.24277523179097
1,43,46,-0.5894815209238232,-237.83225675271478
1,44,12,-0.5615042654742257,-238.393761018189
1,45,9,-0.5399651824376889,-238.9337262006267
1,46,13,-0.5243258414014154,-239.4580520420281
1,47,50,-0.5123436259957682,-239.97039566802385
1,48,46,-0.503689554722393,-240.47408522274625
1,49,28,-0.49913925104560886,-240.97322447379187
1,50,27,-0.4977741298722771,-241.47099860366416
1,51,12,-100.50392250293523,-341.97492110659937
