power_max_w,velocity,gradient,percent_complete,AWC,ghost_percent_complete,position,action,power_agent_w,reward,episode,ghost_action,step,total_reward
830.5894722024044,5.135237782782243,15.0,0.012838094456955607,9069.026652,0.012838094456955607,5.135237782782243,10,922.973348,-1.0,0,10,1,-1.0
755.961947872851,5.8272973425906045,15.0,0.027406337813432116,8472.437179797596,0.027406337813432116,10.962535125372847,10,830.5894722024044,-1.0,0,10,2,-2.0
694.7564879275687,6.082448488340906,15.0,0.042612459034284386,7950.4752319247455,0.042612459034284386,17.044983613713754,10,755.961947872851,-1.0,0,10,3,-3.0
643.897561160472,6.113365299949777,15.0,0.05789587228415883,7489.718743997177,0.05789587228415883,23.15834891366353,10,694.7564879275687,-1.0,0,10,4,-4.0
601.1506645871276,6.015453802271468,15.0,0.0729345067898375,7079.821182836705,0.0729345067898375,29.173802715934997,10,643.897561160472,-1.0,0,10,5,-5.0
564.8587605980133,5.842023654350884,15.0,0.0875395659257147,6712.670518249577,0.0875395659257147,35.01582637028588,10,601.1506645871276,-1.0,0,10,6,-6.0
533.7708162132967,5.626329259545787,15.0,0.10160538907457915,6381.811757651563,0.10160538907457915,40.64215562983166,10,564.8587605980133,-1.0,0,10,7,-7.0
506.92724825862695,5.390402772530419,15.0,0.11508139600590521,6082.040941438267,0.11508139600590521,46.032558402362085,10,533.7708162132967,-1.0,0,10,8,-8.0
483.58157479632354,5.149260714176756,15.0,0.1279545477913471,5809.11369317964,0.1279545477913471,51.18181911653884,10,506.92724825862695,-1.0,0,10,9,-9.0
463.14570549963145,4.913144051112057,15.0,0.14023740791912723,5559.532118383317,0.14023740791912723,56.094963167650896,10,483.58157479632354,-1.0,0,10,10,-10.0
445.15102392421744,4.688823841347778,15.0,0.15195946752249667,5330.386412883685,0.15195946752249667,60.78378700899867,10,463.14570549963145,-1.0,0,10,11,-11.0
429.22023816763175,4.480441439531826,15.0,0.16316057112132626,5119.235388959468,0.16316057112132626,65.2642284485305,10,445.15102392421744,-1.0,0,10,12,-12.0
415.0467112834141,4.2901178373537405,15.0,0.1738858657147106,4924.015150791836,0.1738858657147106,69.55434628588424,10,429.22023816763175,-1.0,0,10,13,-13.0
402.3790747380801,4.118449596381347,15.0,0.18418198970566396,4742.968439508422,0.18418198970566396,73.67279588226559,10,415.0467112834141,-1.0,0,10,14,-14.0
391.00963053286125,3.9649411669594232,15.0,0.19409434262306252,4574.589364770342,0.19409434262306252,77.63773704922501,10,402.3790747380801,-1.0,0,10,15,-15.0
380.765508347166,3.8283838775702246,15.0,0.20366530231698807,4417.579734237481,0.20366530231698807,81.46612092679523,10,391.00963053286125,-1.0,0,10,16,-16.0
371.50185178401733,3.707173653314281,15.0,0.2129332364502738,4270.814225890314,0.2129332364502738,85.17329458010951,10,380.765508347166,-1.0,0,10,17,-17.0
363.0965167340261,3.5995574795531393,15.0,0.22193213014915664,4133.312374106297,0.22193213014915664,88.77285205966265,10,371.50185178401733,-1.0,0,10,18,-18.0
355.4459088989771,3.503805930219688,15.0,0.23069164497470585,4004.2158573722713,0.23069164497470585,92.27665798988234,10,363.0965167340261,-1.0,0,10,19,-19.0
348.4616881908597,3.4183185865038563,15.0,0.23923744144096548,3882.7699484732943,0.23923744144096548,95.6949765763862,10,355.4459088989771,-1.0,0,10,20,-20.0
342.0681390102394,3.341675946782389,15.0,0.24759163130792147,3768.3082602824347,0.24759163130792147,99.03665252316858,10,348.4616881908597,-1.0,0,10,21,-21.0
336.2000564965209,3.2726537707064103,-20.0,0.2557732657346875,3660.240121272195,0.2557732657346875,102.309306293875,10,342.0681390102394,-1.0,0,10,22,-22.0
330.8010358668262,5.694106672779118,-20.0,0.27000853241663525,3558.040064775674,0.27000853241663525,108.00341296665411,10,336.2000564965209,-1.0,0,10,23,-23.0
325.82207907318343,7.891005108145688,-20.0,0.2897360451869995,3461.239028908848,0.2897360451869995,115.8944180747998,10,330.8010358668262,-1.0,0,10,24,-24.0
321.2204530575011,9.927770019600302,-20.0,0.3145554702360003,3369.4169498356646,0.3145554702360003,125.8221880944001,10,325.82207907318343,-1.0,0,10,25,-25.0
316.9587488468297,11.820770517917218,-20.0,0.3441073965307933,3282.1964967781632,0.3441073965307933,137.64295861231733,10,321.2204530575011,-1.0,0,10,26,-26.0
313.00410199476335,13.573399588691297,-20.0,0.37804089550252157,3199.2377479313336,0.37804089550252157,151.21635820100863,10,316.9587488468297,-1.0,0,10,27,-27.0
309.32754342229646,15.185765326327452,-20.0,0.4160053088183402,3120.23364593657,0.4160053088183402,166.40212352733607,10,313.00410199476335,-1.0,0,10,28,-28.0
305.9034562476835,16.65821203477152,-20.0,0.457650838905269,3044.9061025142737,0.457650838905269,183.06033556210758,10,309.32754342229646,-1.0,0,10,29,-29.0
302.7091192293702,17.992667591988635,20.0,0.5026325078852405,2973.00264626659,0.5026325078852405,201.05300315409622,10,305.9034562476835,-1.0,0,10,30,-30.0
299.7243213505177,15.162721715004583,20.0,0.540539312172752,2904.29352703722,0.540539312172752,216.2157248691008,10,302.7091192293702,-1.0,0,10,31,-31.0
296.9310351213893,12.64262385070481,20.0,0.572145871799514,2838.5692056867024,0.572145871799514,228.8583487198056,10,299.7243213505177,-1.0,0,10,32,-32.0
294.31313856959434,10.37124040637904,20.0,0.5980739728154616,2775.638170565313,0.5980739728154616,239.22958912618464,10,296.9310351213893,-1.0,0,10,33,-33.0
291.856177779268,8.311029996260098,20.0,0.6188515478061118,2715.3250319957187,0.6188515478061118,247.54061912244472,10,294.31313856959434,-1.0,0,10,34,-34.0
289.5471633426113,6.4471957687664485,20.0,0.634969537228028,2657.468854216451,0.634969537228028,253.98781489121117,10,291.856177779268,-1.0,0,10,35,-35.0
287.3743952870883,4.795304337427356,20.0,0.6469577980715964,2601.9216908738395,0.6469577980715964,258.78311922863855,10,289.5471633426113,-1.0,0,10,36,-36.0
285.32731200474734,3.423871103896129,20.0,0.6555174758313368,2548.5472955867513,0.6555174758313368,262.2069903325347,10,287.3743952870883,-1.0,0,10,37,-37.0
283.39635948704773,2.484720196240956,20.0,0.6617292763219392,2497.219983582004,0.6617292763219392,264.6917105287757,10,285.32731200474734,-1.0,0,10,38,-38.0
281.57287779815994,2.0982478067100097,20.0,0.6669748958387142,2447.823624094956,0.6669748958387142,266.78995833548566,10,283.39635948704773,-1.0,0,10,39,-39.0
