power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward,episode,step,total_reward
842.5800455074593,4.871714316043467,15.0,0.012179285790108667,9161.3239868,4.871714316043467,9,830.6760132,-10.1613239868,0,1,-10.1613239868
818.3732772322984,4.530372619068996,15.0,0.023505217337781156,8974.03396404627,9.402086935112463,5,421.29002275372966,-9.97403396404627,0,2,-20.13535795084627
821.2305751406051,2.9603160627204637,15.0,0.03090600749458232,8996.340462939397,12.362402997832927,1,81.83732772322985,-9.996340462939397,0,3,-30.131698413785667
768.2357508649598,4.302397990442101,15.0,0.04166200247068756,8573.356002826913,16.664800988275026,8,656.9844601124842,-9.573356002826912,0,4,-39.70505441661258
759.307484537587,3.7346972859840633,15.0,0.05099874568564772,8500.061702480929,20.399498274259088,4,307.2943003459839,-9.500061702480929,0,5,-49.20511611909351
762.0799071978689,2.151268618201357,15.0,0.05637691723115111,8522.887389691843,22.550766892460445,1,75.93074845375871,-9.522887389691844,0,6,-58.728003508785356
764.8566524022368,0.5440470895200371,15.0,0.05773703495495121,8545.688707307574,23.094813981980483,1,76.20799071978689,-9.545688707307574,0,7,-68.27369221609293
728.739978468343,3.736272010550598,15.0,0.0670777149813277,8244.289050626008,26.83108599253108,7,535.3996566815657,-9.244289050626008,0,8,-77.51798126671893
729.9512488306323,2.951530278828563,15.0,0.0744565406783991,8254.572177393798,29.782616271359643,3,218.6219935405029,-9.254572177393799,0,9,-86.77255344411273
714.6340187607976,3.1848378742288297,15.0,0.08241863536397119,8123.596552978483,32.967454145588476,5,364.97562441531613,-9.123596552978483,0,10,-95.89614999709121
700.4319523802733,3.2588596619827364,15.0,0.09056578451892804,8000.279543598083,36.226313807571216,5,357.3170093803988,-9.000279543598083,0,11,-104.8964295406893
671.5954251248377,3.829111044613277,15.0,0.10013856213046124,7743.977176931892,40.055424852184494,7,490.3023666661913,-8.743977176931892,0,12,-113.64040671762119
653.0890335359829,3.7921496640145183,15.0,0.10961893629049753,7575.01992185699,43.84757451619901,6,402.9572550749026,-8.57501992185699,0,13,-122.21542663947818
629.2579435044678,3.9707774454700746,15.0,0.11954587990417272,7351.857598381802,47.81835196166909,7,457.16232347518803,-8.351857598381802,0,14,-130.56728423785998
631.2004429193491,2.6660616697048587,15.0,0.12621103407843487,7370.295243734993,50.48441363137395,2,125.85158870089356,-8.370295243734994,0,15,-138.93757948159498
629.2534680641415,2.4937328116572726,15.0,0.13244536610757807,7351.815066567254,52.97814644303122,4,252.48017716773967,-8.351815066567255,0,16,-147.28939454816225
627.3930256930245,2.4172428735975333,15.0,0.13848847329157188,7334.113679341597,55.39538931662875,4,251.70138722565662,-8.334113679341598,0,17,-155.62350822750386
628.7542531387096,1.9724713738595974,15.0,0.14341965172622087,7347.069325254072,57.36786069048835,3,188.21790770790733,-8.347069325254072,0,18,-163.97057755275793
607.3754684552595,3.241186523762161,15.0,0.15152261803562628,7140.941348056976,60.60904721425051,7,440.1279771970967,-8.140941348056977,0,19,-172.1115189008149
588.0804409491475,3.5696158454084523,15.0,0.1604466576491474,6949.778520138294,64.17866305965896,7,425.1628279186816,-7.9497785201382944,0,20,-180.0612974209532
553.6927376448707,4.311174152108595,15.0,0.17122459302941886,6595.6980791891465,68.48983721176755,10,588.0804409491475,-7.595698079189146,0,21,-187.65699550014233
524.1525136151979,4.58634142471537,15.0,0.1826904465912073,6276.005341544276,73.07617863648292,10,553.6927376448707,-7.276005341544276,0,22,-194.9330008416866
503.11278636402676,4.497425486326678,15.0,0.193934010307024,6038.2680792905985,77.5736041228096,9,471.7372622536781,-7.0382680792905985,0,23,-201.9712689209772
501.5904213287611,3.6640065826714947,15.0,0.20309402676370272,6020.711686108585,81.23761070548109,5,251.55639318201338,-7.020711686108585,0,24,-208.9919806070858
500.13809920229414,3.0543315368863553,15.0,0.21072985560591861,6003.9164754442045,84.29194224236744,5,250.79521066438056,-7.003916475444204,0,25,-215.99589708253
498.7522666456664,2.674693235293975,15.0,0.21741658869415353,5987.847425843058,86.96663547766141,5,250.06904960114707,-6.987847425843058,0,26,-222.98374450837306
500.9199171990632,0.6702137504081945,15.0,0.219092123070174,6012.9633934192425,87.63684922806961,1,49.87522666456664,-7.012963393419243,0,27,-229.99670790179232
501.94896856246436,2.03991333623137,15.0,0.22419190641075243,6024.851049130523,89.67676256430097,4,200.3679668796253,-7.024851049130524,0,28,-237.02155895092284
503.3600276156808,1.5153990519345841,15.0,0.2279804040405889,6041.114654829531,91.19216161623555,3,150.5846905687393,-7.041114654829531,0,29,-244.06267360575237
480.4670959799432,3.480231675917525,15.0,0.2366809832303827,5771.75462721385,94.67239329215307,10,503.3600276156808,-6.77175462721385,0,30,-250.83442823296622
472.03655356408933,3.3240673471549496,15.0,0.24499115159827006,5669.42766002789,97.99646063930803,7,336.32696718596026,-6.66942766002789,0,31,-257.5038558929941
452.9922650044852,3.789761864862684,-20.0,0.2544655562604268,5431.3911064638005,101.78622250417071,10,472.03655356408933,4.431391106463801,0,32,-253.07246478653033
436.1722291124813,6.422590010507279,-20.0,0.27052203128669494,5212.398841459315,108.20881251467799,10,452.9922650044852,4.212398841459315,0,33,-248.86006594507103
437.2398224042761,8.302377933782793,-20.0,0.29127797612115197,5226.56302588372,116.51119044846078,4,174.46889164499254,4.22656302588372,0,34,-244.63350291918732
438.3073840438084,10.10031793770228,-20.0,0.31652877096540766,5240.689673727986,126.61150838616307,4,174.89592896171044,4.240689673727986,0,35,-240.39281324545934
