power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward,episode,step,total_reward
922.973348,2.2965481525852787,15.0,0.005741370381463197,9758.0,2.2965481525852787,2,184.5946696,-1.9758,0,1,-1.9758
866.9189816340389,4.095926627147954,15.0,0.015981186949333082,9345.9186564,6.392474779733233,7,646.0813436,-1.9345918656399999,0,2,-3.91039186564
870.8527877891322,2.0280466995733843,15.0,0.021051303698266542,9375.4186564,8.420521479306617,0,0.0,-1.93754186564,0,3,-5.8479337312799995
844.2351204313295,3.228452152519705,15.0,0.029122434079565808,9173.992262505433,11.648973631826323,5,435.4263938945661,-1.9173992262505433,0,4,-7.765332957530543
798.4590032073146,4.175804783568569,15.0,0.03956194603848723,8817.027678203503,15.824778415394892,7,590.9645843019306,-1.8817027678203504,0,5,-9.647035725350893
777.8744176264946,3.9897768004502128,15.0,0.04953638803961276,8651.798176599847,19.814555215845104,5,399.2295016036573,-1.8651798176599848,0,6,-11.512215543010878
721.8682107946765,4.858388865228844,15.0,0.06168236020268487,8185.711200736001,24.672944081073947,9,700.0869758638452,-1.8185711200736001,0,7,-13.330786663084478
682.5396301873602,4.990263230604717,15.0,0.07415801827919666,7842.21663210026,29.663207311678665,8,577.4945686357413,-1.784221663210026,0,8,-15.115008326294504
685.8524074064176,3.042017559776274,15.0,0.08176306217863734,7871.71663210026,32.70522487145494,0,0.0,-1.7871716632100259,0,9,-16.90217998950453
687.8169128895784,1.9728289294428594,15.0,0.0866951345022445,7889.159346778055,34.6780538008978,2,137.17048148128353,-1.7889159346778056,0,10,-18.691095924182335
667.8934260436787,3.117958817515893,15.0,0.09449003154603423,7710.469199044308,37.79601261841369,6,412.690147733747,-1.771046919904431,0,11,-20.462142844086767
671.151791572884,0.4484245110828441,15.0,0.09561109282374133,7739.969199044308,38.24443712949653,0,0.0,-1.7739969199044308,0,12,-22.236139763991197
673.1127866807117,1.6401720743303962,15.0,0.09971152300956732,7757.670350548457,39.884609203826926,2,134.23035831457682,-1.7757670350548458,0,13,-24.01190679904604
669.2125387083952,2.3317972950168797,15.0,0.1055410162471095,7722.425235876171,42.2164064988438,4,269.24511467228467,-1.7722425235876171,0,14,-25.78414932263366
622.4848714598287,4.1823205590814565,15.0,0.11599681764481314,7287.212697167776,46.39872705792526,10,669.2125387083952,-1.7287212697167775,0,15,-27.51287059235044
624.9955747921747,2.514626121654987,15.0,0.12228338294895061,7311.241055147644,48.91335317958024,1,62.24848714598287,-1.7311241055147644,0,16,-29.243994697865205
616.8233357562669,2.760419562241527,15.0,0.12918443185455442,7232.743267751557,51.673772741821764,5,312.49778739608735,-1.7232743267751558,0,17,-30.96726902464036
596.6157421567216,3.3998572576688995,15.0,0.13768407499872665,7034.96693272217,55.07362999949066,7,431.7763350293868,-1.7034966932722169,0,18,-32.67076571791257
578.3436991701128,3.61608671188014,15.0,0.14672429177842702,6851.335913212465,58.68971671137081,7,417.6310195097051,-1.6851335913212466,0,19,-34.35589930923382
561.7682636433019,3.6790637160409876,15.0,0.1559219510685295,6680.495323793386,62.36878042741179,7,404.8405894190789,-1.6680495323793387,0,20,-36.02394884161316
564.6012499620285,1.4917915079410022,15.0,0.159651429838382,6709.995323793386,63.860571935352795,0,0.0,-1.6709995323793385,0,21,-37.6949483739925
543.9833399000852,3.261316400790208,15.0,0.1678047208403575,6492.3143238237635,67.121888336143,8,451.68099996962286,-1.6492314323823765,0,22,-39.34417980637488
515.7678760265035,4.025426028094608,15.0,0.17786828591059403,6182.330983923678,71.14731436423762,10,543.9833399000852,-1.6182330983923678,0,23,-40.96241290476725
513.649718326574,3.3375153534281448,15.0,0.1862120742941644,6158.447045910427,74.48482971766576,5,257.88393801325174,-1.6158447045910427,0,24,-42.57825760935829
502.6461738755462,3.3459427115483495,15.0,0.19457693107303528,6032.892243081825,77.83077242921411,7,359.55480282860174,-1.6032892243081824,0,25,-44.181546833666474
492.51847271886675,3.317343076660697,15.0,0.202870288764687,5915.0399213689425,81.1481155058748,7,351.8523217128823,-1.5915039921368943,0,26,-45.77305082580337
491.4761342827712,2.8086012345155593,15.0,0.2098917918509759,5902.780685009509,83.95671674039036,5,246.25923635943337,-1.590278068500951,0,27,-47.36332889430432
478.13284832382544,3.251763390684814,15.0,0.21802120032768793,5743.599777583292,87.20848013107518,8,393.180907426217,-1.5743599777583293,0,28,-48.937688872062644
469.87546439380515,3.19255799708283,15.0,0.22600259532039502,5642.9067837566145,90.401038128158,7,334.69299382667776,-1.5642906783756616,0,29,-50.50197955043831
