power_max_w,velocity,gradient,percent_complete,AWC,position,action,power_agent_w,reward,episode,step,total_reward
879.2673444555638,3.977738082306145,15.0,0.009944345205765363,9438.2159912,3.977738082306145,6,553.7840087999999,-944.8215991200001,0,1,-944.8215991200001
863.5403939267597,3.6869424095787853,15.0,0.019161701229712325,9320.509053417774,7.66468049188493,4,351.70693778222557,-933.0509053417775,0,2,-1877.8725044617777
860.2168640320573,3.108033014256907,15.0,0.026931783765354593,9295.446935239746,10.772713506141837,3,259.0621181780279,-930.5446935239747,0,3,-2808.4171979857524
780.0280793564993,4.974762510154044,15.0,0.0393686900407397,8669.230071207689,15.747476016295881,10,860.2168640320573,-867.923007120769,0,4,-3676.3402051065214
723.6810922158365,5.404632316978182,15.0,0.05288027083318516,8201.20479978684,21.152108333274064,9,702.0252714208494,-821.120479978684,0,5,-4497.460685085205
725.6480127210096,4.033699225260644,15.0,0.06296451889633677,8217.982486185685,25.18580755853471,2,144.7362184431673,-822.7982486185686,0,6,-5320.258933703773
710.6464588856913,3.7652301493284854,15.0,0.07237759426965798,8089.158479825181,28.951037707863193,5,362.8240063605048,-809.9158479825181,0,7,-6130.174781686292
704.8568505572736,3.2726995895880293,15.0,0.08055934324362805,8038.899896270904,32.22373729745122,4,284.2585835542765,-804.8899896270905,0,8,-6935.064771313382
683.410905183494,3.575356723278646,15.0,0.08949773505182466,7849.985785936539,35.79909402072987,6,422.9141103343641,-785.998578593654,0,9,-7721.063349907036
656.4087385310546,3.9337947245676435,15.0,0.09933222186324377,7605.598152308094,39.73288874529751,7,478.38763362844577,-761.5598152308094,0,10,-8482.623165137846
657.7358417294447,2.994417322543416,15.0,0.1068182651696023,7617.78865387303,42.72730606784092,3,196.92262155931638,-762.7788653873031,0,11,-9245.402030525149
619.6331558441078,4.092513238262127,15.0,0.11704954826525762,7259.82639631653,46.81981930610305,9,591.9622575565003,-726.982639631653,0,12,-9972.384670156802
599.1516136044436,4.0606478001437,15.0,0.12720116776561688,7060.083187225655,50.88046710624675,7,433.74320909087544,-707.0083187225655,0,13,-10679.392988879368
563.15310404762,4.589036230062198,15.0,0.13867375834077236,6694.931573621211,55.46950333630895,10,599.1516136044436,-670.4931573621211,0,14,-11349.88614624149
547.9482270815795,4.245869344263704,15.0,0.14928843170143163,6534.724400787877,59.71537268057265,7,394.20717283333397,-654.4724400787877,0,15,-12004.358586320277
550.7210100091049,2.207113015410506,15.0,0.15480621423995788,6564.224400787877,61.922485695983156,0,0.0,-657.4224400787878,0,16,-12661.781026399065
551.6765929324656,2.117562437081952,15.0,0.16010012033266277,6574.361050075957,64.04004813306511,4,220.28840400364197,-658.4361050075958,0,17,-13320.21713140666
553.5474344353554,1.1094189632433602,15.0,0.16287366774077117,6594.162575572204,65.14946709630847,2,110.33531858649313,-660.4162575572204,0,18,-13980.63338896388
534.0928408811967,3.247597009090263,15.0,0.17099266026349683,6385.32462802392,68.39706410539873,8,442.8379475482843,-639.532462802392,0,19,-14620.165851766273
536.8039217025705,0.7847989299320889,15.0,0.17295465758832707,6414.82462802392,69.18186303533082,0,0.0,-642.4824628023921,0,20,-15262.648314568665
538.2189123069321,1.6910121898075605,15.0,0.17718218806284597,6430.169108608623,70.87287522513839,3,161.04117651077115,-644.0169108608624,0,21,-15906.665225429528
539.1961172531707,1.9774072680208028,15.0,0.18212570623289795,6440.745331651911,72.85028249315918,4,215.28756492277284,-645.0745331651912,0,22,-16551.73975859472
535.9132198519646,2.3743163751931715,15.0,0.1880614971708809,6405.147273025326,75.22459886835236,5,269.5980586265853,-641.5147273025327,0,23,-17193.25448589725
538.197446554504,-0.16939162318734846,15.0,0.18763801811291253,6429.936595822827,75.05520724516501,1,53.591321985196466,-743.9936595822828,0,24,-17937.248145479534
534.9657870198573,2.868021424868067,15.0,0.19480807167508268,6394.837872545575,77.92322867003307,5,269.098723277252,-640.4837872545576,0,25,-18577.731932734092
535.948280844344,2.3675573667121075,15.0,0.20072696509186294,6405.528475473957,80.29078603674517,4,213.98631480794293,-641.5528475473957,0,26,-19219.284780281487
536.9291922411666,2.13403354387782,15.0,0.2060620489515575,6416.18453391947,82.424819580623,4,214.37931233773762,-642.618453391947,0,27,-19861.903233673434
509.66372339376824,3.665869392143557,15.0,0.2152267224319164,6113.255341678303,86.09068897276656,10,536.9291922411666,-612.3255341678304,0,28,-20474.228767841265
511.4718561937288,2.2546362870222327,15.0,0.220863313149472,6133.79545342104,88.3453252597888,2,101.93274467875365,-614.379545342104,0,29,-21088.60831318337
500.6434003052128,2.9129256243821535,15.0,0.22814562721042736,6009.76515408543,91.25825088417095,7,358.03029933561015,-601.976515408543,0,30,-21690.584828591913
486.44450542593745,3.324672322002854,15.0,0.23645730801543452,5843.25043384126,94.5829232061738,8,400.5147202441703,-585.325043384126,0,31,-22275.90987197604
473.56357763358426,3.4635770476910746,15.0,0.2451162506346622,5688.09482950051,98.04650025386488,8,389.15560434074996,-569.809482950051,0,32,-22845.719354926092
461.8423368993274,3.4931347643591213,-20.0,0.25384908754556,5543.243967393642,101.539635018224,8,378.85086210686745,553.3243967393643,0,33,-22292.394958186727
