power_max_w,velocity,gradient,percent_complete,AWC,ghost_percent_complete,position,action,power_agent_w,reward,episode,ghost_action,step,total_reward
395.0409417333057,0.3828180993336753,20.0,0.7212424432433983,4634.968250130218,1.0,288.4969772973593,0,78.70545015983834,-1.2787575567566019,33,10,64,-71.38910852074025
397.0291253706095,-1.1667527118863268,20.0,0.7183255614636824,4664.468250130218,1.0,287.330224585473,7,0.0,-1.2816744385363177,33,10,65,-72.67078295927656
394.0734979226678,3.7289741028455157,20.0,0.7276479967207963,4620.547862370791,1.0,291.05919868831853,4,277.92038775942666,-1.2723520032792037,33,10,66,-73.94313496255577
395.1231914335948,1.8554170469993525,20.0,0.7322865393382948,4636.19223818383,1.0,292.9146157353179,7,157.62939916906714,-1.2677134606617053,33,10,67,-75.21084842321748
392.27380666110474,2.0009086902442417,20.0,0.7372888110639053,4593.606004180314,1.0,294.9155244255621,0,276.5862340035163,-1.2627111889360947,33,10,68,-76.47355961215358
394.24490769083116,-1.9797807497976168,20.0,0.7323393591894113,4623.106004180314,1.0,292.9357436757645,6,0.0,-1.2676606408105888,33,10,69,-77.74122025296417
394.0742479975515,4.303093929341862,20.0,0.7430970940127659,4620.559059565815,1.0,297.23883760510637,7,236.54694461449867,-1.256902905987234,33,10,70,-78.9981231589514
391.28293635135014,3.0032913720603807,0.0,0.7506053224429169,4578.707085967529,1.0,300.2421289771668,0,275.851973598286,-1.249394677557083,33,10,71,-80.24751783650848
393.2478841278547,2.932857247367404,0.0,0.7579374655613355,4608.207085967529,1.0,303.17498622453417,8,0.0,-1.2420625344386647,33,10,72,-81.48958037094714
387.9081889594562,4.145905164786892,0.0,0.7683022284733027,4527.608778665245,1.0,307.32089138932105,4,314.5983073022838,-1.2316977715266972,33,10,73,-82.72127814247384
388.9518136579318,4.567355790358301,0.0,0.7797206179491983,4543.469926741431,1.0,311.88824717967935,0,155.16327558378248,-1.2202793820508018,33,10,74,-83.94155752452464
390.9022084876759,4.464448479979481,0.0,0.7908817391491471,4572.969926741431,1.0,316.3526956596588,4,0.0,-1.209118260850853,33,10,75,-85.1506757853755
391.9489009518659,4.8489980477204595,0.0,0.8030042342684481,4588.725805091004,1.0,321.20169370737926,0,156.36088339507037,-1.1969957657315518,33,10,76,-86.34767155110706
393.9179864593685,4.738799449530583,0.0,0.8148512328922746,4618.225805091004,1.0,325.94049315690984,0,0.0,-1.1851487671077254,33,10,77,-87.53282031821477
395.89925546687107,4.631506215222313,0.0,0.8264299984303304,4647.725805091004,1.0,330.57199937213215,5,0.0,-1.1735700015696695,33,10,78,-88.70639031978445
396.71545046805795,5.113631154967025,0.0,0.839214076317748,4659.826032813235,1.0,335.6856305270992,1,197.94962773343553,-1.160785923682252,33,10,79,-89.8671762434667
398.4770331191253,5.108354524720686,0.0,0.8519849626295497,4685.83890400362,1.0,340.7939850518199,0,39.6715450468058,-1.1480150373704503,33,10,80,-91.01519128083716
400.48622633647875,4.991051653072865,0.0,0.864462591762232,4715.33890400362,1.0,345.7850367048928,0,0.0,-1.135537408237768,33,10,81,-92.15072868907492
402.5076030538322,4.877008255116883,0.0,0.8766551124000241,4744.83890400362,1.0,350.66204496000967,5,0.0,-1.1233448875999759,33,10,82,-93.2740735766749
403.32023964164136,5.33530135050047,0.0,0.8899933657762753,4756.648694849404,1.0,355.9973463105101,2,201.2538015269161,-1.1100066342237247,33,10,83,-94.38408021089862
404.86762346628893,5.42808986461425,0.0,0.903563590437811,4779.058325036503,1.0,361.4254361751244,0,80.66404792832827,-1.096436409562189,33,10,84,-95.4805166204608
406.91531630452903,5.301513924692516,0.0,0.9168173752495423,4808.558325036503,1.0,366.7269500998169,9,0.0,-1.0831826247504577,33,10,85,-96.56369924521127
397.8323025765403,6.105917799061024,0.0,0.9320821697471949,4676.334540362427,1.0,372.83286789887796,1,366.2237846740761,-1.0679178302528052,33,10,86,-97.63161707546408
399.5992284306251,6.0524418551734005,0.0,0.9472132743851285,4702.337594422779,1.0,378.8853097540514,6,39.78323025765403,-1.0527867256148715,33,10,87,-98.68440380107894
399.20704767435575,6.460069122272999,0.0,0.963363447190811,4696.578057364404,1.0,385.3453788763244,10,239.75953705837503,-1.036636552809189,33,10,88,-99.72104035388813
388.155415914503,7.14785702015183,0.0,0.9812330897411905,4531.371009690049,1.0,392.4932358964762,0,399.20704767435575,-1.0187669102588095,33,10,89,-100.73980726414693
390.100813891505,6.9616271018855045,0.0,0.9986371574959043,4560.871009690049,1.0,399.4548629983617,0,0.0,-1.0013628425040957,33,10,90,-101.74117010665103
922.973348,0.0,15.0,0.0,9758.0,0.0,34,0,10,0,0
922.973348,0.0,15.0,0.0,9758.0,0.012838094456955607,0.0,0,0.0,-1.0128380944569555,34,10,1,-1.0128380944569555
922.973348,0.0,15.0,0.0,9758.0,0.027406337813432116,0.0,0,0.0,-1.0274063378134322,34,10,2,-2.040244432270388
